"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2019,8175595,9145,5,2019,"I",,"Y","G","C","2019_05_MN0100000_NIBRS",71257102,0
2019,8183257,9145,6,2019,"I",,"Y","G","C","2019_06_MN0100000_NIBRS",70937065,0
2019,8190919,9145,7,2019,"I",,"Y","G","C","2019_07_MN0100000_NIBRS",71801817,0
2019,8198581,9145,8,2019,"I",,"Y","G","C","2019_08_MN0100000_NIBRS",71850278,0
2019,8206243,9145,9,2019,"I",,"Y","G","C","2019_09_MN0100000_NIBRS",71881441,0
2019,8213905,9145,10,2019,"I",,"Y","G","C","2019_10_MN0100000_NIBRS",71801206,0
2019,8221567,9145,11,2019,"I",,"Y","G","C","2019_11_MN0100000_NIBRS",71257108,0
2019,8229229,9145,12,2019,"I",,"Y","G","C","2019_12_MN0100000_NIBRS",71064661,0
2019,8144948,9147,1,2019,"U",,"Y","G","C","2019_01_MN0100200_NIBRS",,0
2019,8152610,9147,2,2019,"U",,"Y","G","C","2019_02_MN0100200_NIBRS",,0
2019,8160272,9147,3,2019,"U",,"Y","G","C","2019_03_MN0100200_NIBRS",,0
2019,8167934,9147,4,2019,"U",,"Y","G","C","2019_04_MN0100200_NIBRS",,0
2019,8175596,9147,5,2019,"U",,"Y","G","C","2019_05_MN0100200_NIBRS",,0
2019,8183258,9147,6,2019,"U",,"Y","G","C","2019_06_MN0100200_NIBRS",,0
2019,8190920,9147,7,2019,"U",,"Y","G","C","2019_07_MN0100200_NIBRS",,0
2019,8716483,9187,1,2019,"I",08-MAR-19,"Y","F","C","2019_01_MN0210000_NIBRS",67134948,0
2019,8722348,9187,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0210000_NIBRS",68547704,0
2019,9128459,9187,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0210000_NIBRS",59259217,0
2019,9129654,9187,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0210000_NIBRS",51252561,0
2019,9128460,9187,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0210000_NIBRS",55461660,0
2019,9128461,9187,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0210000_NIBRS",62632125,0
2019,11785706,9110,3,2019,"U",16-MAR-20,"Y","X","C","2019_03_MN0020400_NIBRS",70782402,0
2019,11785701,9110,4,2019,"U",16-MAR-20,"Y","X","C","2019_04_MN0020400_NIBRS",69176086,0
2019,11785699,9110,7,2019,"U",16-MAR-20,"Y","X","C","2019_07_MN0020400_NIBRS",71664199,0
2019,9223199,9110,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0020400_NIBRS",71646131,0
2019,9270590,9110,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0020400_NIBRS",71331598,0
2019,10297821,9110,10,2019,"I",07-OCT-19,"Y","X","C","2019_10_MN0020400_NIBRS",70754822,0
2019,10598265,9110,11,2019,"I",04-NOV-19,"Y","X","C","2019_11_MN0020400_NIBRS",70937467,0
2019,10773140,9110,12,2019,"I",02-DEC-19,"Y","X","C","2019_12_MN0020400_NIBRS",70784628,0
2019,8144943,9132,1,2019,"I",,"Y","G","C","2019_01_MN0070100_NIBRS",64147119,0
2019,8152605,9132,2,2019,"I",,"Y","G","C","2019_02_MN0070100_NIBRS",69722048,0
2019,8160267,9132,3,2019,"I",,"Y","G","C","2019_03_MN0070100_NIBRS",69722051,0
2019,8167929,9132,4,2019,"I",,"Y","G","C","2019_04_MN0070100_NIBRS",71656551,0
2019,8144940,9122,1,2019,"I",,"Y","G","C","2019_01_MN0030000_NIBRS",37274787,0
2019,8152602,9122,2,2019,"I",,"Y","G","C","2019_02_MN0030000_NIBRS",49498532,0
2019,8160264,9122,3,2019,"I",,"Y","G","C","2019_03_MN0030000_NIBRS",53377109,0
2019,8167926,9122,4,2019,"I",,"Y","G","C","2019_04_MN0030000_NIBRS",53240036,0
2019,8175588,9122,5,2019,"I",,"Y","G","C","2019_05_MN0030000_NIBRS",53183215,0
2019,8183250,9122,6,2019,"I",,"Y","G","C","2019_06_MN0030000_NIBRS",53104827,0
2019,8190912,9122,7,2019,"I",,"Y","G","C","2019_07_MN0030000_NIBRS",53093973,0
2019,8720689,9149,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0110000_NIBRS",60849670,0
2019,9128443,9149,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0110000_NIBRS",62365625,0
2019,9129640,9149,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0110000_NIBRS",51090652,0
2019,9129641,9149,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0110000_NIBRS",59358696,0
2019,8144963,9217,1,2019,"I",,"Y","G","C","2019_01_MN0271100_NIBRS",71857285,0
2019,8152625,9217,2,2019,"I",,"Y","G","C","2019_02_MN0271100_NIBRS",71879328,0
2019,8160287,9217,3,2019,"I",,"Y","G","C","2019_03_MN0271100_NIBRS",71812374,0
2019,8167949,9217,4,2019,"I",,"Y","G","C","2019_04_MN0271100_NIBRS",71886254,0
2019,8175611,9217,5,2019,"I",,"Y","G","C","2019_05_MN0271100_NIBRS",71886947,0
2019,8183273,9217,6,2019,"I",,"Y","G","C","2019_06_MN0271100_NIBRS",71886326,0
2019,8144964,9227,1,2019,"I",,"Y","G","C","2019_01_MN0272100_NIBRS",62516105,0
2019,8152626,9227,2,2019,"I",,"Y","G","C","2019_02_MN0272100_NIBRS",62510605,0
2019,8160288,9227,3,2019,"I",,"Y","G","C","2019_03_MN0272100_NIBRS",62516072,0
2019,8167950,9227,4,2019,"I",,"Y","G","C","2019_04_MN0272100_NIBRS",62510593,0
2019,8175612,9227,5,2019,"I",,"Y","G","C","2019_05_MN0272100_NIBRS",62516090,0
2019,8183274,9227,6,2019,"I",,"Y","G","C","2019_06_MN0272100_NIBRS",62516057,0
2019,11785733,9113,7,2019,"I",16-MAR-20,"Y","X","C","2019_07_MN0020700_NIBRS",69159311,0
2019,9192896,9113,8,2019,"I",23-AUG-19,"Y","X","C","2019_08_MN0020700_NIBRS",71488479,0
2019,9296708,9113,9,2019,"I",05-SEP-19,"Y","X","C","2019_09_MN0020700_NIBRS",71357401,0
2019,10295409,9113,10,2019,"I",08-OCT-19,"Y","X","C","2019_10_MN0020700_NIBRS",71857009,0
2019,10598284,9113,11,2019,"I",04-NOV-19,"Y","X","C","2019_11_MN0020700_NIBRS",71357407,0
2019,10807201,9113,12,2019,"I",05-DEC-19,"Y","X","C","2019_12_MN0020700_NIBRS",71488611,0
2019,8325031,9332,1,2019,"I",,"Y","G","C","2019_01_MN0620400_NIBRS",71484291,0
2019,8325120,9332,2,2019,"I",,"Y","G","C","2019_02_MN0620400_NIBRS",71485020,0
2019,8325209,9332,3,2019,"I",,"Y","G","C","2019_03_MN0620400_NIBRS",71675921,0
2019,8325298,9332,4,2019,"I",,"Y","G","C","2019_04_MN0620400_NIBRS",65152869,0
2019,8325387,9332,5,2019,"I",,"Y","G","C","2019_05_MN0620400_NIBRS",71799243,0
2019,8325476,9332,6,2019,"I",,"Y","G","C","2019_06_MN0620400_NIBRS",64345029,0
2019,11818596,9357,1,2019,"I",18-MAR-20,"Y","X","C","2019_01_MN0690000_NIBRS",69618886,0
2019,11818601,9357,2,2019,"I",18-MAR-20,"Y","X","C","2019_02_MN0690000_NIBRS",69618896,0
2019,11818606,9357,3,2019,"I",18-MAR-20,"Y","X","C","2019_03_MN0690000_NIBRS",69618972,0
2019,11818227,9314,1,2019,"I",18-MAR-20,"Y","X","C","2019_01_MN0550100_NIBRS",69618495,0
2019,11818247,9314,2,2019,"I",18-MAR-20,"Y","X","C","2019_02_MN0550100_NIBRS",71023782,0
2019,11818203,9314,3,2019,"I",,"Y","G","C","2019_03_MN0550100_NIBRS",69618396,0
2019,9168865,9314,4,2019,"I",21-AUG-19,"Y","X","C","2019_04_MN0550100_NIBRS",69618451,0
2019,9128491,9314,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0550100_NIBRS",71018615,0
2019,9128492,9314,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0550100_NIBRS",71024482,0
2019,9160704,9450,7,2019,"U",14-AUG-19,"Y","X","C","2019_07_MN0860000_NIBRS",50376189,0
2019,8325030,9328,1,2019,"I",,"Y","G","C","2019_01_MN0620000_NIBRS",63203785,0
2019,8325119,9328,2,2019,"I",,"Y","G","C","2019_02_MN0620000_NIBRS",62724808,0
2019,8325208,9328,3,2019,"I",,"Y","G","C","2019_03_MN0620000_NIBRS",63197333,0
2019,8325297,9328,4,2019,"I",,"Y","G","C","2019_04_MN0620000_NIBRS",64515011,0
2019,8325386,9328,5,2019,"I",,"Y","G","C","2019_05_MN0620000_NIBRS",64515026,0
2019,8325475,9328,6,2019,"I",,"Y","G","C","2019_06_MN0620000_NIBRS",64515032,0
2019,11817916,9255,1,2019,"I",18-MAR-20,"Y","X","C","2019_01_MN0310000_NIBRS",69617268,0
2019,8722360,9255,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0310000_NIBRS",62515799,0
2019,9129687,9255,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0310000_NIBRS",49502252,0
2019,9128500,9255,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0310000_NIBRS",51121599,0
2019,9129688,9255,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0310000_NIBRS",64658217,0
2019,9218041,9255,6,2019,"I",26-AUG-19,"Y","X","C","2019_06_MN0310000_NIBRS",62510200,0
2019,9218757,9255,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0310000_NIBRS",62516740,0
2019,9223262,9255,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0310000_NIBRS",62515817,0
2019,9271141,9255,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0310000_NIBRS",64658232,0
2019,10340289,9255,10,2019,"I",15-OCT-19,"Y","X","C","2019_10_MN0310000_NIBRS",62510218,0
2019,10752821,9255,11,2019,"I",25-NOV-19,"Y","X","C","2019_11_MN0310000_NIBRS",64658235,0
2019,10919507,9255,12,2019,"I",27-DEC-19,"Y","X","C","2019_12_MN0310000_NIBRS",64658250,0
2019,11781390,9108,1,2019,"I",16-MAR-20,"Y","X","C","2019_01_MN0020200_NIBRS",69176077,0
2019,11785689,9108,2,2019,"U",16-MAR-20,"Y","X","C","2019_02_MN0020200_NIBRS",69159167,0
2019,11781373,9108,4,2019,"U",16-MAR-20,"Y","X","C","2019_04_MN0020200_NIBRS",71339022,0
2019,8144950,9183,1,2019,"U",,"Y","G","C","2019_01_MN0191000_NIBRS",,0
2019,8152612,9183,2,2019,"U",,"Y","G","C","2019_02_MN0191000_NIBRS",,0
2019,8160274,9183,3,2019,"U",,"Y","G","C","2019_03_MN0191000_NIBRS",,0
2019,8167936,9183,4,2019,"U",,"Y","G","C","2019_04_MN0191000_NIBRS",,0
2019,8175598,9183,5,2019,"U",,"Y","G","C","2019_05_MN0191000_NIBRS",,0
2019,8183260,9183,6,2019,"U",,"Y","G","C","2019_06_MN0191000_NIBRS",,0
2019,8190922,9183,7,2019,"U",,"Y","G","C","2019_07_MN0191000_NIBRS",,0
2019,8198584,9183,8,2019,"U",,"Y","G","C","2019_08_MN0191000_NIBRS",,0
2019,8206246,9183,9,2019,"U",,"Y","G","C","2019_09_MN0191000_NIBRS",,0
2019,8213908,9183,10,2019,"U",,"Y","G","C","2019_10_MN0191000_NIBRS",,0
2019,8221570,9183,11,2019,"U",,"Y","G","C","2019_11_MN0191000_NIBRS",,0
2019,8229232,9183,12,2019,"U",,"Y","G","C","2019_12_MN0191000_NIBRS",,0
2019,8144960,9203,1,2019,"I",,"Y","G","C","2019_01_MN0250300_NIBRS",65156939,0
2019,8152622,9203,2,2019,"I",,"Y","G","C","2019_02_MN0250300_NIBRS",55168879,0
2019,11817920,9256,1,2019,"I",18-MAR-20,"Y","X","C","2019_01_MN0310300_NIBRS",69617280,0
2019,8720694,9323,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0600000_NIBRS",56745457,0
2019,9128510,9323,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0600000_NIBRS",49502504,0
2019,9129693,9323,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0600000_NIBRS",56735031,0
2019,8144939,9105,1,2019,"U",,"Y","G","C","2019_01_MN0010000_NIBRS",69176002,0
2019,8152601,9105,2,2019,"I",,"Y","G","C","2019_02_MN0010000_NIBRS",66655953,0
2019,8160263,9105,3,2019,"I",,"Y","G","C","2019_03_MN0010000_NIBRS",66656001,0
2019,8167925,9105,4,2019,"I",,"Y","G","C","2019_04_MN0010000_NIBRS",66729419,0
2019,8175587,9105,5,2019,"I",,"Y","G","C","2019_05_MN0010000_NIBRS",67797208,0
2019,8183249,9105,6,2019,"I",,"Y","G","C","2019_06_MN0010000_NIBRS",69823105,0
2019,8190911,9105,7,2019,"I",,"Y","G","C","2019_07_MN0010000_NIBRS",67801777,0
2019,8198573,9105,8,2019,"I",,"Y","G","C","2019_08_MN0010000_NIBRS",66874898,0
2019,8206235,9105,9,2019,"I",,"Y","G","C","2019_09_MN0010000_NIBRS",67082792,0
2019,8213897,9105,10,2019,"I",,"Y","G","C","2019_10_MN0010000_NIBRS",68137226,0
2019,8221559,9105,11,2019,"I",,"Y","G","C","2019_11_MN0010000_NIBRS",67851855,0
2019,8229221,9105,12,2019,"I",,"Y","G","C","2019_12_MN0010000_NIBRS",69561556,0
2019,8144969,9309,1,2019,"I",,"Y","G","C","2019_01_MN0520200_NIBRS",62441461,0
2019,8152631,9309,2,2019,"I",,"Y","G","C","2019_02_MN0520200_NIBRS",64645259,0
2019,8144970,9310,1,2019,"I",,"Y","G","C","2019_01_MN0530000_NIBRS",49493017,0
2019,8152632,9310,2,2019,"I",,"Y","G","C","2019_02_MN0530000_NIBRS",49491514,0
2019,8160294,9310,3,2019,"I",,"Y","G","C","2019_03_MN0530000_NIBRS",49493003,0
2019,9128576,9186,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0200200_NIBRS",55461636,0
2019,9208671,9186,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0200200_NIBRS",51208642,0
2019,9221360,9186,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0200200_NIBRS",56106883,0
2019,9970889,9186,9,2019,"I",11-SEP-19,"Y","X","C","2019_09_MN0200200_NIBRS",64134856,0
2019,10295965,9186,10,2019,"I",05-OCT-19,"Y","X","C","2019_10_MN0200200_NIBRS",62725570,0
2019,10594988,9186,11,2019,"I",05-NOV-19,"Y","X","C","2019_11_MN0200200_NIBRS",66656199,0
2019,10808871,9186,12,2019,"I",06-DEC-19,"Y","X","C","2019_12_MN0200200_NIBRS",62725582,0
2019,8715489,9188,1,2019,"I",08-MAR-19,"Y","F","C","2019_01_MN0210100_NIBRS",69864452,0
2019,8720685,9188,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0210100_NIBRS",71801200,0
2019,9128563,9188,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0210100_NIBRS",71801844,0
2019,9129646,9188,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0210100_NIBRS",71801853,0
2019,9128453,9188,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0210100_NIBRS",71790380,0
2019,9129647,9188,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0210100_NIBRS",67197720,0
2019,9197329,9188,7,2019,"I",24-AUG-19,"Y","X","C","2019_07_MN0210100_NIBRS",71564692,0
2019,9206495,9188,8,2019,"I",25-AUG-19,"Y","X","C","2019_08_MN0210100_NIBRS",70762854,0
2019,8144973,9317,1,2019,"I",,"Y","G","C","2019_01_MN0560100_NIBRS",70168740,0
2019,9223351,9121,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0021500_NIBRS",71681858,0
2019,9273663,9121,9,2019,"I",05-SEP-19,"Y","X","C","2019_09_MN0021500_NIBRS",71798296,0
2019,10287141,9121,10,2019,"I",02-OCT-19,"Y","X","C","2019_10_MN0021500_NIBRS",71795349,0
2019,10594637,9121,11,2019,"I",04-NOV-19,"Y","X","C","2019_11_MN0021500_NIBRS",71799402,0
2019,10807220,9121,12,2019,"I",05-DEC-19,"Y","X","C","2019_12_MN0021500_NIBRS",71795355,0
2019,8144949,9163,1,2019,"I",,"Y","G","C","2019_01_MN0150000_NIBRS",60690325,0
2019,8152611,9163,2,2019,"I",,"Y","G","C","2019_02_MN0150000_NIBRS",49502140,0
2019,8160273,9163,3,2019,"I",,"Y","G","C","2019_03_MN0150000_NIBRS",49493532,0
2019,8167935,9163,4,2019,"I",,"Y","G","C","2019_04_MN0150000_NIBRS",51208507,0
2019,8175597,9163,5,2019,"I",,"Y","G","C","2019_05_MN0150000_NIBRS",51208519,0
2019,11818646,9409,1,2019,"I",18-MAR-20,"Y","X","C","2019_01_MN0770000_NIBRS",69619034,0
2019,8722355,9409,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0770000_NIBRS",63195787,0
2019,9129677,9409,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0770000_NIBRS",64135727,0
2019,13684247,9107,4,2019,"U",22-APR-20,"Y","X","C","2019_04_MN0020100_NIBRS",71795514,0
2019,8144956,9199,1,2019,"I",,"Y","G","C","2019_01_MN0240000_NIBRS",62872883,0
2019,8152618,9199,2,2019,"I",,"Y","G","C","2019_02_MN0240000_NIBRS",64754280,0
2019,8160280,9199,3,2019,"I",,"Y","G","C","2019_03_MN0240000_NIBRS",67909229,0
2019,8167942,9199,4,2019,"I",,"Y","G","C","2019_04_MN0240000_NIBRS",62373695,0
2019,8175604,9199,5,2019,"I",,"Y","G","C","2019_05_MN0240000_NIBRS",62366192,0
2019,8183266,9199,6,2019,"I",,"Y","G","C","2019_06_MN0240000_NIBRS",71065319,0
2019,8190928,9199,7,2019,"I",,"Y","G","C","2019_07_MN0240000_NIBRS",71065322,0
2019,8198590,9199,8,2019,"I",,"Y","G","C","2019_08_MN0240000_NIBRS",71065325,0
2019,8206252,9199,9,2019,"I",,"Y","G","C","2019_09_MN0240000_NIBRS",69932249,0
2019,8213914,9199,10,2019,"I",,"Y","G","C","2019_10_MN0240000_NIBRS",71065328,0
2019,8221576,9199,11,2019,"I",,"Y","G","C","2019_11_MN0240000_NIBRS",71065331,0
2019,8229238,9199,12,2019,"I",,"Y","G","C","2019_12_MN0240000_NIBRS",71054387,0
2019,11785835,9210,7,2019,"I",16-MAR-20,"Y","X","C","2019_07_MN0270300_NIBRS",70997785,0
2019,11787685,9210,8,2019,"I",16-MAR-20,"Y","X","C","2019_08_MN0270300_NIBRS",71357305,0
2019,11787693,9210,9,2019,"I",16-MAR-20,"Y","X","C","2019_09_MN0270300_NIBRS",70997791,0
2019,11787700,9210,10,2019,"I",16-MAR-20,"Y","X","C","2019_10_MN0270300_NIBRS",71357250,0
2019,11787717,9210,11,2019,"I",16-MAR-20,"Y","X","C","2019_11_MN0270300_NIBRS",71000044,0
2019,11787684,9210,12,2019,"I",,"Y","G","C","2019_12_MN0270300_NIBRS",71806356,0
2019,8326745,9334,9,2019,"I",,"Y","G","C","2019_09_MN0620600_NIBRS",63206768,0
2019,8326834,9334,10,2019,"I",,"Y","G","C","2019_10_MN0620600_NIBRS",64473660,0
2019,8326923,9334,11,2019,"I",,"Y","G","C","2019_11_MN0620600_NIBRS",62345733,0
2019,8327012,9334,12,2019,"I",,"Y","G","C","2019_12_MN0620600_NIBRS",62873591,0
2019,9128494,9313,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0550000_NIBRS",71018069,0
2019,9218130,9313,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0550000_NIBRS",71018072,0
2019,9223142,9313,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0550000_NIBRS",71018081,0
2019,9405608,9313,9,2019,"I",06-SEP-19,"Y","X","C","2019_09_MN0550000_NIBRS",71023437,0
2019,10537421,9313,10,2019,"I",23-OCT-19,"Y","X","C","2019_10_MN0550000_NIBRS",71018174,0
2019,10684140,9313,11,2019,"I",13-NOV-19,"Y","X","C","2019_11_MN0550000_NIBRS",71018186,0
2019,10894765,9313,12,2019,"I",18-DEC-19,"Y","X","C","2019_12_MN0550000_NIBRS",71799486,0
2019,11781471,9119,7,2019,"U",16-MAR-20,"Y","X","C","2019_07_MN0021300_NIBRS",69159330,0
2019,9223028,9119,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0021300_NIBRS",70754828,0
2019,9963811,9119,9,2019,"I",09-SEP-19,"Y","X","C","2019_09_MN0021300_NIBRS",70755059,0
2019,10291759,9119,10,2019,"I",03-OCT-19,"Y","X","C","2019_10_MN0021300_NIBRS",70754996,0
2019,10642613,9119,11,2019,"I",07-NOV-19,"Y","X","C","2019_11_MN0021300_NIBRS",71342768,0
2019,10781853,9119,12,2019,"I",03-DEC-19,"Y","X","C","2019_12_MN0021300_NIBRS",71352232,0
2019,11781421,9111,4,2019,"U",16-MAR-20,"Y","X","C","2019_04_MN0020500_NIBRS",69159205,0
2019,11781408,9111,5,2019,"I",16-MAR-20,"Y","X","C","2019_05_MN0020500_NIBRS",71271942,0
2019,11781415,9111,6,2019,"U",16-MAR-20,"Y","X","C","2019_06_MN0020500_NIBRS",69176120,0
2019,11781410,9111,7,2019,"U",16-MAR-20,"Y","X","C","2019_07_MN0020500_NIBRS",69176126,0
2019,9215783,9111,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0020500_NIBRS",68631658,0
2019,9265086,9111,9,2019,"I",02-SEP-19,"Y","X","C","2019_09_MN0020500_NIBRS",71805574,0
2019,10287149,9111,10,2019,"I",02-OCT-19,"Y","X","C","2019_10_MN0020500_NIBRS",69161084,0
2019,10598280,9111,11,2019,"I",04-NOV-19,"Y","X","C","2019_11_MN0020500_NIBRS",71856466,0
2019,10772180,9111,12,2019,"I",02-DEC-19,"Y","X","C","2019_12_MN0020500_NIBRS",71810165,0
2019,8198582,9147,8,2019,"U",,"Y","G","C","2019_08_MN0100200_NIBRS",,0
2019,8206244,9147,9,2019,"U",,"Y","G","C","2019_09_MN0100200_NIBRS",,0
2019,8213906,9147,10,2019,"U",,"Y","G","C","2019_10_MN0100200_NIBRS",,0
2019,8221568,9147,11,2019,"U",,"Y","G","C","2019_11_MN0100200_NIBRS",,0
2019,8229230,9147,12,2019,"U",,"Y","G","C","2019_12_MN0100200_NIBRS",,0
2019,9197851,9187,7,2019,"I",24-AUG-19,"Y","X","C","2019_07_MN0210000_NIBRS",61006522,0
2019,9206492,9187,8,2019,"I",25-AUG-19,"Y","X","C","2019_08_MN0210000_NIBRS",71345675,0
2019,9265224,9187,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0210000_NIBRS",67134933,0
2019,10284808,9187,10,2019,"I",02-OCT-19,"Y","X","C","2019_10_MN0210000_NIBRS",64096779,0
2019,10591480,9187,11,2019,"I",05-NOV-19,"Y","X","C","2019_11_MN0210000_NIBRS",70887390,0
2019,10779040,9187,12,2019,"I",04-DEC-19,"Y","X","C","2019_12_MN0210000_NIBRS",64997163,0
2019,8175591,9132,5,2019,"I",,"Y","G","C","2019_05_MN0070100_NIBRS",69722063,0
2019,8183253,9132,6,2019,"I",,"Y","G","C","2019_06_MN0070100_NIBRS",71661856,0
2019,8190915,9132,7,2019,"I",,"Y","G","C","2019_07_MN0070100_NIBRS",71803799,0
2019,8198577,9132,8,2019,"I",,"Y","G","C","2019_08_MN0070100_NIBRS",71656554,0
2019,8206239,9132,9,2019,"I",,"Y","G","C","2019_09_MN0070100_NIBRS",71065005,0
2019,8213901,9132,10,2019,"I",,"Y","G","C","2019_10_MN0070100_NIBRS",71481805,0
2019,8221563,9132,11,2019,"I",,"Y","G","C","2019_11_MN0070100_NIBRS",71661853,0
2019,8198574,9122,8,2019,"I",,"Y","G","C","2019_08_MN0030000_NIBRS",55172255,0
2019,8206236,9122,9,2019,"I",,"Y","G","C","2019_09_MN0030000_NIBRS",57303686,0
2019,8213898,9122,10,2019,"I",,"Y","G","C","2019_10_MN0030000_NIBRS",59451171,0
2019,8221560,9122,11,2019,"I",,"Y","G","C","2019_11_MN0030000_NIBRS",62348129,0
2019,8229222,9122,12,2019,"I",,"Y","G","C","2019_12_MN0030000_NIBRS",63195332,0
2019,8144941,9123,1,2019,"I",,"Y","G","C","2019_01_MN0030100_NIBRS",51190857,0
2019,8152603,9123,2,2019,"I",,"Y","G","C","2019_02_MN0030100_NIBRS",51214494,0
2019,9128449,9149,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0110000_NIBRS",60622863,0
2019,9197332,9149,7,2019,"I",24-AUG-19,"Y","X","C","2019_07_MN0110000_NIBRS",59691652,0
2019,9221100,9149,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0110000_NIBRS",62682933,0
2019,9267246,9149,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0110000_NIBRS",64101765,0
2019,10297999,9149,10,2019,"I",08-OCT-19,"Y","X","C","2019_10_MN0110000_NIBRS",62022521,0
2019,10590894,9149,11,2019,"I",02-NOV-19,"Y","X","C","2019_11_MN0110000_NIBRS",62344941,0
2019,10778788,9149,12,2019,"I",03-DEC-19,"Y","X","C","2019_12_MN0110000_NIBRS",63328702,0
2019,8190935,9217,7,2019,"I",,"Y","G","C","2019_07_MN0271100_NIBRS",71886100,0
2019,8198597,9217,8,2019,"I",,"Y","G","C","2019_08_MN0271100_NIBRS",71886332,0
2019,8206259,9217,9,2019,"I",,"Y","G","C","2019_09_MN0271100_NIBRS",71886980,0
2019,8213921,9217,10,2019,"I",,"Y","G","C","2019_10_MN0271100_NIBRS",71883514,0
2019,8221583,9217,11,2019,"I",,"Y","G","C","2019_11_MN0271100_NIBRS",71873487,0
2019,8229245,9217,12,2019,"I",,"Y","G","C","2019_12_MN0271100_NIBRS",71881477,0
2019,8190936,9227,7,2019,"I",,"Y","G","C","2019_07_MN0272100_NIBRS",62510623,0
2019,8198598,9227,8,2019,"I",,"Y","G","C","2019_08_MN0272100_NIBRS",62510659,0
2019,8206260,9227,9,2019,"I",,"Y","G","C","2019_09_MN0272100_NIBRS",62371477,0
2019,8213922,9227,10,2019,"I",,"Y","G","C","2019_10_MN0272100_NIBRS",62516108,0
2019,8221584,9227,11,2019,"I",,"Y","G","C","2019_11_MN0272100_NIBRS",62742044,0
2019,8229246,9227,12,2019,"I",,"Y","G","C","2019_12_MN0272100_NIBRS",62742203,0
2019,8325565,9332,7,2019,"I",,"Y","G","C","2019_07_MN0620400_NIBRS",71810627,0
2019,8326654,9332,8,2019,"I",,"Y","G","C","2019_08_MN0620400_NIBRS",71675930,0
2019,8326743,9332,9,2019,"I",,"Y","G","C","2019_09_MN0620400_NIBRS",62634675,0
2019,8326832,9332,10,2019,"I",,"Y","G","C","2019_10_MN0620400_NIBRS",71675933,0
2019,8326921,9332,11,2019,"I",,"Y","G","C","2019_11_MN0620400_NIBRS",71856331,0
2019,8327010,9332,12,2019,"I",,"Y","G","C","2019_12_MN0620400_NIBRS",71806459,0
2019,9128570,9357,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0690000_NIBRS",70749255,0
2019,9128571,9357,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0690000_NIBRS",70989950,0
2019,9128476,9357,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0690000_NIBRS",71315655,0
2019,9207947,9357,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0690000_NIBRS",71401762,0
