"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,143533492
2019,4,143533494
2019,4,143533495
2019,4,143533527
2019,4,143533499
2019,4,143533500
2019,4,143533531
2019,4,143533535
2019,4,143533561
2019,4,143541680
2019,4,143533978
2019,4,143541730
2019,4,144175228
2019,4,144175230
2019,4,144281293
2019,4,144281292
2019,4,144281336
2019,1,144281345
2019,4,144281348
2019,1,144281352
2019,4,144281355
2019,4,144281427
2019,4,144281477
2019,4,144281478
2019,4,144281482
2019,4,144281490
2019,4,144281502
2019,4,144281505
2019,4,144281510
2019,4,144281509
2019,4,141613884
2019,4,141473557
2019,4,141613910
2019,4,141473703
2019,4,141613914
2019,4,141613951
2019,4,141473776
2019,4,141512321
2019,4,141473826
2019,4,141614994
2019,4,141473846
2019,4,141613991
2019,4,141473879
2019,4,141473985
2019,4,141473984
2019,4,141474182
2019,4,141474181
2019,4,141512330
2019,4,141614004
2019,4,141614060
2019,4,141614297
2019,4,141614370
2019,4,141614522
2019,4,141614564
2019,4,141614581
2019,3,141615013
2019,3,141615012
2019,4,144323358
2019,4,144482009
2019,4,144482010
2019,4,144325815
2019,4,144325817
2019,4,144325841
2019,4,144325917
2019,4,144325921
2019,4,144325922
2019,4,144325925
2019,4,144325926
2019,4,144325924
2019,4,144325932
2019,4,144325937
2019,4,144325969
2019,4,144325972
2019,4,144325973
2019,4,144325976
2019,4,144325979
2019,4,144325985
2019,4,144325988
2019,4,144325991
2019,4,144325998
2019,4,144325997
2019,3,144326002
2019,4,144326007
2019,4,144326008
2019,4,144326016
2019,4,144326060
2019,4,144326067
2019,4,144326068
2019,4,144326070
2019,4,144326105
2019,4,144326123
2019,4,144326138
2019,4,144326150
2019,4,144326155
2019,4,144336189
2019,4,144336215
2019,4,144336238
2019,4,144336254
2019,4,144336261
2019,4,144336266
2019,4,144336292
2019,4,144336294
2019,4,144336319
2019,4,144336337
2019,4,144336371
2019,4,144336373
2019,4,144336372
2019,4,144336381
2019,4,144336390
2019,3,144336393
2019,4,144336398
2019,4,144336397
2019,4,144336404
2019,4,144336415
2019,4,144336418
2019,4,144336419
2019,4,144336427
2019,4,144336445
2019,4,144336446
2019,4,144336447
2019,4,144336444
2019,4,144336451
2019,3,144336457
2019,3,144336456
2019,3,144336459
2019,4,144336499
2019,4,144336507
2019,4,144336509
2019,4,144336514
2019,4,144336515
2019,4,144336523
2019,4,144336548
2019,4,144336572
2019,4,144336571
2019,4,144336578
2019,4,144336577
2019,4,144336581
2019,4,144336588
2019,4,144336643
2019,4,144336652
2019,4,144336658
2019,4,144336661
2019,4,144336675
2019,4,144336683
2019,4,144336711
2019,4,141511844
2019,4,141511898
2019,4,141511971
2019,4,141511972
2019,4,141511973
2019,3,141512309
2019,3,141512223
2019,3,141512224
2019,4,141512226
2019,3,141512228
2019,4,141512297
2019,4,141512564
2019,4,141512563
2019,1,141512592
2019,4,141512594
2019,4,141512614
2019,4,144203330
2019,4,144203456
2019,4,143930708
2019,4,143930539
2019,4,143466391
2019,4,143466392
2019,4,143930494
2019,4,143466446
2019,4,143466467
2019,4,143930530
2019,4,143931082
2019,4,143466516
2019,4,143466572
2019,4,143930543
2019,4,143467753
2019,4,143930560
2019,4,143930565
2019,4,143466679
2019,4,143466698
2019,4,143466882
2019,4,143466887
2019,4,143467473
2019,4,143466981
2019,4,143466983
2019,3,143466984
2019,4,143467035
2019,4,143467051
2019,4,143467167
2019,4,143467477
2019,3,143467478
2019,4,143467481
2019,4,143467538
2019,4,143468402
2019,4,143930823
2019,4,143468440
2019,4,143468451
2019,4,143468500
2019,4,143468529
2019,4,143468533
2019,4,143468535
2019,4,143468536
2019,4,143468537
2019,4,143468538
2019,4,143468556
2019,4,143468587
2019,4,143468643
2019,4,143468642
2019,4,143468645
2019,4,143468644
2019,4,143468649
2019,4,143468648
2019,3,143468731
2019,3,143468730
2019,3,143468732
2019,4,143930652
2019,4,143930655
2019,4,143930656
2019,4,143930697
2019,4,143930707
2019,4,143930709
2019,4,143930754
2019,4,143930755
2019,4,143930757
2019,4,143930758
2019,4,143930842
2019,4,143930865
2019,4,143930869
2019,4,146808389
2019,4,146808889
2019,3,146809560
2019,4,146574037
2019,4,146574076
2019,4,146574188
2019,4,146574211
2019,4,146574212
2019,4,146574220
2019,4,146843666
2019,4,146843672
2019,4,146843697
2019,4,146843698
2019,4,146843716
2019,4,146843722
2019,4,146843723
2019,4,146843730
2019,4,146843767
2019,4,146843768
2019,4,146843770
2019,4,146843771
2019,4,146843772
2019,4,146843779
2019,4,146843778
2019,4,146843853
2019,4,146843864
2019,4,146843929
2019,4,146987902
2019,4,146987901
2019,4,146987997
2019,4,146987998
2019,4,146988095
2019,4,146988141
2019,4,146988150
2019,4,146988154
2019,4,146988153
2019,4,146988157
2019,4,146988158
2019,4,146988340
2019,4,146988343
2019,4,146988344
2019,4,146988354
2019,4,146988415
2019,4,146988419
2019,4,146251331
2019,4,146251238
2019,4,146255880
2019,4,147034527
2019,4,147034650
2019,4,147034653
2019,4,147034658
2019,4,147034696
2019,4,147034702
2019,4,147034748
2019,4,147034857
2019,4,147034860
2019,4,146987963
2019,4,146987994
2019,4,146988517
2019,1,147034843
2019,4,147161359
2019,4,147241243
2019,4,147183236
2019,4,146251231
2019,1,146251250
2019,2,146251252
2019,2,146251251
2019,4,146251255
2019,4,146251254
2019,4,146251256
2019,4,146251257
2019,4,146251258
2019,4,146251260
2019,4,146251259
2019,4,146251261
2019,4,146251268
2019,4,145089964
2019,4,145090795
2019,4,145089991
2019,4,145089992
2019,4,145090507
2019,3,145090511
2019,3,145090512
2019,4,145090515
2019,1,145090544
2019,3,145090550
2019,3,145090549
2019,4,145090551
2019,1,145090554
2019,4,145090604
2019,4,145123825
2019,4,145123861
2019,4,145123865
2019,4,145123866
2019,4,145123870
2019,4,145123886
2019,4,147268689
2019,4,147268688
2019,4,147545475
2019,4,147545476
2019,4,147328297
2019,4,146241215
2019,4,146241265
2019,4,146251232
2019,4,146251267
2019,4,146596179
2019,4,146596180
2019,4,146574027
2019,4,146574045
2019,4,146574044
2019,4,146574070
2019,4,146574069
2019,4,146574072
2019,4,146574124
2019,4,146574126
2019,4,146574161
2019,4,146574163
2019,4,146574166
2019,4,146574174
2019,4,146574192
2019,4,146574193
2019,1,146725849
2019,4,146725882
2019,4,146725883
2019,4,146725969
2019,4,146725971
2019,4,146726092
2019,4,146726094
2019,4,146726171
2019,4,146726173
2019,4,144938874
2019,3,144938875
2019,4,144938877
2019,4,144938881
2019,4,144938888
2019,4,144938891
2019,4,144939021
2019,4,144939041
2019,4,144939066
2019,4,144939126
2019,4,144939129
2019,4,144939134
2019,4,144939135
2019,4,144939207
2019,4,144939609
2019,4,144939610
2019,4,146816455
2019,4,146816454
2019,4,146816561
2019,4,146725802
2019,4,146725801
2019,4,146725803
2019,4,146882262
2019,4,146843905
2019,4,146843904
2019,3,146881897
2019,4,146882104
2019,4,146882128
2019,4,146882162
2019,4,146882164
2019,4,146882182
2019,4,146882241
2019,4,146882281
2019,4,147668324
2019,4,146626226
2019,4,146626411
2019,4,146626453
2019,4,146626459
2019,4,146626536
2019,4,146626552
2019,4,146921264
2019,4,146921265
2019,4,146921266
2019,4,146921267
2019,4,146921268
2019,4,146921270
2019,4,146921269
2019,4,146921272
2019,4,146921271
2019,4,146921382
2019,4,146921383
2019,4,146921406
2019,4,146808007
2019,4,146809559
2019,4,146816926
2019,4,146816927
2019,4,146816929
2019,4,146816940
2019,4,146816942
2019,4,146816943
2019,4,146816946
2019,4,146816949
2019,4,146816948
2019,4,146816985
2019,4,146816984
2019,2,146816996
2019,4,147034327
2019,4,147034608
2019,4,147034622
2019,4,147034744
2019,4,147034747
2019,4,147034807
2019,4,147034808
2019,4,146882329
2019,4,146882145
2019,4,146988131
2019,4,146988216
2019,4,146988329
2019,4,146988330
2019,4,146988085
2019,4,147034722
2019,4,147034770
2019,4,147034777
2019,4,147034382
2019,4,147183200
2019,4,147183201
2019,3,147183204
2019,4,147183497
2019,4,147183498
2019,4,146472205
2019,2,146472580
2019,4,145124093
2019,4,145124102
2019,4,145124123
2019,4,145124122
2019,4,145124124
2019,4,145124203
2019,4,145124296
2019,4,145124316
2019,4,145124317
2019,4,145124318
2019,4,145124328
2019,4,144525778
2019,4,145195240
2019,4,145195363
2019,4,145195367
2019,4,145195463
2019,4,145195466
2019,4,145195469
2019,4,147328529
2019,4,147328528
2019,4,147327747
2019,4,148831286
2019,4,148831285
2019,4,148813467
2019,4,148813468
2019,4,148813470
2019,4,148813469
2019,4,148813471
2019,4,148813473
2019,4,148813474
2019,4,148831284
2019,4,148831287
2019,4,148813498
2019,4,148813497
2019,4,148813538
2019,4,148813540
2019,4,148813541
2019,4,148831199
2019,4,148831203
2019,4,148831202
2019,4,148831201
2019,4,147161223
2019,4,147161247
2019,4,147161481
2019,4,147161507
2019,4,147161510
2019,4,147161513
2019,4,147161515
2019,4,147161528
2019,4,147161532
2019,4,147161533
2019,4,147183525
2019,4,147183524
2019,4,147183527
2019,4,147183529
2019,4,147183504
2019,4,147183517
2019,4,147183522
2019,4,147183521
2019,4,147183528
2019,4,147183531
2019,4,145917503
2019,1,145905543
2019,4,145905603
2019,4,145905604
2019,4,146626406
2019,4,146626408
2019,1,146626410
2019,4,146626522
2019,4,146626529
2019,4,146626530
2019,4,146626534
2019,4,146626538
2019,4,146626539
2019,4,146626554
2019,4,146626572
2019,4,146626574
2019,4,146626576
2019,4,145022472
2019,4,145022741
2019,4,146816796
2019,4,146816833
2019,4,146816834
2019,4,146817012
2019,4,146817018
2019,4,146817020
2019,4,146817022
2019,4,146817025
2019,4,146817027
2019,4,146817030
2019,4,146817031
2019,4,146817032
2019,4,146817034
2019,4,146817039
2019,4,146817121
2019,4,146817122
2019,4,146817123
2019,4,146817126
2019,4,146817149
2019,4,146817197
2019,4,146817222
2019,4,146821697
2019,4,146843733
2019,4,146843732
2019,4,146843777
2019,4,146843908
2019,4,146843947
2019,4,146988049
2019,4,146988048
2019,4,146988053
2019,4,146988059
2019,4,146988132
2019,4,146988133
2019,4,146988134
2019,4,146988135
2019,4,146988143
2019,4,146988142
2019,4,146988147
2019,4,146988279
2019,4,144556233
2019,4,144556236
2019,4,144556278
2019,4,144556344
2019,4,144556348
2019,4,144556349
2019,4,144557643
2019,4,146471515
2019,4,146626455
2019,4,146626515
2019,4,146626517
2019,4,146626518
2019,4,146626520
2019,4,146626521
2019,4,146626523
2019,4,146626524
2019,4,146626525
2019,4,146626540
2019,4,146626571
2019,4,146601239
2019,4,146626573
2019,4,146626575
2019,4,146626577
2019,4,146626668
2019,4,146921323
2019,4,146921466
2019,4,146921469
2019,4,146921470
2019,4,146921507
2019,4,146921508
2019,4,146987965
2019,4,146988058
2019,4,146988057
2019,4,146988064
2019,4,146988068
2019,4,147183208
2019,4,147183206
2019,4,146988077
2019,4,147183207
2019,4,146988087
2019,4,146988091
2019,4,146988093
2019,4,146988096
2019,4,146988101
2019,4,146988144
2019,4,146988148
2019,4,146988151
2019,4,146988155
2019,4,146988159
2019,4,146988161
2019,4,146988164
2019,4,146988163
2019,4,146988209
2019,4,146988210
2019,4,146988211
2019,4,146988271
2019,4,147161184
2019,4,147327830
2019,4,147183845
2019,1,147328054
2019,3,147328101
2019,3,147328102
2019,4,147328171
2019,4,147328185
2019,4,147010370
2019,4,147236781
2019,4,147236784
2019,4,147236785
2019,4,147236894
2019,4,147236896
2019,4,147236898
2019,4,145195232
2019,4,145195231
2019,4,145195235
2019,4,145195241
2019,4,145195244
2019,4,145257209
2019,4,145195312
2019,4,145195314
2019,4,145257093
2019,4,145195341
2019,4,145257210
2019,4,145257094
2019,4,145195439
2019,4,145257095
2019,4,145195567
2019,4,145195571
2019,4,145195572
2019,4,145257101
2019,4,145257105
2019,4,145257106
2019,4,145257111
2019,4,145257112
2019,4,145257179
2019,4,145257203
2019,4,145257211
2019,4,145257230
2019,4,147034493
2019,4,147034494
2019,4,147034495
2019,4,147034766
2019,4,147034769
2019,4,147161212
2019,4,147161274
2019,4,147034307
2019,4,147034325
2019,4,147034328
2019,4,147034640
2019,4,147034641
2019,4,147034642
2019,4,147034644
2019,4,147034643
2019,4,147034645
2019,4,147034649
2019,4,147034654
2019,4,147034655
2019,4,147034660
2019,4,147034695
2019,4,147034718
2019,4,147183754
2019,4,147161217
2019,4,147161242
2019,4,147161243
2019,4,147161245
2019,4,147161246
2019,4,147183534
2019,4,147183536
2019,4,146817162
2019,4,146882324
2019,4,146921177
2019,4,146921179
2019,4,146817161
2019,4,146768643
2019,4,145412406
2019,4,145412548
2019,2,145412556
2019,4,146882132
2019,4,146882207
2019,4,146882263
2019,4,146882463
2019,4,146626586
2019,4,146626587
2019,4,146626590
2019,4,146921174
2019,4,146921178
2019,4,146921211
2019,4,146921213
2019,4,146921212
2019,4,146921241
2019,4,146921259
2019,4,146921260
2019,4,146921262
2019,4,146921261
2019,4,146921321
2019,4,146921515
2019,4,146921518
2019,4,146921524
2019,4,146987966
2019,4,146987967
2019,4,146987968
2019,4,146987985
2019,4,146987988
2019,4,146988170
2019,4,146988315
2019,4,147236803
2019,4,146561223
2019,4,146561352
2019,4,146561354
2019,4,146561356
2019,4,146561358
2019,4,146561366
2019,4,146921180
2019,4,146921513
2019,4,146921514
2019,4,146921517
2019,4,146921521
2019,4,146921523
2019,4,146921522
2019,4,146921527
2019,4,146921526
2019,4,147034436
2019,4,147034439
2019,4,147034752
2019,4,147034805
2019,4,145696252
2019,4,147147233
2019,4,146987964
2019,4,146988069
2019,4,146988070
2019,4,146988080
2019,4,146988079
2019,4,146988086
2019,4,146988090
2019,4,146988092
2019,4,147545348
2019,4,147545368
2019,4,147545396
2019,4,147545416
2019,4,147545440
2019,4,147545447
2019,4,147545469
2019,4,147545470
2019,4,147545524
2019,4,147545528
2019,4,147327652
2019,4,147327743
2019,4,147327871
2019,1,147328188
2019,3,147328188
2019,4,144698633
2019,4,144698635
2019,4,144698636
2019,4,144698637
2019,4,144698639
2019,4,144698641
2019,4,144698643
2019,4,144698646
2019,4,144698648
2019,4,144698651
2019,4,147229848
2019,4,147236776
2019,4,147236777
2019,1,147236795
2019,4,147236797
2019,4,147241227
2019,4,145257046
2019,4,145257045
2019,4,145257047
2019,4,145257048
2019,4,145257050
2019,4,145123940
2019,4,145257049
2019,4,145257055
2019,4,145124195
2019,4,145280453
2019,4,145280458
2019,4,145124265
2019,4,145124266
2019,4,145124275
2019,1,145280478
2019,4,145022528
2019,4,145022562
2019,4,145022561
2019,4,145022710
2019,4,145022855
2019,4,146251336
2019,4,146241187
2019,4,146241190
2019,4,146241189
2019,4,144557690
2019,4,144557794
2019,4,144641325
2019,3,144557920
2019,4,144557921
2019,3,144557924
2019,3,144557923
2019,4,144557925
2019,4,144557964
2019,4,144557967
2019,4,144557968
