"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,149001340
2019,9,148244710
2019,9,149147956
2019,6,148922247
2019,6,148940856
2019,6,148940855
2019,9,149031319
2019,6,149031321
2019,9,149031324
2019,5,149031325
2019,6,149031329
2019,6,149031368
2019,1,149031371
2019,9,149031374
2019,6,149031378
2019,6,149031385
2019,1,149031388
2019,6,149031387
2019,8,149031391
2019,6,149031416
2019,9,149031420
2019,6,149031489
2019,6,148237085
2019,6,148237086
2019,6,148999045
2019,6,149001341
2019,6,146655470
2019,9,146574278
2019,6,146561450
2019,9,146626266
2019,9,146626270
2019,9,148861594
2019,9,148861595
2019,6,148895707
2019,9,148866314
2019,9,148895626
2019,6,148895705
2019,7,148895705
2019,9,148895709
2019,6,146817082
2019,6,146817083
2019,6,146882358
2019,9,146882357
2019,9,147034436
2019,6,148821253
2019,6,148821254
2019,9,148831320
2019,9,148831321
2019,9,148831669
2019,6,147545475
2019,6,147545476
2019,6,147576514
2019,3,147576515
2019,6,147598582
2019,6,147598583
2019,3,147598579
2019,6,147598580
2019,9,146726091
2019,9,149029497
2019,9,146726095
2019,6,146726096
2019,9,148237031
2019,9,148237032
2019,9,148244494
2019,9,146574173
2019,7,146725803
2019,6,146725983
2019,9,146843696
2019,8,146921413
2019,6,146921417
2019,6,147236792
2019,6,147236793
2019,6,147236798
2019,9,147236800
2019,9,147236804
2019,9,147327826
2019,6,147241182
2019,6,147241181
2019,9,147327750
2019,6,147327920
2019,6,147327925
2019,9,147327926
2019,9,147327927
2019,11,147327929
2019,9,147327930
2019,6,147327933
2019,8,147327933
2019,6,147327936
2019,6,147327937
2019,8,147576566
2019,8,147545575
2019,8,147576565
2019,6,146816926
2019,2,146816929
2019,9,146816942
2019,9,146921521
2019,6,146816949
2019,6,146816948
2019,9,146882377
2019,6,146816985
2019,6,146921513
2019,14,146921514
2019,6,146921523
2019,9,146921522
2019,9,146921527
2019,8,148865466
2019,8,148865465
2019,6,148866433
2019,6,148237556
2019,6,148237558
2019,6,148237595
2019,6,146574331
2019,9,147327780
2019,9,147327779
2019,6,147327827
2019,6,147327828
2019,6,148895599
2019,6,148906348
2019,8,148906969
2019,3,148906963
2019,6,148906968
2019,8,148906970
2019,6,148906974
2019,6,148906975
2019,9,148907277
2019,9,148919642
2019,9,148919644
2019,6,148919729
2019,9,148938282
2019,3,148922248
2019,6,148922251
2019,6,148922252
2019,9,148922255
2019,3,148922257
2019,6,148922257
2019,6,148922269
2019,3,148922270
2019,6,148922270
2019,9,148922304
2019,9,148922305
2019,9,148922307
2019,9,148922309
2019,9,148922310
2019,9,148922312
2019,9,148866290
2019,9,148895639
2019,9,148907235
2019,9,148907237
2019,3,148922250
2019,6,148922250
2019,9,148922254
2019,9,148922301
2019,9,148922366
2019,9,148922369
2019,6,147327830
2019,9,147328054
2019,6,147328101
2019,6,147328102
2019,9,147328171
2019,9,147545440
2019,6,147566036
2019,9,147566038
2019,6,147545524
2019,6,147545528
2019,6,147566117
2019,6,147566118
2019,6,147566119
2019,6,147566139
2019,6,147566138
2019,9,147579038
2019,9,147667769
2019,9,147598606
2019,9,147598762
2019,8,147147230
2019,6,147147231
2019,9,148866134
2019,9,148906186
2019,6,148866424
2019,9,148866450
2019,9,148866453
2019,6,148866455
2019,9,148866458
2019,9,148906877
2019,9,148906883
2019,6,148906885
2019,7,148230914
2019,9,148237047
2019,6,148919502
2019,10,148237217
2019,9,148919500
2019,9,148919503
2019,6,148919509
2019,9,148919569
2019,9,148922313
2019,6,148919575
2019,6,148919576
2019,9,148919640
2019,9,148919641
2019,9,148919643
2019,6,148937911
2019,6,148937688
2019,9,148937687
2019,6,149001232
2019,9,149001241
2019,8,149001247
2019,9,148922293
2019,9,148922296
2019,9,148922299
2019,9,148922306
2019,9,148922311
2019,9,148922315
2019,9,148922318
2019,9,148922321
2019,9,148938099
2019,9,148938100
2019,6,148937697
2019,9,148937702
2019,1,148937860
2019,6,148937860
2019,6,148937861
2019,6,148937862
2019,9,148937914
2019,9,148937989
2019,9,148938017
2019,6,148866358
2019,6,148866359
2019,9,148866360
2019,6,146988069
2019,6,146988080
2019,6,146988070
2019,6,147566151
2019,6,147236777
2019,9,147236797
2019,6,147545526
2019,6,147545525
2019,6,147327915
2019,6,147327914
2019,6,147327917
2019,6,147668324
2019,6,147598755
2019,6,147566154
2019,6,147566153
2019,6,147598754
2019,9,147598396
2019,9,148237037
2019,9,148237044
2019,6,148244632
2019,6,147545514
2019,6,147545322
2019,6,147545516
2019,9,148895675
2019,9,148895677
2019,9,148895680
2019,9,148895682
2019,9,148895698
2019,6,148895699
2019,1,148895701
2019,9,148895703
2019,9,148919636
2019,9,148919637
2019,3,148919983
2019,9,149031322
2019,9,149031328
2019,6,149031331
2019,6,149031384
2019,6,149031386
2019,9,149031417
2019,9,149031418
2019,9,149031421
2019,6,149031430
2019,6,149031429
2019,9,149031431
2019,9,149031432
2019,8,149031532
2019,9,142328505
2019,6,139081204
2019,6,139081207
2019,6,139081206
2019,6,139081356
2019,6,139081371
2019,6,139081395
2019,6,139081396
2019,6,139081199
2019,6,139081198
2019,8,139081201
2019,6,139081229
2019,6,139081230
2019,9,139081337
2019,3,139081338
2019,8,139081338
2019,8,139081382
2019,9,139197603
2019,6,139081296
2019,6,139081324
2019,6,139081325
2019,6,142328514
2019,6,142328516
2019,9,142328552
2019,6,142328736
2019,9,142328740
2019,9,142328753
2019,6,142328777
2019,6,142328779
2019,6,142328780
2019,6,142337864
2019,8,142338073
2019,9,142338072
2019,6,142338160
2019,6,147549480
2019,6,147549481
2019,3,147549482
2019,6,147549482
2019,6,145451577
2019,9,144127772
2019,9,144127792
2019,9,144127832
2019,3,144127965
2019,6,144128032
2019,8,144128032
2019,3,144128063
2019,6,144128063
2019,8,144128063
2019,6,144128065
2019,6,144128141
2019,6,144128143
2019,6,144128144
2019,6,144128154
2019,8,144128191
2019,6,142212229
2019,5,142212443
2019,6,142212312
2019,6,142212326
2019,1,142212335
2019,9,142212399
2019,6,142212424
2019,6,142212635
2019,6,142212636
2019,6,140218309
2019,9,140218242
2019,9,140218247
2019,6,140218276
2019,6,140218277
2019,9,140226492
2019,6,140218321
2019,9,140218332
2019,9,140226202
2019,9,146450517
2019,8,142328504
2019,6,142328525
2019,6,142328524
2019,9,142328537
2019,7,142328554
2019,3,142328555
2019,6,142328555
2019,9,142328556
2019,6,142328562
2019,6,142328561
2019,9,142328741
2019,9,142328742
2019,9,142328745
2019,9,142328841
2019,9,142328843
2019,6,142328877
2019,6,142328876
2019,6,142328878
2019,9,142328879
2019,3,142329023
2019,9,142328956
2019,9,142328955
2019,9,142329002
2019,6,142329023
2019,6,143300711
2019,3,143300711
2019,6,143300712
2019,8,143300712
2019,6,141976383
2019,6,141976382
2019,6,141976291
2019,9,141976314
2019,6,143126033
2019,6,145296213
2019,6,145296212
2019,9,141981964
2019,6,139562135
2019,6,139562136
2019,6,139576203
2019,8,139562357
2019,9,139562403
2019,9,139562495
2019,9,139576865
2019,6,139576894
2019,6,139576875
2019,9,139576878
2019,6,139576895
2019,5,139576896
2019,9,139576904
2019,9,147171318
2019,9,147171319
2019,9,147171324
2019,9,147171326
2019,9,147171328
2019,9,147171331
2019,6,139721182
2019,6,139721183
2019,6,139721187
2019,6,139721192
2019,6,139721193
2019,9,139721198
2019,9,139721210
2019,9,138751190
2019,9,138751198
2019,8,138751209
2019,6,138751253
2019,9,138751254
2019,9,138751261
2019,9,138751267
2019,9,138751268
2019,8,138751287
2019,9,138751294
2019,9,138751297
2019,6,138751300
2019,9,138751303
2019,9,138751308
2019,9,138751331
2019,9,138653920
2019,9,138653957
2019,9,138653984
2019,6,138654101
2019,9,138654234
2019,9,138654278
2019,9,138654279
2019,9,138654281
2019,6,138654393
2019,8,138794926
2019,6,138794933
2019,9,138795546
2019,6,138794960
2019,2,138795541
2019,6,138795699
2019,6,138795761
2019,6,138795763
2019,9,138795771
2019,6,138795774
2019,6,138795785
2019,9,138795787
2019,6,138795790
2019,8,138795812
2019,9,138795816
2019,6,138796130
2019,9,138796164
2019,9,138806388
2019,9,138806391
2019,12,138806816
2019,9,138806975
2019,9,138807024
2019,9,138807080
2019,6,138807081
2019,9,138807161
2019,9,138807268
2019,9,138807313
2019,9,138807365
2019,9,138807611
2019,9,138807614
2019,9,138807624
2019,9,138807634
2019,9,138807654
2019,9,138807661
2019,9,138807674
2019,9,138807956
2019,10,138807967
2019,9,138808328
2019,9,138808390
2019,9,138808413
2019,9,138808478
2019,9,138808623
2019,9,138808624
2019,9,138808626
2019,9,138808659
2019,9,138808726
2019,9,138808812
2019,9,138808819
2019,9,138808968
2019,9,138808969
2019,9,138809067
2019,9,138751293
2019,8,138751296
2019,6,138795941
2019,8,138795941
2019,9,138806451
2019,2,138807083
2019,8,138807128
2019,9,138807145
2019,9,138807146
2019,9,138807148
2019,9,138807186
2019,9,138807189
2019,14,138807191
2019,9,138807248
2019,9,138807251
2019,9,138807361
2019,9,138807362
2019,9,138807402
2019,9,138807415
2019,9,138807486
2019,9,138807495
2019,9,138807509
2019,9,138807572
2019,6,138807579
2019,8,138807589
2019,9,138807591
2019,9,138807621
2019,9,138807630
2019,9,138807786
2019,9,138807827
2019,9,138807833
2019,9,138807834
2019,9,138807837
2019,6,138807992
2019,9,138807998
2019,9,138808010
2019,1,138808011
2019,9,138808122
2019,9,138808298
2019,9,138808302
2019,6,138808551
2019,9,138808559
2019,9,138808634
2019,9,138808647
2019,6,138808693
2019,9,138808945
2019,6,138808949
2019,9,138808951
2019,9,138808953
2019,9,138809217
2019,9,138809224
2019,9,138809227
2019,9,138809373
2019,9,138809423
2019,9,138809428
2019,9,138809430
2019,6,138809633
2019,8,138809633
2019,9,138809938
2019,9,138809959
2019,9,138809974
2019,9,138810108
2019,9,138810188
2019,9,138810189
2019,9,138810200
2019,9,138959502
2019,6,138959204
2019,9,138959500
2019,9,138959664
2019,9,138959666
2019,9,138971392
2019,9,138971396
2019,6,138971403
2019,8,138971407
2019,9,138971426
2019,9,138971449
2019,9,138971450
2019,9,138971468
2019,9,138971519
2019,9,138971520
2019,9,138971746
2019,9,138971871
2019,9,138971881
2019,9,138971900
2019,9,138971910
2019,9,138971921
2019,9,138971922
2019,9,138971923
2019,9,138971925
2019,9,138971927
2019,9,138971928
2019,9,138971956
2019,9,138972024
2019,9,138972039
2019,9,138972043
2019,9,138972082
2019,9,138972084
2019,9,138972094
2019,6,138972095
2019,9,138972211
2019,9,138972351
2019,9,138975374
2019,9,138975376
2019,6,138975393
2019,9,138975413
2019,9,138975512
2019,9,138975518
2019,9,138975567
2019,9,138975571
2019,9,138975625
2019,9,138975855
2019,9,138975861
2019,12,138975989
2019,9,138988617
2019,9,138988621
2019,6,138988637
2019,3,138988637
2019,6,138988640
2019,6,138988639
2019,9,138988662
2019,9,138988685
2019,9,138988703
2019,6,139258872
2019,6,148312980
2019,9,139258973
2019,8,148312980
2019,6,148312981
2019,8,148312981
2019,1,148313080
2019,9,139259470
2019,6,148313252
2019,6,148313253
2019,9,139259237
2019,9,139259278
2019,6,139259614
2019,9,139258603
2019,9,139290669
2019,6,139290876
2019,6,139290877
2019,6,139290720
2019,6,139290895
2019,6,139290928
2019,8,139290928
2019,6,139290940
2019,6,139290945
2019,6,139290946
2019,6,139290950
2019,6,139290953
2019,6,139290970
2019,6,139291027
2019,6,139291029
2019,9,139306186
2019,12,139306261
2019,6,139306342
2019,6,139353758
2019,12,139353760
2019,6,139353762
2019,6,144118336
2019,8,144118339
2019,9,139258949
2019,9,139258976
2019,9,139258977
2019,9,139258978
2019,6,139258983
2019,6,139258984
2019,6,139258985
2019,9,139259000
2019,6,139259014
2019,9,144118464
2019,6,144118470
2019,6,144118488
2019,9,139259619
2019,6,144118489
2019,6,144118496
2019,6,139306335
2019,6,139290914
2019,6,139290907
2019,6,139290908
2019,6,139290911
2019,6,139290912
2019,6,139290916
2019,6,139290915
2019,6,139290968
2019,6,139290969
2019,6,139290971
2019,6,139290972
2019,6,139290992
2019,6,144118607
2019,6,139290997
2019,6,139290996
2019,6,139291006
2019,6,139291030
2019,6,139291031
2019,6,139291064
2019,6,144118656
2019,6,139291072
2019,8,139291078
2019,8,139291077
2019,9,139291076
2019,6,139291103
2019,6,139291104
2019,6,139291105
2019,6,139291127
2019,6,139306333
2019,9,139306341
2019,9,139331322
2019,9,139331325
2019,9,139331341
2019,8,140846849
2019,12,140861181
2019,6,140861309
2019,6,140861310
2019,6,140861315
2019,6,140861317
2019,6,140891214
2019,8,140861451
2019,6,140906185
2019,6,140891215
2019,9,138653980
2019,2,138654069
2019,6,138654167
2019,6,138654491
2019,9,138751350
2019,9,138751361
2019,9,138971677
2019,9,138971679
2019,1,138971739
2019,9,138971770
2019,6,138971843
2019,9,138971853
2019,9,138971855
2019,9,138971854
2019,9,138971857
2019,9,138971860
2019,9,138971878
2019,9,138971890
2019,9,138971924
2019,6,139076760
2019,1,138972172
2019,9,138972307
2019,6,139076762
2019,6,139076766
2019,9,138972814
2019,9,138972827
2019,6,139080036
2019,9,138975807
2019,9,138975964
2019,12,138975980
2019,1,138986253
2019,6,138986725
2019,9,138986771
2019,6,138988449
2019,6,138988455
2019,6,138988456
2019,9,138988470
2019,9,138988513
2019,9,138988537
2019,9,138988547
2019,9,138988559
2019,9,138988608
2019,9,138988610
2019,9,138988609
2019,9,138988613
2019,9,138988615
2019,9,138988663
2019,9,138988666
2019,7,139076766
2019,6,139076773
2019,6,139076780
2019,6,139076786
2019,3,139076790
2019,6,139076789
2019,6,139076792
2019,6,139080033
2019,6,139080058
2019,6,139080059
2019,6,139080067
2019,6,139080069
2019,6,139080068
2019,6,139080071
2019,6,139080076
2019,6,139080081
2019,6,139080105
2019,6,139080106
2019,8,139080110
2019,8,139080111
2019,3,139080114
2019,3,139080117
2019,6,139080125
2019,6,139080126
2019,6,139080127
2019,6,139080128
2019,6,139080129
2019,6,139080130
2019,9,139259527
2019,6,139259249
2019,9,139259548
2019,9,138653963
2019,9,138654081
2019,9,138654219
2019,9,138654220
2019,9,138654341
2019,9,138654344
2019,9,138654376
2019,5,138654501
2019,9,138809074
2019,9,138809122
2019,9,138809126
2019,9,138809135
2019,6,138809187
2019,9,138809195
2019,9,138809249
2019,9,138809255
2019,9,138809280
2019,9,138809314
2019,6,138809349
2019,6,138809352
2019,9,138809362
2019,9,138809419
2019,6,138809471
2019,9,138809472
2019,9,138809474
2019,9,138809545
2019,9,138809602
2019,9,138809646
2019,9,138809648
2019,9,138809649
2019,9,138809650
2019,9,138809692
2019,9,138809693
2019,6,138809706
2019,9,138809712
2019,9,138809729
2019,12,138809813
2019,9,138809825
2019,6,138809831
2019,9,138809836
2019,9,138809838
2019,9,138809853
2019,9,138809874
2019,9,138809882
2019,9,138809883
2019,9,138809936
2019,9,138809947
2019,9,138810372
2019,9,138810377
2019,6,138810430
2019,7,138810442
2019,2,138653788
2019,9,138653900
2019,6,138654245
2019,9,138654315
2019,9,138654371
2019,9,138654382
2019,9,138654028
2019,9,138654316
2019,9,138654364
2019,9,139290611
2019,3,139290691
2019,9,139290754
2019,6,139290843
2019,6,139290948
2019,6,139290949
2019,6,139290952
2019,6,139290962
2019,6,139290988
2019,6,139291003
2019,6,139291004
2019,6,139291057
2019,6,139291058
2019,6,139291082
2019,6,139291083
2019,6,139291084
2019,6,139291096
2019,6,139291102
2019,6,139291138
2019,9,139306231
2019,9,139306245
2019,9,138654324
2019,9,138654292
2019,9,138654325
2019,9,138654326
2019,9,138654368
2019,9,141082665
2019,9,141082666
2019,9,141082667
2019,6,138654173
2019,6,138677934
2019,9,138723854
2019,2,138723856
2019,6,143126135
2019,6,143126136
2019,6,143126147
