"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,37244668,1,37535094
2019,36350288,1,36490749
2019,36350289,1,36490750
2019,36350310,1,36490771
2019,36350311,1,36490772
2019,36350312,1,36490773
2019,36350314,1,36490775
2019,36350313,1,36490774
2019,36350316,1,36490777
2019,36313035,1,36461748
2019,36313131,1,36461844
2019,36350287,1,36490748
2019,36350338,1,36490799
2019,36248304,1,36401760
2019,36099011,1,36244456
2019,36098134,1,36243579
2019,36274081,1,36417549
2019,36246549,1,36399989
2019,36248305,1,36401761
2019,36246567,1,36400007
2019,36246566,1,36400006
2019,36098947,1,36244392
2019,36106472,2,36251958
2019,36246575,1,36400015
2019,36248354,1,36401811
2019,36248355,1,36401812
2019,36248309,1,36401765
2019,36248387,1,36401844
2019,36246671,1,36400112
2019,36246672,1,36400113
2019,36269542,1,36402999
2019,36269555,1,36403012
2019,36269560,1,36403017
2019,36269578,1,36403035
2019,36269581,1,36403038
2019,36269655,1,36403112
2019,36269657,1,36403114
2019,36269661,1,36403118
2019,36274043,1,36417511
2019,36274082,1,36417550
2019,36274225,1,36417694
2019,36274224,1,36417693
2019,36274226,1,36417695
2019,36296626,1,36445045
2019,36296630,1,36445049
2019,36296660,1,36445080
2019,36296664,1,36445084
2019,36246673,1,36400114
2019,36246401,1,36391950
2019,36206684,1,36352157
2019,36248313,1,36401769
2019,36221601,1,36367054
2019,34277364,1,34256383
2019,34277368,1,34256387
2019,34277372,1,34256391
2019,34277371,1,34256390
2019,34277384,1,34256403
2019,37630431,1,37935879
2019,37630432,1,37935880
2019,37630433,1,37935881
2019,37630436,1,37935884
2019,37630555,1,37936003
2019,37630558,1,37936006
2019,37630557,1,37936005
2019,37630559,1,37936007
2019,37630561,1,37936009
2019,37630563,1,37936011
2019,37630562,1,37936010
2019,37630644,1,37936092
2019,37630646,1,37936094
2019,37630652,1,37936100
2019,37630657,1,37936105
2019,37630658,1,37936106
2019,37630666,1,37936114
2019,37630667,1,37936115
2019,37630671,1,37936119
2019,37630673,1,37936121
2019,37630672,1,37936120
2019,37630680,1,37936128
2019,34563529,1,34911589
2019,36110077,1,36255475
2019,36110078,1,36255476
2019,36110083,1,36255481
2019,34567161,1,34917191
2019,34567162,1,34917192
2019,34567180,1,34917210
2019,34567188,1,34917218
2019,34567186,1,34917216
2019,34567187,1,34917217
2019,34567195,1,34917225
2019,34567200,1,34917230
2019,34567203,1,34917233
2019,34567207,1,34917237
2019,34567206,1,34917236
2019,34567211,1,34917241
2019,34567212,1,34917242
2019,34567213,1,34917243
2019,34567214,1,34917244
2019,34567226,1,34917256
2019,34139513,7,34114939
2019,34139519,1,34114945
2019,34139527,1,34114953
2019,34139534,1,34114960
2019,34154504,1,34129930
2019,34159507,1,34134933
2019,34169570,1,34144996
2019,34169583,1,34145009
2019,35975435,1,36115789
2019,35975538,1,36115892
2019,35975466,1,36115820
2019,35975550,1,36115904
2019,35975484,1,36115838
2019,35975485,1,36115839
2019,35975549,1,36115903
2019,35975554,1,36115908
2019,35975557,1,36115911
2019,35975558,1,36115912
2019,35975565,1,36115919
2019,35975568,1,36115922
2019,35975575,1,36115929
2019,35975576,1,36115930
2019,36247415,1,36400871
2019,36247416,1,36400872
2019,36247458,1,36400914
2019,36247459,1,36400915
2019,36247502,1,36400960
2019,36247501,1,36400959
2019,36247510,1,36400968
2019,36247509,1,36400967
2019,36247513,1,36400971
2019,34380277,1,34374300
2019,34380338,1,34374361
2019,34380474,1,34374496
2019,34116935,1,34092420
2019,36070161,1,36215605
2019,33807884,1,33804121
2019,33810872,1,33799846
2019,33819699,1,33808543
2019,33810901,1,33804155
2019,33807919,1,33804162
2019,33810913,1,33808571
2019,33819734,1,33799894
2019,33807935,1,33808594
2019,33810975,1,33808642
2019,33810976,1,33808644
2019,33819825,1,33808652
2019,33810991,1,33808660
2019,33810996,1,33809987
2019,33810998,1,33808666
2019,33819830,1,33804205
2019,33811001,1,33808669
2019,33811011,1,33808683
2019,33807980,1,33808689
2019,33807981,1,33804215
2019,33807982,1,33804216
2019,33807986,1,33808699
2019,33819861,1,33810012
2019,33819869,1,33804229
2019,33819868,1,33810023
2019,33811038,1,33810027
2019,33807995,1,33804232
2019,33807999,1,33804235
2019,33819873,1,33808705
2019,33811041,7,33808708
2019,33819883,1,33804239
2019,33811047,1,33810039
2019,33808011,1,33810045
2019,33811052,1,33810049
2019,33819899,1,33810048
2019,33819901,1,33808725
2019,33808013,1,33804249
2019,33808012,1,33810051
2019,33811061,1,33808730
2019,33819907,1,33808734
2019,33808024,1,33810065
2019,33819917,1,33804263
2019,33819918,1,33810072
2019,33819922,1,33810078
2019,33812079,1,33809776
2019,33812088,1,33811145
2019,33812096,1,33809791
2019,33808787,1,33814982
2019,33820991,1,33809802
2019,33808808,1,33815010
2019,33821022,1,33815013
2019,33821052,1,33811217
2019,33812170,1,33809857
2019,33812177,1,33809864
2019,33808860,1,33815068
2019,33812214,1,33809903
2019,33812249,1,33815110
2019,33812368,1,33820043
2019,33821223,1,33811381
2019,33808978,1,33811391
2019,33821235,1,33811393
2019,33812388,1,33820070
2019,33812402,1,33820089
2019,33812408,6,33820098
2019,33821266,1,33811417
2019,33812410,1,33815226
2019,33809006,1,33815228
2019,34380412,1,34374434
2019,38139985,1,38225408
2019,38139986,1,38225409
2019,38139984,1,38225407
2019,38139987,1,38225410
2019,35639469,1,35754898
2019,35639473,1,35754902
2019,35654509,1,35759938
2019,35639479,1,35754908
2019,35654510,1,35759939
2019,35654512,1,35759941
2019,35654513,1,35759942
2019,34228883,1,34212841
2019,34228897,1,34212855
2019,34228933,1,34212891
2019,34228936,1,34212894
2019,34229003,1,34212961
2019,34228973,1,34212931
2019,34228982,1,34212940
2019,34228981,1,34212939
2019,34380422,1,34374444
2019,34380431,1,34374453
2019,34380440,1,34374462
2019,36069517,1,36214943
2019,34424534,1,34434960
2019,34454511,8,34464937
2019,34454510,1,34464936
2019,34454583,1,34465010
2019,34454612,1,34465039
2019,34454613,1,34465040
2019,36595723,1,36761486
2019,36595724,3,36761487
2019,36595835,3,36761598
2019,36595834,3,36761597
2019,34259698,1,34230104
2019,34259702,1,34230108
2019,34259707,1,34230113
2019,34259708,1,34230114
2019,34259711,1,34230117
2019,34259712,1,34230118
2019,34259713,1,34230119
2019,34259752,1,34230158
2019,34259807,1,34230213
2019,34259846,1,34230252
2019,34259695,7,34230101
2019,34335574,1,34336122
2019,36654368,1,36840148
2019,36654369,1,36840149
2019,36654395,1,36840175
2019,34238511,1,34208870
2019,34238549,1,34208908
2019,34238580,1,34208939
2019,34238583,1,34208942
2019,34238584,1,34208943
2019,34167526,1,34142966
2019,34167525,1,34142965
2019,34167527,1,34142967
2019,34167528,1,34142968
2019,34167529,1,34142969
2019,34167558,1,34142998
2019,34167559,1,34142999
2019,34167561,1,34143001
2019,34167568,1,34143011
2019,34167569,1,34143012
2019,34167571,1,34143014
2019,34167590,1,34143037
2019,34167591,1,34143038
2019,34167592,1,34143039
2019,34167593,1,34143040
2019,34167594,1,34143041
2019,34167595,7,34143042
2019,34167598,1,34143045
2019,34167602,1,34143049
2019,34167608,1,34143055
2019,34167607,1,34143054
2019,34167610,1,34143057
2019,34167612,1,34143059
2019,34167614,1,34143061
2019,34167615,1,34143062
2019,34167617,1,34143064
2019,34167619,1,34143066
2019,34167620,7,34143067
2019,34167621,1,34143068
2019,34167622,1,34143069
2019,34167623,1,34143070
2019,34167624,1,34143071
2019,34167626,1,34143073
2019,34167629,1,34143076
2019,34167631,1,34143078
2019,34167632,1,34143079
2019,34167633,1,34143080
2019,34167640,1,34143087
2019,34167641,1,34143088
2019,34167649,1,34143096
2019,35958154,1,36083325
2019,35958155,1,36083326
2019,34380343,1,34374366
2019,34380344,1,34374367
2019,34380518,1,34399948
2019,34380519,1,34399949
2019,37032514,1,37307921
2019,37049535,1,37329961
2019,34864534,1,35249959
2019,34869520,1,35259936
2019,34869559,1,35259975
2019,34869563,1,35259979
2019,34869562,1,35259978
2019,34869561,1,35259977
2019,37629539,1,37934965
2019,37629545,1,37934971
2019,37629578,1,37935004
2019,37629598,1,37935024
2019,37629597,1,37935023
2019,37629599,1,37935025
2019,37629600,1,37935026
2019,37629638,1,37935064
2019,37629639,1,37935065
2019,37629640,1,37935066
2019,37629642,1,37935068
2019,37629646,1,37935072
2019,37629651,1,37935077
2019,37629654,1,37935080
2019,37629661,1,37935087
2019,37629665,1,37935091
2019,37629667,1,37935093
2019,37629674,7,37935100
2019,37629800,1,37935226
2019,34172285,2,34147716
2019,34172286,3,34147717
2019,34172288,1,34147719
2019,34172358,1,34147789
2019,34172414,1,34147845
2019,34172425,1,34147856
2019,34172460,1,34147891
2019,34172481,1,34147912
2019,34172482,1,34147913
2019,34172608,1,34148039
2019,34172609,1,34148040
2019,34172625,1,34148056
2019,34172628,1,34148059
2019,34172632,1,34148063
2019,34172633,1,34148064
2019,34172638,1,34148069
2019,34172641,1,34148072
2019,34172646,1,34148077
2019,34172650,1,34148081
2019,34172652,1,34148083
2019,34172800,1,34148231
2019,34172816,1,34148247
2019,34172859,1,34148290
2019,34172858,1,34148289
2019,34172883,1,34148314
2019,34173218,1,34148649
2019,34173239,1,34148670
2019,34173308,1,34148739
2019,34173323,1,34148754
2019,34173343,1,34148774
2019,34173432,1,34148863
2019,34173435,1,34148866
2019,34139545,1,34114971
2019,34171926,1,34147361
2019,34172293,1,34147724
2019,34172294,1,34147725
2019,34172295,1,34147726
2019,34172330,1,34147761
2019,34172362,1,34147793
2019,34172374,1,34147805
2019,34172395,1,34147826
2019,34172399,1,34147830
2019,34173636,3,34149068
2019,34173708,1,34149140
2019,34173710,1,34149142
2019,34173744,1,34149176
2019,34173745,1,34149177
2019,34173772,1,34149204
2019,34139504,1,34114930
2019,34139538,1,34114964
2019,34139539,1,34114965
2019,34139546,1,34114972
2019,34172680,1,34148111
2019,34171188,1,34146588
2019,34171189,7,34146589
2019,34171920,1,34147355
2019,34171921,1,34147356
2019,34172283,1,34147713
2019,34172284,4,34147715
2019,34172284,3,34147714
2019,34172291,1,34147722
2019,34172290,1,34147721
2019,34172341,1,34147772
2019,34172440,1,34147871
2019,34172456,7,34147887
2019,34172544,1,34147975
2019,34172683,1,34148114
2019,34173049,1,34148480
2019,34173145,1,34148576
2019,34173252,1,34148683
2019,34173253,1,34148684
2019,34173349,1,34148780
2019,34173468,7,34148899
2019,34173599,1,34149031
2019,34173704,1,34149136
2019,34173717,1,34149149
2019,34252164,1,34217795
2019,34252166,1,34217797
2019,34252168,1,34217800
2019,34252170,1,34217802
2019,34252171,1,34217803
2019,34252174,1,34217806
2019,34252177,1,34217809
2019,34252178,1,34217810
2019,34252179,1,34217811
2019,34252176,1,34217808
2019,34252185,1,34217817
2019,34252188,1,34217820
2019,34252189,1,34217821
2019,34252191,1,34217823
2019,34252193,1,34217825
2019,34252214,1,34217846
2019,34252213,1,34217845
2019,34252218,1,34217850
2019,34252219,1,34217851
2019,34252242,1,34217874
2019,34252247,1,34217879
2019,34252259,1,34217891
2019,34252172,1,34217804
2019,34252173,1,34217805
2019,34252175,1,34217807
2019,34252252,1,34217884
2019,34252258,1,34217890
2019,34172673,1,34148104
2019,34173014,1,34148445
2019,36595697,1,36761460
2019,34171198,1,34146598
2019,34172334,1,34147765
2019,34172338,1,34147769
2019,34179703,1,34155119
2019,36597331,1,36763103
2019,36619743,1,36785515
2019,34111110,1,34094931
2019,34111134,1,34094955
2019,34111133,1,34094954
2019,34111192,1,34095013
2019,34111200,1,34095021
2019,34111199,1,34095020
2019,34111201,1,34095022
2019,34111222,1,34095043
2019,34111247,1,34095068
2019,34111250,1,34095071
2019,35639507,1,35759936
2019,35654517,1,35759946
2019,35639497,1,35754926
2019,35654522,1,35759951
2019,35654521,1,35759950
2019,35654523,1,35759952
2019,35654527,1,35759956
2019,35654530,1,35759959
2019,35654536,1,35759965
2019,35654537,1,35759966
2019,35654538,1,35759967
2019,35654539,1,35759968
2019,35654540,1,35759969
2019,35654543,1,35759972
2019,35654545,1,35759974
2019,35654549,1,35759978
2019,35654551,1,35759980
2019,35654552,1,35759981
2019,34906907,1,35287250
2019,34906925,1,35287268
2019,34907170,1,35287505
2019,34929523,1,35304949
2019,34904523,1,35274830
2019,34538057,1,34885926
2019,34538058,1,34885927
2019,34538060,1,34885929
2019,34538061,1,34885930
2019,34538077,1,34885946
2019,34890630,1,35273624
2019,34904522,1,35274829
2019,34934446,1,35309893
2019,34959515,1,35324942
2019,34959516,1,35324943
2019,34959517,1,35324944
2019,34959524,1,35324951
2019,34959532,1,35324959
2019,34959544,1,35324971
2019,34959545,1,35324972
2019,34959575,1,35325002
2019,34959571,1,35324998
2019,34959574,7,35325001
2019,34959576,1,35325003
2019,34959579,1,35325006
2019,34959580,1,35325007
2019,34964510,1,35329936
2019,34974525,1,35339951
2019,34984516,1,35344956
2019,34984517,1,35344957
2019,34454513,1,34464939
2019,34454512,1,34464938
2019,34874148,2,35264611
2019,34874149,1,35264612
2019,34874195,1,35264658
2019,34144514,1,34119940
2019,34538216,1,34886085
2019,34555209,1,34888361
2019,34839523,1,35224948
2019,34824509,1,35199935
2019,34849508,1,35234934
2019,34854509,1,35239935
2019,34906912,1,35287255
2019,34906915,1,35287258
2019,34906914,1,35287257
2019,34906913,1,35287256
2019,34906916,1,35287259
2019,34959573,1,35325000
2019,34959577,1,35325004
2019,34959522,1,35324949
2019,34959572,1,35324999
2019,34964516,1,35329942
2019,34538091,1,34885960
2019,34538101,1,34885970
2019,34538108,1,34885977
2019,34538109,1,34885978
2019,34538110,1,34885979
2019,34538112,1,34885981
2019,34574543,7,34920084
2019,34574582,1,34920123
2019,34574586,1,34920127
2019,34574589,1,34920130
2019,34574591,1,34920132
2019,34574590,1,34920131
2019,34575117,1,34920661
2019,34576124,1,34921632
2019,34839515,1,35224940
2019,34907169,1,35287504
2019,34907172,1,35287507
2019,34907176,1,35287511
2019,34907190,1,35287525
2019,35923531,1,36029544
2019,35923614,1,36039960
2019,35923629,1,36039975
2019,35923646,1,36049936
2019,35923647,1,36049937
2019,35923651,1,36049941
2019,35923653,1,36049943
2019,34964518,1,35329944
2019,34575107,1,34920651
2019,34575132,1,34920676
2019,34575134,1,34920678
2019,34575133,1,34920677
2019,34839518,1,35224943
2019,34914718,1,35290920
2019,34925262,1,35300682
2019,34925275,1,35300695
2019,37294195,1,37601551
2019,37294194,1,37601550
2019,37294207,22,37601565
2019,37294207,3,37601564
2019,37294206,3,37601562
2019,37294206,22,37601563
2019,37294209,1,37601567
2019,37294210,7,37601568
2019,37294211,7,37601569
2019,37294212,1,37601570
2019,37294213,1,37601571
2019,34887854,1,35278189
2019,34111112,1,34094933
2019,34111186,1,34095007
2019,34111187,1,34095008
2019,34111195,1,34095016
2019,34111212,1,34095033
2019,34111239,1,34095060
2019,34111235,1,34095056
2019,34111238,1,34095059
2019,34111236,1,34095057
2019,34111237,1,34095058
2019,34821198,1,35189701
2019,34821191,1,35189694
2019,34821192,1,35189695
2019,34545445,1,34887651
2019,34574570,1,34920111
2019,34574530,1,34920071
2019,34574599,1,34920140
2019,34574601,1,34920142
2019,34574606,1,34920147
2019,34821189,1,35189692
2019,34821187,1,35189690
2019,34821190,1,35189693
2019,34821199,1,35189702
2019,34859513,1,35244939
2019,34859571,1,35244997
2019,34863702,1,35249036
2019,34863726,1,35249060
2019,34863761,1,35249095
2019,34886433,1,35276768
2019,34894512,1,35278707
2019,34111196,1,34095017
2019,37294224,1,37601582
2019,34924534,1,35299960
2019,38117387,1,38202863
2019,38117399,1,38202875
2019,38117401,1,38202877
2019,34575123,1,34920667
2019,34575984,1,34921492
2019,34575930,1,34921438
2019,34576223,1,35079970
2019,34576133,1,34921641
2019,34576132,8,34921640
2019,34576224,1,35079971
2019,34576902,1,35160584
2019,34459132,1,34469584
2019,34925285,1,35300705
2019,34468959,1,34479420
2019,34469159,1,34479621
2019,34454567,1,34464994
2019,34454665,1,34465092
2019,34454666,1,34465093
2019,35575503,1,35700929
2019,37014543,1,37299938
2019,37014542,1,37299937
2019,34574552,1,34920093
2019,34821197,1,35189700
2019,34925269,1,35300689
2019,38140004,1,38225427
2019,38140084,1,38225507
2019,38140085,1,38225508
2019,36550278,1,36711010
2019,36551322,1,36712055
2019,36551382,1,36712115
2019,36551296,1,36712029
2019,36551321,1,36712054
2019,35605195,1,35715669
2019,36260475,1,36407144
2019,34454690,1,34465117
2019,36260476,1,36407145
2019,36260474,1,36407143
2019,36260477,1,36407146
2019,36260480,1,36407149
2019,36260486,1,36407155
2019,34859510,1,35244936
2019,34859511,1,35244937
2019,36551045,1,36711779
2019,36551062,1,36711796
2019,36551107,1,36711841
2019,36551108,1,36711842
2019,36551112,1,36711846
2019,36551114,1,36711848
2019,36228115,1,36373561
2019,34456821,1,34467251
2019,34942240,1,35317649
2019,34942269,1,35317678
2019,34942271,1,35317680
2019,34942272,1,35317681
2019,34942273,1,35317682
2019,34942283,1,35317692
2019,34942286,6,35317695
2019,34942292,1,35317701
2019,34942293,1,35317702
2019,34942299,1,35317708
2019,34135534,1,34109318
2019,35981592,1,36109434
2019,34863668,1,35249002
2019,34863699,1,35249033
2019,34863715,1,35249049
2019,34863794,1,35249128
2019,34863728,1,35249062
2019,34863740,1,35249074
2019,35266765,1,35562185
2019,35266786,1,35562206
2019,35266836,1,35562256
2019,35730947,1,35824502
2019,35730948,1,35824503
2019,34538143,1,34886012
2019,34555240,1,34888392
2019,34555242,1,34888394
2019,34555241,1,34888393
2019,34111165,1,34094986
2019,34111166,1,34094987
2019,34111170,1,34094991
2019,34111220,1,34095041
2019,34111227,1,34095048
2019,34111206,1,34095027
2019,34111211,1,34095032
2019,34111245,1,34095066
2019,34111246,1,34095067
2019,34144508,1,34119934
2019,34144519,1,34119945
2019,34575111,1,34920655
2019,34575937,1,34921445
2019,34575944,1,34921452
2019,34575924,1,34921432
2019,34576067,1,34921576
2019,34576065,1,34921574
2019,34576089,1,34921597
2019,34576125,1,34921633
2019,34576126,1,34921634
2019,34576127,1,34921635
2019,34576148,1,34921656
2019,34576170,1,34921678
2019,34576187,1,35079934
2019,34576188,1,35079935
2019,34859569,1,35244995
2019,34863732,1,35249066
2019,34909509,1,35278714
2019,34942239,1,35317648
2019,34942153,1,35317562
2019,34942241,1,35317650
2019,35574908,1,35700334
2019,34884727,1,35275061
2019,35052437,1,35406600
2019,34942215,1,35317624
2019,34942280,1,35317689
2019,34942281,1,35317690
2019,34924535,1,35299961
2019,34925273,5,35300693
2019,33810726,7,33808371
2019,33819568,1,33799730
2019,33810820,1,33808463
2019,33810889,1,33808544
2019,33810966,1,33808636
2019,33807972,1,33804203
2019,33811000,1,33808668
2019,33811004,1,33804209
2019,33819845,1,33804210
2019,33819853,1,33810006
2019,33819865,1,33810019
2019,33819914,1,33810066
2019,33811077,1,33808747
2019,33811106,1,33808785
2019,33811127,1,33810140
2019,33811150,1,33808824
2019,33820009,1,33808830
2019,33811168,1,33810182
2019,33808115,1,33808857
2019,33811187,1,33808856
2019,33811215,1,33804355
2019,33820202,1,33810374
2019,33808230,1,33809013
2019,33808266,1,33810406
2019,33811393,1,33809055
2019,33820252,1,33804502
2019,33820279,1,33810438
2019,33820293,1,33810453
2019,33808302,1,33809100
2019,33811432,1,33809105
2019,33808371,1,33809204
2019,33820394,1,33810550
2019,33820424,1,33804625
2019,33811568,1,33809251
2019,35706315,1,35804208
2019,34429508,1,34444934
2019,34429511,1,34444937
2019,34449545,1,34459971
2019,34449640,1,34460066
2019,34449642,1,34460068
2019,34449649,1,34460075
2019,34449593,1,34460019
2019,34449622,1,34460048
2019,34449623,1,34460049
2019,34449631,1,34460057
2019,34449651,1,34460077
2019,34449650,1,34460076
2019,34449652,1,34460078
2019,34449654,1,34460080
2019,34449653,1,34460079
2019,35706150,1,35804041
2019,35706151,1,35804042
2019,35706152,1,35804043
2019,35706156,1,35804047
2019,35706187,1,35804078
2019,35706188,8,35804079
2019,35706214,1,35804107
2019,35706215,1,35804108
2019,35706216,1,35804109
2019,35706258,1,35804151
2019,35706257,1,35804150
2019,34525685,1,34868665
2019,35706259,1,35804152
2019,35706289,1,35804182
2019,35706290,1,35804183
2019,35706310,1,35804203
2019,35706311,1,35804204
2019,35697819,1,35800647
2019,35697818,1,35800646
2019,35060139,8,35410239
2019,34694514,1,35049940
2019,34699512,1,35059938
2019,34714509,1,35074935
2019,34714510,1,35074936
2019,34714511,1,35074937
2019,34714508,1,35074934
2019,34714512,1,35074938
2019,34714513,1,35074939
2019,34724509,1,35089935
2019,34724511,1,35089937
2019,34724510,1,35089936
2019,34724513,1,35089939
2019,34724512,1,35089938
2019,34724514,1,35089940
2019,34724515,1,35089941
2019,34724522,1,35089948
2019,34724521,1,35089947
2019,34724523,1,35094934
2019,34724524,1,35094935
2019,34739508,1,35109934
2019,34779510,1,35149936
2019,35600360,1,35710835
2019,34464142,1,34659948
2019,35706129,1,35804020
2019,35706135,1,35804026
2019,35706136,1,35804027
2019,35706283,1,35804176
2019,35706306,1,35804199
2019,35706319,1,35804212
2019,35706320,1,35804213
2019,35947635,1,36057998
2019,35947634,1,36057997
2019,35280019,1,35541298
2019,34540956,1,34883935
2019,34540957,1,34883936
2019,34540953,1,34883932
2019,34540962,1,34883941
2019,34540963,1,34883942
2019,34540970,1,34883949
2019,34463805,1,34485995
2019,35600323,1,35710798
2019,34779508,1,35149934
2019,34449559,1,34459985
2019,34449734,1,34460160
2019,34542986,1,34890968
2019,34543501,1,34891498
2019,34460967,1,34471335
2019,35642087,1,35779950
2019,35642088,1,35779951
2019,35962462,1,36092796
2019,34540907,1,34883886
2019,34541013,1,34883992
2019,35706300,1,35804193
2019,34525635,1,34868615
2019,34525624,1,34868604
2019,34526658,1,34869641
2019,34454086,1,34464455
2019,34454149,7,34464518
2019,35157529,1,35472916
2019,35157945,1,35473334
2019,35157953,1,35473342
2019,34540896,1,34883875
2019,34540895,1,34883874
2019,34540905,1,34883884
2019,34540940,1,34883919
2019,34540981,1,34883960
2019,34541004,1,34883983
2019,34541006,1,34883985
2019,38061607,1,38149501
2019,34526649,1,34869632
2019,34526650,1,34869633
2019,35600246,1,35710721
2019,35600345,1,35710820
2019,34527386,1,34880369
2019,34881117,1,35271580
2019,36027478,1,36167888
2019,38062285,1,38155179
2019,38062280,1,38155174
2019,38062279,1,38155173
2019,34139536,1,34114962
2019,34543489,1,34891486
2019,34543490,1,34891487
2019,34543494,6,34891491
2019,34543528,1,34891525
2019,35792081,1,35887501
2019,34543514,1,34891511
2019,35792063,1,35887483
2019,35792062,1,35887482
2019,35792061,1,35887481
2019,35792077,1,35887497
2019,35792090,1,35887510
2019,34543804,1,34891785
2019,35792114,1,35887535
2019,35792112,1,35887533
2019,35792113,1,35887534
2019,35792115,1,35887536
2019,35792134,1,35887555
2019,35792135,1,35887556
2019,35792136,1,35887557
2019,35792137,1,35887558
2019,35642108,1,35779971
2019,35169509,1,35479935
2019,35169510,1,35479936
2019,35706237,1,35804130
2019,35706314,1,35804207
2019,35706317,1,35804210
2019,35706318,1,35804211
2019,35706348,1,35804241
2019,35707352,1,35815246
2019,34543498,1,34891495
2019,34543499,1,34891496
2019,36243910,1,36389471
2019,36243930,1,36389491
2019,36243949,1,36389510
2019,35069509,1,35411831
2019,35069532,1,35411854
2019,35079563,3,35411945
2019,35079562,1,35411944
2019,35282878,1,35544158
2019,35282834,1,35544114
2019,35282977,1,35544257
2019,35282976,1,35544256
2019,35282979,1,35544259
2019,34169515,1,34144941
2019,34169516,1,34144942
2019,34169517,1,34144943
2019,34169518,1,34144944
2019,34172211,1,34147641
2019,34172367,1,34147798
2019,34213560,1,34189206
2019,34213590,1,34189236
2019,34172405,1,34147836
2019,34172532,1,34147963
2019,34172555,1,34147986
2019,34172556,1,34147987
2019,34172635,2,34148066
2019,34172634,2,34148065
2019,34172636,2,34148067
2019,34172757,1,34148188
2019,34172862,1,34148293
2019,34172942,1,34148373
2019,34172943,1,34148374
2019,34173008,1,34148439
2019,34173074,1,34148505
2019,34173152,1,34148583
2019,34173475,1,34148906
2019,34173476,1,34148907
2019,34173563,1,34148994
2019,34173698,1,34149130
2019,34173736,1,34149168
2019,34253311,1,34218918
2019,34253313,1,34218920
2019,34253324,1,34218931
2019,34253327,1,34218934
2019,35249638,1,35540064
2019,35249714,1,35540140
2019,35249715,1,35540141
2019,35249900,1,35540326
2019,35279544,1,35540821
2019,35279543,1,35540820
2019,35282895,1,35544175
2019,36260464,1,36407133
2019,36260479,1,36407148
2019,36260498,1,36407167
2019,35249601,1,35540027
2019,35249602,1,35540028
2019,35279623,1,35540900
2019,35249633,1,35540059
2019,35279638,1,35540915
2019,35249939,1,35540365
2019,35249940,1,35540366
2019,35282879,1,35544159
2019,34252228,1,34217860
2019,34253290,1,34218897
2019,34253292,1,34218899
2019,34253295,1,34218902
2019,34253296,1,34218903
2019,35282880,1,35544160
2019,35282763,1,35544043
2019,35282770,1,35544050
2019,35282881,1,35544161
2019,35249629,1,35540055
2019,35249652,1,35540078
2019,35249688,1,35540114
2019,35249912,1,35540338
2019,35279553,1,35540830
2019,35279802,1,35541084
2019,35249631,1,35540057
2019,35249632,1,35540058
2019,35249767,1,35540193
2019,35249915,1,35540341
2019,35249926,1,35540352
2019,35249927,1,35540353
2019,35312620,1,35603929
2019,35249655,1,35540081
2019,35249935,1,35540361
2019,35249699,1,35540125
2019,35249698,1,35540124
2019,35249700,1,35540126
2019,35279633,1,35540910
2019,35249670,1,35540096
2019,35249677,1,35540103
2019,35249678,1,35540104
2019,35249679,1,35540105
2019,35249680,1,35540106
2019,35249691,7,35540117
2019,35074526,1,35411878
2019,35074508,1,35411860
2019,36243993,1,36389554
2019,36243995,1,36389556
2019,36243996,1,36389557
2019,36244001,1,36389562
2019,36244002,1,36389563
2019,36244003,1,36389564
2019,36244013,1,36389574
2019,36244021,1,36389582
2019,36244061,1,36389622
2019,36244064,1,36389625
2019,36244068,1,36389629
2019,36244069,1,36389630
2019,36244074,1,36389635
2019,35074511,1,35411863
2019,35079511,1,35411893
2019,35079512,1,35411894
2019,35079513,1,35411895
2019,35079596,1,35411978
2019,35249965,1,35540391
2019,35782924,1,35878458
2019,35782917,1,35878451
2019,35782918,1,35878452
2019,35783082,1,35878616
2019,35782937,1,35878471
2019,35782972,1,35878506
2019,35782971,1,35878505
2019,35782975,1,35878509
2019,35782976,1,35878510
2019,35782977,1,35878511
2019,35782978,1,35878512
2019,35782979,1,35878513
2019,35782984,1,35878518
2019,35782988,1,35878522
2019,35782987,1,35878521
2019,35783033,7,35878567
2019,35783034,1,35878568
2019,35783072,1,35878606
2019,35783076,1,35878610
2019,35783077,1,35878611
2019,35783078,1,35878612
2019,35783080,1,35878614
2019,35783060,1,35878594
2019,35783053,6,35878587
2019,35783073,1,35878607
2019,35783083,1,35878617
2019,36803279,1,37043093
2019,35783108,1,35878642
2019,36803281,1,37043095
2019,35282928,1,35544208
2019,34306439,1,34277187
2019,34306440,1,34277188
2019,36354592,1,36495065
2019,36354620,1,36495093
2019,36354621,1,36495094
2019,34229917,1,34200592
2019,36719733,1,36894048
2019,35249717,1,35540143
2019,35279560,1,35540837
2019,35321918,1,35616306
2019,34139540,1,34114966
2019,36243795,1,36389355
2019,36243794,1,36389354
2019,34173307,1,34148738
2019,35279663,1,35540940
2019,35217288,1,35512681
2019,35249630,1,35540056
2019,35249719,1,35540145
2019,35079508,1,35411890
2019,34309335,1,34330052
2019,34309334,1,34330051
2019,34172420,1,34147851
2019,34172421,2,34147852
2019,34172422,6,34147853
2019,34172428,1,34147859
2019,34172432,1,34147863
2019,34253318,1,34218925
2019,34172438,1,34147869
2019,34172439,3,34147870
