"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,129252804,5
2019,130761499,5
2019,129264809,4
2019,129277821,4
2019,129322948,5
2019,129097101,6
2019,129182390,4
2019,129263760,4
2019,129263862,4
2019,129263035,5
2019,129263071,5
2019,129263863,4
2019,129277438,4
2019,129277439,5
2019,128454319,4
2019,128423270,5
2019,128454466,5
2019,128454591,5
2019,128454607,5
2019,128454631,5
2019,128454655,5
2019,128454722,4
2019,128872933,5
2019,128873009,5
2019,128872929,4
2019,129196222,5
2019,128454236,1
2019,128454248,5
2019,128454280,5
2019,128531194,4
2019,128454370,4
2019,128454720,4
2019,128454719,1
2019,128454719,4
2019,134456236,5
2019,128468604,4
2019,128515201,5
2019,128515202,5
2019,134456363,4
2019,134456574,5
2019,134456575,5
2019,129262923,5
2019,128539935,5
2019,132659546,6
2019,132659547,5
2019,132659551,4
2019,128873251,4
2019,129249985,1
2019,129097164,5
2019,129097163,5
2019,128723227,5
2019,128873329,4
2019,128860499,5
2019,128860516,5
2019,129113001,5
2019,129113000,5
2019,129097173,4
2019,129097174,4
2019,128454478,5
2019,128454575,4
2019,128454647,4
2019,128454707,4
2019,128468603,5
2019,133029275,5
2019,133029278,3
2019,133029279,4
2019,133029280,3
2019,133029301,5
2019,128709986,4
2019,128597867,4
2019,128709754,4
2019,128709757,4
2019,129263058,5
2019,129263059,5
2019,129636071,4
2019,129577950,4
2019,129578013,5
2019,129635834,5
2019,128872926,4
2019,129635835,4
2019,129635836,4
2019,129635837,4
2019,129635839,4
2019,128709758,5
2019,128709992,4
2019,128709963,5
2019,128709993,4
2019,128873016,6
2019,128873100,5
2019,128873154,7
2019,128873154,6
2019,128873226,4
2019,129636059,5
2019,128873259,5
2019,128873274,5
2019,128909473,5
2019,131303117,4
2019,131303130,3
2019,129263856,4
2019,129273063,4
2019,128423391,6
2019,128455949,4
2019,127983139,4
2019,128597868,4
2019,128860717,4
2019,128423406,4
2019,128454464,5
2019,128454539,5
2019,128454588,4
2019,128454730,5
2019,128454729,5
2019,128468819,5
2019,128531336,5
2019,128531399,4
2019,128531494,6
2019,128909469,4
2019,128909469,2
2019,128860622,5
2019,128860578,4
2019,128597635,5
2019,128666160,5
2019,128666162,5
2019,128666215,4
2019,128711296,6
2019,128608020,4
2019,128665985,4
2019,128665988,5
2019,128665987,5
2019,128665989,5
2019,128665990,5
2019,128665986,5
2019,128666028,2
2019,128710217,4
2019,128693930,5
2019,128710478,5
2019,128710477,5
2019,128665955,5
2019,128468823,5
2019,128530526,5
2019,128531227,4
2019,128531342,5
2019,128860653,5
2019,128454443,5
2019,128454463,4
2019,128531303,4
2019,128531309,4
2019,128531407,4
2019,128423125,5
2019,128454267,4
2019,128724010,4
2019,129373540,2
2019,129373540,6
2019,127983342,4
2019,127983343,4
2019,128339378,4
2019,128592932,4
2019,128597823,4
2019,128597825,4
2019,128665812,4
2019,128665991,4
2019,128665991,3
2019,128666003,5
2019,128665837,4
2019,128860611,5
2019,128693730,5
2019,129373775,5
2019,129373796,4
2019,128454621,4
2019,128531086,4
2019,128531245,6
2019,128531386,4
2019,128531398,4
2019,128539907,4
2019,128454362,4
2019,128454490,4
2019,128454501,4
2019,128454525,5
2019,128454527,4
2019,128113055,5
2019,129373798,4
2019,132977104,5
2019,132977103,5
2019,131910632,4
2019,131910667,4
2019,131910885,5
2019,131910888,5
2019,131910890,4
2019,128709694,4
2019,128710472,4
2019,128709832,5
2019,128709893,4
2019,128710473,4
2019,128710288,4
2019,128710302,5
2019,128710327,3
2019,128710329,2
2019,128723008,4
2019,128756715,4
2019,128756806,6
2019,133477175,5
2019,133477176,6
2019,133477178,4
2019,128710169,5
2019,128531350,4
2019,128539966,5
2019,128710286,5
2019,128710285,5
2019,128710523,5
2019,128723237,4
2019,128723240,4
2019,128723405,5
2019,128756868,4
2019,128756869,4
2019,128860376,4
2019,128860582,4
2019,128860411,5
2019,128860377,5
2019,128860413,5
2019,128860412,5
2019,128860560,5
2019,128860661,1
2019,128860683,5
2019,128860688,5
2019,128339310,4
2019,128339312,4
2019,128597584,4
2019,128597585,4
2019,128597699,5
2019,128607984,5
2019,128607983,5
2019,128665950,4
2019,128694152,4
2019,128597601,4
2019,128592964,5
2019,128592965,5
2019,128592966,4
2019,128710060,5
2019,128709751,6
2019,128709751,2
2019,128711351,5
2019,128710125,5
2019,128710165,1
2019,128710222,5
2019,128722927,5
2019,128723286,4
2019,128756838,5
2019,128531229,4
2019,128531305,4
2019,128531477,4
2019,128531508,5
2019,129636157,4
2019,128531326,4
2019,128531254,4
2019,129452735,5
2019,129263920,4
2019,129252747,5
2019,129264808,5
2019,129273064,4
2019,129273065,4
2019,128860504,5
2019,128860583,5
2019,128860586,4
2019,128860585,4
2019,128860587,5
2019,128860589,5
2019,128860605,5
2019,128860607,4
2019,128860641,2
2019,128860641,4
2019,128860643,6
2019,128860647,5
2019,128860660,4
2019,128860684,6
2019,128860695,4
2019,128860696,4
2019,128454659,4
2019,128454657,4
2019,128454658,4
2019,128530642,5
2019,131912456,5
2019,131912521,4
2019,128531300,5
2019,128531387,5
2019,128454218,5
2019,128530072,4
2019,128468828,5
2019,127983223,5
2019,127983222,5
2019,127983219,5
2019,127983218,5
2019,127983221,5
2019,127983220,5
2019,127983339,4
2019,128709841,5
2019,128709905,5
2019,128709961,5
2019,128709954,4
2019,128710334,4
2019,128709987,5
2019,128723408,5
2019,128723349,5
2019,128710502,4
2019,128711293,6
2019,128723350,4
2019,128756839,5
2019,128723423,3
2019,128756836,5
2019,128531354,5
2019,129182387,4
2019,128454305,4
2019,130213345,4
2019,130213362,4
2019,130213390,4
2019,129097799,4
2019,132184122,4
2019,132184121,4
2019,132184141,4
2019,132184140,4
2019,132184148,5
2019,129373813,5
2019,129376635,4
2019,129376770,4
2019,129376989,6
2019,129376990,5
2019,129376989,3
2019,129416698,5
2019,129416753,5
2019,129416479,4
2019,129416480,4
2019,128454252,4
2019,130207780,5
2019,128539944,4
2019,129252410,4
2019,129252638,8
2019,129252638,4
2019,129264841,5
2019,129277804,5
2019,129264844,4
2019,129264845,5
2019,128530482,4
2019,129373861,5
2019,129377008,5
2019,129416536,4
2019,129416735,2
2019,128860406,5
2019,128860518,4
2019,128860568,4
2019,128860567,4
2019,128860576,5
2019,128860577,5
2019,128860619,6
2019,128860667,5
2019,128860669,5
2019,128860697,4
2019,128860716,5
2019,129263876,4
2019,129263877,5
2019,129277708,4
2019,129448855,4
2019,129577931,5
2019,129451266,4
2019,129374696,5
2019,129373920,4
2019,129373925,4
2019,129374345,4
2019,129375072,4
2019,128860522,4
2019,128846926,5
2019,128860521,4
2019,128860546,4
2019,128860549,4
2019,128860550,5
2019,128873301,4
2019,128860558,5
2019,128860615,4
2019,128860618,5
2019,128872916,4
2019,128872991,4
2019,128872997,4
2019,128873167,5
2019,128873302,5
2019,129374576,5
2019,129376821,5
2019,129376820,5
2019,129376823,4
2019,129376849,4
2019,129377125,4
2019,129377135,4
2019,129377136,4
2019,129377138,4
2019,129416532,5
2019,129416549,4
2019,129377145,4
2019,129448342,5
2019,129448789,5
2019,129577951,5
2019,129577956,3
2019,128339389,4
2019,128339431,5
2019,128339432,5
2019,129578724,4
2019,129578721,4
2019,129578725,4
2019,129635775,5
2019,129635833,4
2019,129263904,4
2019,129458060,4
2019,129578689,5
2019,129448626,4
2019,129448636,4
2019,129448672,5
2019,128723379,5
2019,128723378,5
2019,128860354,5
2019,128860596,6
2019,128860665,5
2019,128860666,2
2019,129448505,4
2019,129448780,4
2019,129449994,4
2019,128597832,5
2019,128607973,5
2019,128665860,4
2019,129097272,5
2019,129416837,4
2019,129373808,4
2019,129373984,5
2019,129377265,5
2019,129448704,5
2019,129448759,4
2019,129448808,4
2019,129451826,4
2019,129452021,5
2019,129458058,4
2019,129636084,6
2019,129636085,2
2019,129636928,4
2019,129636085,6
2019,129636085,8
2019,129636132,5
2019,129636945,4
2019,129636953,4
2019,129636952,4
2019,129637084,5
2019,129637086,5
2019,129637085,4
2019,129637088,5
2019,129653929,4
2019,129635820,4
2019,129635819,4
2019,129636003,4
2019,129637060,5
2019,129683525,2
2019,129668328,5
2019,129668352,5
2019,129683523,5
2019,130051637,5
2019,130051643,5
2019,130051648,5
2019,130051650,5
2019,130051649,5
2019,130051684,4
2019,130051686,4
2019,130051687,4
2019,130051693,4
2019,130051705,5
2019,130051722,2
2019,130051722,6
2019,130051762,5
2019,130051764,5
2019,130051807,6
2019,130051808,6
2019,130051813,5
2019,130051814,5
2019,130051816,4
2019,130051825,6
2019,130051831,6
2019,130051832,5
2019,130051885,4
2019,129578298,6
2019,129578298,7
2019,129451395,4
2019,129578255,5
2019,129636119,6
2019,129636083,6
2019,129653874,3
2019,129672715,4
2019,129182361,5
2019,129264846,5
2019,129683540,4
2019,129683308,4
2019,129097091,5
2019,129097095,5
2019,129113072,5
2019,129097122,4
2019,129097156,5
2019,129097201,5
2019,129113045,4
2019,129097812,5
2019,129113068,5
2019,129097444,4
2019,129097444,8
2019,129151191,4
2019,129151192,4
2019,129151408,5
2019,129151433,4
2019,129151434,4
2019,129635799,5
2019,129635832,5
2019,129653788,4
2019,129654191,5
2019,129636886,5
2019,129637008,4
2019,129653933,5
2019,129653840,4
2019,129653841,4
2019,129653844,4
2019,129653842,4
2019,129653847,4
2019,129653843,4
2019,129653846,4
2019,129653845,4
2019,129653856,4
2019,129668327,4
2019,129682904,6
2019,129683511,5
2019,129683510,4
2019,129683604,5
2019,129683512,5
2019,129683513,5
2019,129683638,5
2019,129654018,5
2019,129654096,4
2019,128068099,4
2019,128068100,4
2019,129683613,6
2019,129704179,5
2019,129377274,5
2019,129450818,4
2019,129452730,4
2019,129452729,4
2019,129683722,4
2019,129654365,5
2019,129654541,5
2019,128607939,5
2019,128607940,4
2019,128608099,5
2019,133054743,3
2019,128665845,5
2019,128665888,4
2019,133054744,4
2019,128694162,4
2019,128709915,4
2019,128711295,4
2019,128711305,6
2019,129263808,5
2019,128723185,5
2019,128723339,4
2019,133067929,4
2019,128783111,4
2019,129252234,5
2019,129262957,4
2019,129263809,5
2019,128666066,5
2019,128666007,5
2019,128666268,5
2019,128709819,5
2019,128723225,4
2019,131302981,5
2019,131302980,5
2019,131303035,5
2019,131303046,4
2019,131303047,4
2019,131303053,4
2019,131303055,4
2019,131303142,5
2019,128666305,5
2019,128597628,5
2019,128723429,5
2019,128597894,4
2019,128709883,2
2019,128709883,3
2019,128592968,2
2019,128666360,4
2019,128710414,5
2019,128756811,3
2019,128860631,6
2019,128860632,4
2019,128666349,5
2019,128724017,4
2019,128665957,5
2019,128709873,4
2019,128617933,5
2019,131717276,5
2019,131717277,5
2019,128709903,4
2019,128710369,5
2019,128722909,4
2019,128860515,4
2019,128860686,5
2019,128860707,5
2019,128860710,4
2019,128860711,5
2019,129182244,4
2019,129182254,5
2019,129182265,4
2019,129182266,4
2019,129182500,5
2019,129182346,5
2019,129182623,4
2019,129182624,5
2019,129637045,4
2019,129637036,5
2019,129637037,5
2019,129637038,5
2019,129635917,5
2019,129637096,4
2019,129637041,4
2019,129637097,4
2019,129683598,6
2019,128088003,5
2019,128113252,5
2019,129682905,6
2019,129637076,4
2019,129637075,4
2019,128186388,4
2019,131300125,2
2019,131300125,1
2019,131300129,4
2019,131300167,5
2019,131334666,3
2019,131300357,4
2019,129258453,4
2019,129258470,4
2019,129258471,4
2019,132770483,4
2019,132770710,4
2019,135303388,3
2019,135303389,5
2019,131149745,4
2019,131238805,4
2019,131238576,5
2019,132770268,4
2019,132770361,4
2019,132770363,6
2019,132770369,6
2019,132770378,8
2019,132482920,6
2019,128669191,5
2019,128669653,4
2019,132757911,6
2019,131238428,5
2019,130693821,5
2019,130693820,5
2019,130693822,5
2019,132072438,5
2019,132072437,4
2019,132072436,4
2019,131149408,4
2019,131238541,4
2019,131238771,4
2019,129369562,4
2019,129369571,5
2019,129444941,6
2019,134523643,4
2019,128326096,4
2019,134523900,6
2019,132770323,6
2019,132770325,5
2019,132770429,4
2019,129102750,5
2019,129247832,5
2019,130779132,5
2019,128718352,4
2019,128855622,4
2019,132770358,4
2019,129108072,5
2019,132452942,2
2019,130692995,4
2019,135465343,4
2019,135465345,4
2019,135465383,4
2019,135465384,4
2019,135465385,5
2019,135465498,4
2019,128706830,4
2019,128706832,4
2019,128706834,5
2019,135232979,5
2019,135233304,5
2019,135233305,5
2019,135233352,4
2019,135233353,5
2019,135233354,5
2019,135233358,4
2019,135233361,4
2019,135233363,4
2019,135233366,4
2019,135233367,4
2019,135233372,5
2019,135233375,4
2019,135233377,4
2019,135233382,5
2019,135233384,4
2019,135233386,4
2019,135233464,5
2019,135233468,4
2019,135233473,5
2019,135233476,4
2019,135233493,5
2019,135233496,5
2019,135233497,4
2019,135233499,4
2019,135233561,4
2019,135233560,4
2019,131300029,4
2019,131300173,4
2019,131300184,4
2019,131300184,3
2019,131334665,5
2019,131481734,5
2019,131300031,5
2019,131300030,4
2019,131300070,4
2019,131300071,2
2019,131334297,5
2019,131334323,1
2019,131334322,1
2019,131620071,5
2019,131619653,4
2019,131619666,2
2019,131619666,8
2019,131619666,3
2019,131619666,6
2019,131619666,1
2019,131619748,4
2019,131149451,5
2019,131238542,1
2019,131238542,7
2019,131300059,4
2019,131300120,5
2019,131449051,5
2019,129444742,1
2019,129444742,8
2019,129444742,3
2019,129445391,4
2019,128706919,4
2019,128367098,6
2019,128364415,8
2019,128367098,8
2019,128367099,5
2019,128685347,5
2019,128868003,4
2019,131238573,4
2019,131300189,4
2019,131300818,5
2019,130615268,4
2019,131300233,4
2019,131054416,4
2019,131300932,5
2019,131300810,5
2019,131301066,4
2019,131334849,5
2019,131334715,4
2019,128602372,5
2019,129102708,4
2019,129108117,5
2019,128602373,5
2019,128305622,5
2019,129102712,5
2019,128305143,8
2019,128305599,5
2019,128602577,5
2019,128613048,4
2019,129258428,5
2019,129289003,6
2019,129258438,4
2019,129289035,4
2019,129289112,4
2019,129289128,4
2019,129289129,4
2019,128270522,6
2019,128364325,5
2019,128404046,4
2019,128774786,4
2019,128855407,5
2019,131238531,5
2019,131300186,4
2019,128897314,5
2019,131334363,4
2019,129445793,5
2019,128855444,5
2019,128124480,5
2019,128229823,4
2019,128231213,4
2019,132995159,4
2019,132995226,5
2019,132995229,4
2019,132995376,4
2019,132995380,5
2019,131149715,4
2019,131300816,4
2019,130692992,4
2019,130692994,4
2019,130769507,4
2019,131392855,4
2019,131481479,4
2019,128182994,5
2019,128182992,5
2019,128182995,4
2019,128182996,5
2019,128182997,5
2019,128182993,5
2019,135502645,6
2019,135501950,4
2019,135502597,6
2019,135502598,5
2019,135502599,5
2019,135502661,5
2019,131149407,4
2019,131149546,5
2019,131300169,4
2019,131300230,4
2019,131300895,5
2019,134818831,6
2019,129409060,4
2019,128602567,5
2019,128602568,4
2019,128613259,4
2019,131481547,4
2019,131481548,4
2019,131481549,4
2019,131565832,5
2019,128404203,4
2019,131392756,4
2019,131392876,4
2019,131392973,4
2019,131408130,8
2019,131408130,6
2019,131408130,2
2019,131448984,4
2019,128602538,5
2019,128612924,8
2019,128612924,3
2019,128612926,4
2019,128612944,5
2019,128612956,4
