data_year,groupb_arrestee_id,weapon_code,weapon_id
2022,44961876,01,51
2022,44970510,01,51
2022,45036317,01,51
2022,45049010,01,51
2022,45092732,01,51
2022,46240660,01,51
2022,47348789,01,51
2022,45272416,01,51
2022,45279125,01,51
2022,45310628,01,51
2022,45298801,01,51
2022,44831692,01,51
2022,45211440,01,51
2022,45299124,01,51
2022,45304764,01,51
2022,45349763,01,51
2022,45271595,01,51
2022,44977986,01,51
2022,45009681,01,51
2022,45210794,01,51
2022,45325180,01,51
2022,45048709,01,51
2022,45688088,01,51
2022,45688089,01,51
2022,45034647,01,51
2022,45049013,01,51
2022,47028287,01,51
2022,47076769,01,51
2022,48315067,01,51
2022,45368198,01,51
2022,45368214,01,51
2022,45351323,01,51
2022,45351322,01,51
2022,45357091,01,51
2022,45357092,01,51
2022,45499324,01,51
2022,45396649,01,51
2022,45396654,01,51
2022,45396655,01,51
2022,45398626,01,51
2022,45475773,01,51
2022,45450553,01,51
2022,45450559,01,51
2022,45450554,01,51
2022,45535294,01,51
2022,45535803,01,51
2022,45150022,01,51
2022,45535804,01,51
2022,48371804,01,51
2022,45535805,01,51
2022,45546422,01,51
2022,45359296,01,51
2022,45546420,01,51
2022,45736541,01,51
2022,46914726,01,51
2022,45434453,01,51
2022,46648025,01,51
2022,45434452,01,51
2022,47413114,01,51
2022,45632531,01,51
2022,45632533,01,51
2022,45632534,01,51
2022,45632536,01,51
2022,45632537,01,51
2022,45632532,01,51
2022,45541731,01,51
2022,45541732,01,51
2022,45675836,01,51
2022,45675835,01,51
2022,45566104,01,51
2022,45486442,01,51
2022,45486519,01,51
2022,45488896,01,51
2022,45489161,01,51
2022,45539940,01,51
2022,45542295,01,51
2022,45712113,01,51
2022,45566103,01,51
2022,45566106,01,51
2022,45566105,01,51
2022,45701053,01,51
2022,45701052,01,51
2022,45763033,01,51
2022,45763035,01,51
2022,45763034,01,51
2022,45716077,01,51
2022,45716078,01,51
2022,45847489,01,51
2022,45847491,01,51
2022,45966931,01,51
2022,45866304,01,51
2022,45866303,01,51
2022,45964838,01,51
2022,45714579,01,51
2022,45802365,01,51
2022,45804689,01,51
2022,45772123,01,51
2022,45780586,01,51
2022,45783879,01,51
2022,46070890,01,51
2022,46128826,01,51
2022,46173233,01,51
2022,46246123,01,51
2022,46230482,01,51
2022,46286268,01,51
2022,46286849,01,51
2022,48694404,01,51
2022,46695559,01,51
2022,47348750,01,51
2022,47886961,01,51
2022,46868662,01,51
2022,46136962,01,51
2022,46136971,01,51
2022,46136967,01,51
2022,46136968,01,51
2022,46156400,01,51
2022,46156401,01,51
2022,46156402,01,51
2022,46172530,01,51
2022,46173237,01,51
2022,46208252,01,51
2022,46240674,01,51
2022,46240661,01,51
2022,46240673,01,51
2022,46232615,01,51
2022,46259613,01,51
2022,46259615,01,51
2022,46259614,01,51
2022,46268880,01,51
2022,46280875,01,51
2022,46291494,01,51
2022,46308331,01,51
2022,46308332,01,51
2022,46332316,01,51
2022,46347614,01,51
2022,47399307,01,51
2022,46350455,01,51
2022,46400362,01,51
2022,47504389,01,51
2022,46366948,01,51
2022,46395797,01,51
2022,46395798,01,51
2022,46403068,01,51
2022,46488487,01,51
2022,46488522,01,51
2022,46488523,01,51
2022,46488524,01,51
2022,46547129,01,51
2022,46549838,01,51
2022,46566596,01,51
2022,46587489,01,51
2022,46597924,01,51
2022,46597961,01,51
2022,46597955,01,51
2022,46611601,01,51
2022,46611602,01,51
2022,46611631,01,51
2022,46611632,01,51
2022,46611633,01,51
2022,44481137,01,51
2022,46641530,01,51
2022,46648908,01,51
2022,47420174,01,51
2022,46764941,01,51
2022,44502362,01,51
2022,46764971,01,51
2022,44508191,01,51
2022,44524162,01,51
2022,44553000,01,51
2022,44560569,01,51
2022,46764972,01,51
2022,46861607,01,51
2022,46861606,01,51
2022,46861608,01,51
2022,46861619,01,51
2022,44582277,01,51
2022,44582278,01,51
2022,46998854,01,51
2022,44605748,01,51
2022,44615708,01,51
2022,44639201,01,51
2022,44639349,01,51
2022,44639463,01,51
2022,44639465,01,51
2022,44644196,01,51
2022,44646782,01,51
2022,44646783,01,51
2022,44674651,01,51
2022,47025497,01,51
2022,47143276,01,51
2022,46648909,01,51
2022,46648910,01,51
2022,46742855,01,51
2022,46745920,01,51
2022,46745921,01,51
2022,46745922,01,51
2022,46745923,01,51
2022,47604012,01,51
2022,47916497,01,51
2022,46868663,01,51
2022,46893495,01,51
2022,46893493,01,51
2022,46893494,01,51
2022,46893496,01,51
2022,46893741,01,51
2022,46914833,01,51
2022,46914834,01,51
2022,44675651,01,51
2022,46998938,01,51
2022,47025571,01,51
2022,47025572,01,51
2022,47113915,01,51
2022,47113913,01,51
2022,47113914,01,51
2022,47087765,01,51
2022,47087766,01,51
2022,47089466,01,51
2022,47089489,01,51
2022,47089490,01,51
2022,47143334,01,51
2022,47143336,01,51
2022,47143333,01,51
2022,47156441,01,51
2022,47168836,01,51
2022,47293823,01,51
2022,47293822,01,51
2022,47293824,01,51
2022,47504390,01,51
2022,47911193,01,51
2022,47916474,01,51
2022,47278547,01,51
2022,47278548,01,51
2022,47225877,01,51
2022,47168840,01,51
2022,47279783,01,51
2022,47279786,01,51
2022,47191703,01,51
2022,47191702,01,51
2022,47191699,01,51
2022,47191701,01,51
2022,47191704,01,51
2022,47297060,01,51
2022,47293825,01,51
2022,47293827,01,51
2022,47293826,01,51
2022,47331359,01,51
2022,44677439,01,51
2022,44688335,01,51
2022,44688474,01,51
2022,44688569,01,51
2022,44688750,01,51
2022,44725207,01,51
2022,44725209,01,51
2022,44725210,01,51
2022,44750469,01,51
2022,44846576,01,51
2022,44875443,01,51
2022,45092726,01,51
2022,47331358,01,51
2022,47348793,01,51
2022,47348792,01,51
2022,47334872,01,51
2022,47396904,01,51
2022,45271523,01,51
2022,45271668,01,51
2022,45589954,01,51
2022,44754849,01,51
2022,47578705,01,51
2022,44823256,01,51
2022,44841889,01,51
2022,44857069,01,51
2022,48778267,01,51
2022,47410100,01,51
2022,47410101,01,51
2022,47420197,01,51
2022,47779261,01,51
2022,47447275,01,51
2022,47504403,01,51
2022,47578742,01,51
2022,47630169,01,51
2022,47646941,01,51
2022,47646942,01,51
2022,47916475,01,51
2022,44875250,01,51
2022,45034218,01,51
2022,44872682,01,51
2022,44923801,01,51
2022,44875444,01,51
2022,44927107,01,51
2022,44927132,01,51
2022,44950730,01,51
2022,44950732,01,51
2022,44962318,01,51
2022,44962379,01,51
2022,45009683,01,51
2022,45009751,01,51
2022,45010000,01,51
2022,45028140,01,51
2022,45035172,01,51
2022,45268099,01,51
2022,45268369,01,51
2022,45313896,01,51
2022,45296235,01,51
2022,45267554,01,51
2022,45368223,01,51
2022,46648027,01,51
2022,45800284,01,51
2022,45800285,01,51
2022,45847660,01,51
2022,47630170,01,51
2022,46859045,01,51
2022,45296677,01,51
2022,45296678,01,51
2022,45296676,01,51
2022,45296829,01,51
2022,47029542,01,51
2022,47029543,01,51
2022,47862791,01,51
2022,47334873,01,51
2022,47424563,01,51
2022,47593326,01,51
2022,45313481,01,51
2022,45304140,01,51
2022,45305169,01,51
2022,45305908,01,51
2022,45089190,01,51
2022,45313934,01,51
2022,45313938,01,51
2022,45313940,01,51
2022,45092901,01,51
2022,45092902,01,51
2022,45092903,01,51
2022,45092904,01,51
2022,45102121,01,51
2022,45107505,01,51
2022,45313936,01,51
2022,45313937,01,51
2022,45313935,01,51
2022,45313939,01,51
2022,45315301,01,51
2022,45535806,01,51
2022,45535807,01,51
2022,45535809,01,51
2022,45366763,01,51
2022,45331507,01,51
2022,45332238,01,51
2022,45344978,01,51
2022,45346982,01,51
2022,45535808,01,51
2022,45755520,01,51
2022,45755521,01,51
2022,45755523,01,51
2022,45755524,01,51
2022,45755522,01,51
2022,45763454,01,51
2022,45765516,01,51
2022,45996062,01,51
2022,46170784,01,51
2022,46230187,01,51
2022,46230189,01,51
2022,46230188,01,51
2022,46344331,01,51
2022,46344332,01,51
2022,46344333,01,51
2022,45375564,01,51
2022,45375566,01,51
2022,45375565,01,51
2022,45466976,01,51
2022,45466977,01,51
2022,45499924,01,51
2022,45499923,01,51
2022,45434455,01,51
2022,45434456,01,51
2022,45434454,01,51
2022,45486444,01,51
2022,45447849,01,51
2022,46598632,01,51
2022,46598633,01,51
2022,46598634,01,51
2022,46876544,01,51
2022,46876545,01,51
2022,46876546,01,51
2022,46876547,01,51
2022,46892965,01,51
2022,46892964,01,51
2022,47168849,01,51
2022,47176737,01,51
2022,45451533,01,51
2022,45452473,01,51
2022,45453073,01,51
2022,45453074,01,51
2022,45530686,01,51
2022,45539726,01,51
2022,45672072,01,51
2022,45561611,01,51
2022,45632413,01,51
2022,45632414,01,51
2022,45539753,01,51
2022,45640040,01,51
2022,45542296,01,51
2022,45671071,01,51
2022,45640841,01,51
2022,45672120,01,51
2022,45592520,01,51
2022,45592519,01,51
2022,45664967,01,51
2022,45665037,01,51
2022,45665046,01,51
2022,45754964,01,51
2022,45755023,01,51
2022,45701953,01,51
2022,47178913,01,51
2022,47176736,01,51
2022,47189953,01,51
2022,47801480,01,51
2022,47801479,01,51
2022,47802856,01,51
2022,44475500,01,51
2022,44508253,01,51
2022,44582148,01,51
2022,44634059,01,51
2022,44634057,01,51
2022,44634058,01,51
2022,44634550,01,51
2022,44639213,01,51
2022,45763501,01,51
2022,45711736,01,51
2022,44646802,01,51
2022,44675682,01,51
2022,44675683,01,51
2022,45712140,01,51
2022,45772124,01,51
2022,45730809,01,51
2022,45736901,01,51
2022,45736902,01,51
2022,45736927,01,51
2022,45736939,01,51
2022,45736999,01,51
2022,45737025,01,51
2022,45737026,01,51
2022,45737027,01,51
2022,45789123,01,51
2022,44679854,01,51
2022,44679853,01,51
2022,44721843,01,51
2022,44823296,01,51
2022,44823297,01,51
2022,46539357,01,51
2022,47296341,01,51
2022,47333911,01,51
2022,45763604,01,51
2022,45802375,01,51
2022,45772066,01,51
2022,45780587,01,51
2022,45783899,01,51
2022,45981150,01,51
2022,45845828,01,51
2022,45845643,01,51
2022,45845767,01,51
2022,45846434,01,51
2022,45846435,01,51
2022,45933061,01,51
2022,45866902,01,51
2022,45947674,01,51
2022,45947757,01,51
2022,45947756,01,51
2022,45921780,01,51
2022,45996164,01,51
2022,46002506,01,51
2022,46006736,01,51
2022,46011446,01,51
2022,46028676,01,51
2022,46086661,01,51
2022,45304254,01,51
2022,45315713,01,51
2022,45763503,01,51
2022,45715483,01,51
2022,44719236,01,51
2022,44719757,01,51
2022,46086729,01,51
2022,46128827,01,51
2022,46128828,01,51
2022,46233253,01,51
2022,46233627,01,51
2022,46233629,01,51
2022,46233628,01,51
2022,46230485,01,51
2022,44719758,01,51
2022,46230484,01,51
2022,46210391,01,51
2022,46269502,01,51
2022,46269744,01,51
2022,46269779,01,51
2022,46269780,01,51
2022,46277825,01,51
2022,46277828,01,51
2022,46286258,01,51
2022,46286842,01,51
2022,46286843,01,51
2022,45640755,01,51
2022,44823298,01,51
2022,44848791,01,51
2022,44856891,01,51
2022,44875232,01,51
2022,44913469,01,51
2022,44927194,01,51
2022,46096124,01,51
2022,44971520,01,51
2022,44977797,01,51
2022,44978018,01,51
2022,44978019,01,51
2022,44978020,01,51
2022,44978809,01,51
2022,44978808,01,51
2022,45028405,01,51
2022,45028406,01,51
2022,45028407,01,51
2022,45058347,01,51
2022,45102550,01,51
2022,46286982,01,51
2022,46286983,01,51
2022,46286985,01,51
2022,46286986,01,51
2022,47949597,01,51
2022,45640756,01,51
2022,45687962,01,51
2022,45687963,01,51
2022,44560570,01,51
2022,44582279,01,51
2022,44644502,01,51
2022,44679445,01,51
2022,45210797,01,51
2022,45212281,01,51
2022,45268215,01,51
2022,45271077,01,51
2022,45309476,01,51
2022,45309874,01,51
2022,45304255,01,51
2022,45305921,01,51
2022,45345084,01,51
2022,45058348,01,51
2022,45092928,01,51
2022,45092929,01,51
2022,45119017,01,51
2022,44962095,01,51
2022,45299888,01,51
2022,45710728,01,51
2022,44719696,01,51
2022,45152006,01,51
2022,45151974,01,51
2022,46720874,01,51
2022,47334139,01,51
2022,45368664,01,51
2022,45347802,01,51
2022,45357093,01,51
2022,45345085,01,51
2022,44823259,01,51
2022,44847908,01,51
2022,44975194,01,51
2022,45345086,01,51
2022,45370127,01,51
2022,45375090,01,51
2022,45375633,01,51
2022,45397786,01,51
2022,45499890,01,51
2022,45499907,01,51
2022,45434485,01,51
2022,45447850,01,51
2022,45448189,01,51
2022,45530730,01,51
2022,45010001,01,51
2022,45036273,01,51
2022,45102220,01,51
2022,46641941,01,51
2022,47504854,01,51
2022,45639852,01,51
2022,45671912,01,51
2022,45564160,01,51
2022,45579763,01,51
2022,45676524,01,51
2022,45789167,01,51
2022,45701227,01,51
2022,45118963,01,51
2022,45701884,01,51
2022,45702763,01,51
2022,45703601,01,51
2022,45707127,01,51
2022,45763456,01,51
2022,45772371,01,51
2022,45772372,01,51
2022,45736821,01,51
2022,45736822,01,51
2022,45747199,01,51
2022,45747200,01,51
2022,45981156,01,51
2022,45966121,01,51
2022,45967159,01,51
2022,45921791,01,51
2022,45921790,01,51
2022,45921893,01,51
2022,45922010,01,51
2022,45922007,01,51
2022,45922008,01,51
2022,47583140,01,51
2022,45375624,01,51
2022,45434458,01,51
2022,45453165,01,51
2022,45542467,01,51
2022,45701429,01,51
2022,45542403,01,51
2022,45564108,01,51
2022,45672121,01,51
2022,45765766,01,51
2022,45710729,01,51
2022,45715288,01,51
2022,45731119,01,51
2022,45736975,01,51
2022,45802396,01,51
2022,45772374,01,51
2022,45784281,01,51
2022,45846460,01,51
2022,45846463,01,51
2022,45846462,01,51
2022,45846461,01,51
2022,45966122,01,51
2022,45780857,01,51
2022,45848491,01,51
2022,45849125,01,51
2022,45967126,01,51
2022,45967174,01,51
2022,45867341,01,51
2022,45947953,01,51
2022,45921792,01,51
2022,45921793,01,51
2022,45746981,01,51
2022,45747170,01,51
2022,45747171,01,51
2022,45788974,01,51
2022,45846436,01,51
2022,45846437,01,51
2022,45932892,01,51
2022,45932946,01,51
2022,45933070,01,51
2022,45849113,01,51
2022,45993554,01,51
2022,45996028,01,51
2022,46045256,01,51
2022,46045255,01,51
2022,46230486,01,51
2022,46086730,01,51
2022,46128829,01,51
2022,46233632,01,51
2022,46233631,01,51
2022,46233633,01,51
2022,45589956,01,51
2022,45922034,01,51
2022,45922035,01,51
2022,45922061,01,51
2022,45922036,01,51
2022,45922063,01,51
2022,45922065,01,51
2022,45922037,01,51
2022,45922062,01,51
2022,45922064,01,51
2022,45980825,01,51
2022,45980941,01,51
2022,46078805,01,51
2022,46078800,01,51
2022,46078803,01,51
2022,46078806,01,51
2022,46078798,01,51
2022,46078799,01,51
2022,46078804,01,51
2022,45996064,01,51
2022,45996066,01,51
2022,45996067,01,51
2022,45996071,01,51
2022,45996063,01,51
2022,45996069,01,51
2022,46125867,01,51
2022,46002740,01,51
2022,46002739,01,51
2022,46007831,01,51
2022,46007830,01,51
2022,46007829,01,51
2022,46007833,01,51
2022,46086695,01,51
2022,46086696,01,51
2022,46010913,01,51
2022,46013920,01,51
2022,46176517,01,51
2022,46176518,01,51
2022,46209746,01,51
2022,46259842,01,51
2022,46259843,01,51
2022,46259844,01,51
2022,46259845,01,51
2022,46259868,01,51
2022,46259869,01,51
2022,46259870,01,51
2022,46260423,01,51
2022,46260424,01,51
2022,46260425,01,51
2022,46260422,01,51
2022,46260426,01,51
2022,46260427,01,51
2022,46260428,01,51
2022,46260429,01,51
2022,46260537,01,51
2022,46269783,01,51
2022,46851273,01,51
2022,46078811,01,51
2022,46078818,01,51
2022,46078810,01,51
2022,46078813,01,51
2022,46078815,01,51
2022,46078816,01,51
2022,46078822,01,51
2022,46078808,01,51
2022,46078812,01,51
2022,46078821,01,51
2022,46078824,01,51
2022,46124896,01,51
2022,46125337,01,51
2022,46125338,01,51
2022,46125339,01,51
2022,46125340,01,51
2022,46125356,01,51
2022,46125847,01,51
2022,46125848,01,51
2022,46125868,01,51
2022,46125869,01,51
2022,46125870,01,51
2022,46125871,01,51
2022,46126036,01,51
2022,46084386,01,51
2022,46084344,01,51
2022,46086697,01,51
2022,46086747,01,51
2022,46086746,01,51
2022,46129064,01,51
2022,46098050,01,51
2022,46099352,01,51
2022,46099353,01,51
2022,46099354,01,51
2022,46040992,01,51
2022,46157260,01,51
2022,46157261,01,51
2022,46157264,01,51
2022,46170790,01,51
2022,46170792,01,51
2022,46170789,01,51
2022,46233652,01,51
2022,46233653,01,51
2022,46246127,01,51
2022,46173196,01,51
2022,46173439,01,51
2022,46173514,01,51
2022,46173512,01,51
2022,46173513,01,51
2022,46175400,01,51
2022,46175553,01,51
2022,46175616,01,51
2022,46175617,01,51
2022,46176519,01,51
2022,46176537,01,51
2022,46176540,01,51
2022,46176543,01,51
2022,46176544,01,51
2022,46176538,01,51
2022,46176539,01,51
2022,46176541,01,51
2022,46176542,01,51
2022,44475535,01,51
2022,44557126,01,51
2022,44679446,01,51
2022,46230190,01,51
2022,46230516,01,51
2022,46230517,01,51
2022,46230515,01,51
2022,46209692,01,51
2022,44719557,01,51
2022,44910495,01,51
2022,46210394,01,51
2022,46260538,01,51
2022,46277862,01,51
2022,46281159,01,51
2022,46281206,01,51
2022,46281757,01,51
2022,46281759,01,51
2022,46281758,01,51
2022,46282095,01,51
2022,46282093,01,51
2022,46282094,01,51
2022,46282009,01,51
2022,46282501,01,51
2022,46282500,01,51
2022,46286984,01,51
2022,46308780,01,51
2022,46308781,01,51
2022,46344334,01,51
2022,46353202,01,51
2022,46353201,01,51
2022,46353200,01,51
2022,45042175,01,51
2022,46390980,01,51
2022,46392530,01,51
2022,46392531,01,51
2022,46392532,01,51
2022,46392533,01,51
2022,46392534,01,51
2022,46392535,01,51
2022,46400367,01,51
2022,46400370,01,51
2022,46400373,01,51
2022,46400374,01,51
2022,46400376,01,51
2022,46400375,01,51
2022,46400369,01,51
2022,46400366,01,51
2022,46401598,01,51
2022,46401599,01,51
2022,46401600,01,51
2022,46401601,01,51
2022,46539358,01,51
2022,45927781,01,51
2022,44857738,01,51
2022,45303717,01,51
2022,46851274,01,51
2022,46892966,01,51
2022,45321305,01,51
2022,46360624,01,51
2022,46390981,01,51
2022,45701824,01,51
2022,46390982,01,51
2022,45928254,01,51
2022,46392536,01,51
2022,46392537,01,51
2022,45045242,01,51
2022,46392538,01,51
2022,46392539,01,51
2022,46392540,01,51
2022,46392541,01,51
2022,46392542,01,51
2022,46392543,01,51
2022,46392544,01,51
2022,46392545,01,51
2022,46392546,01,51
2022,46400381,01,51
2022,45048711,01,51
2022,45106987,01,51
2022,46400378,01,51
2022,46400379,01,51
2022,46401602,01,51
2022,46430462,01,51
2022,46430463,01,51
2022,46430464,01,51
2022,46473002,01,51
2022,46473003,01,51
2022,46473004,01,51
2022,46473005,01,51
2022,46473006,01,51
2022,46473007,01,51
2022,46489011,01,51
2022,46489012,01,51
2022,46517968,01,51
2022,46517969,01,51
2022,46517970,01,51
2022,46517971,01,51
2022,46517972,01,51
2022,46521410,01,51
2022,46521411,01,51
2022,46521412,01,51
2022,46521413,01,51
2022,46529116,01,51
2022,46529117,01,51
2022,45332717,01,51
2022,45344979,01,51
2022,45466991,01,51
2022,45486521,01,51
2022,45490514,01,51
2022,45451154,01,51
2022,45530687,01,51
2022,45540173,01,51
2022,45672122,01,51
2022,45755490,01,51
2022,45772078,01,51
2022,45731089,01,51
2022,46529479,01,51
2022,46537023,01,51
2022,46537375,01,51
2022,46537376,01,51
2022,46539359,01,51
2022,46539360,01,51
2022,46539361,01,51
2022,46539362,01,51
2022,46539363,01,51
2022,46539364,01,51
2022,45736977,01,51
2022,46548477,01,51
2022,46548476,01,51
2022,46548478,01,51
2022,46550190,01,51
2022,46277255,01,51
2022,46282486,01,51
2022,45780858,01,51
2022,45783982,01,51
2022,45933071,01,51
2022,45848473,01,51
2022,45848470,01,51
2022,45848472,01,51
2022,45867336,01,51
2022,45947758,01,51
2022,45928216,01,51
2022,45981101,01,51
2022,45996029,01,51
2022,46007794,01,51
2022,46011142,01,51
2022,46011230,01,51
2022,46128830,01,51
2022,46567614,01,51
2022,46045257,01,51
2022,46175773,01,51
2022,46259841,01,51
2022,45299889,01,51
2022,46567729,01,51
2022,46580082,01,51
2022,46580046,01,51
2022,46580064,01,51
2022,46580072,01,51
2022,46580055,01,51
2022,46580932,01,51
2022,46587994,01,51
2022,46587995,01,51
2022,46606575,01,51
2022,46639648,01,51
2022,46720875,01,51
2022,46721147,01,51
2022,44468790,01,51
2022,46808984,01,51
2022,46841060,01,51
2022,46851276,01,51
2022,46851271,01,51
2022,46851275,01,51
2022,44470937,01,51
2022,45687970,01,51
2022,45687973,01,51
2022,44557127,01,51
2022,44557128,01,51
2022,44582288,01,51
2022,44661927,01,51
2022,44688475,01,51
2022,44719698,01,51
2022,46876548,01,51
2022,47090113,01,51
2022,46622729,01,51
2022,46622731,01,51
2022,46622735,01,51
2022,46622741,01,51
2022,44910500,01,51
2022,46622732,01,51
2022,46622740,01,51
2022,46622727,01,51
2022,45213573,01,51
2022,46622733,01,51
2022,46622736,01,51
2022,46622742,01,51
2022,46622728,01,51
2022,46622730,01,51
2022,46622734,01,51
2022,46622737,01,51
2022,46622738,01,51
2022,46622739,01,51
2022,46623201,01,51
2022,46639649,01,51
2022,46639650,01,51
2022,46639651,01,51
2022,46639652,01,51
2022,46639653,01,51
2022,46639654,01,51
2022,46639655,01,51
2022,46639656,01,51
2022,45268030,01,51
2022,45589960,01,51
2022,44823264,01,51
2022,44847914,01,51
2022,44927034,01,51
2022,44927036,01,51
2022,44935391,01,51
2022,46641532,01,51
2022,46641651,01,51
2022,46641861,01,51
2022,46648349,01,51
2022,46648405,01,51
2022,46649315,01,51
2022,46735014,01,51
2022,46752005,01,51
