data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,169835352,174643909,25,
2022,169835353,174643908,25,
2022,169835353,174643909,19,
2022,167413256,172238869,11,
2022,167166380,171992080,19,
2022,167193418,172019571,16,
2022,167193419,172019571,16,
2022,167193420,172019571,16,
2022,163947872,168804678,21,
2022,169840083,174648610,16,
2022,167469050,172295030,1,
2022,179233434,183925978,25,
2022,179233434,183925979,27,
2022,179233435,183925978,27,
2022,179233435,183925979,25,
2022,167193427,172019578,3,
2022,167253410,172077424,3,
2022,167461027,172286815,17,
2022,167509632,172335332,3,
2022,167562362,172386383,21,
2022,167562363,172386383,13,
2022,168576634,173392114,3,
2022,169660958,174472522,3,
2022,171508518,176293824,3,
2022,168111494,172933746,1,
2022,168255093,173075363,16,
2022,168232155,173052921,1,
2022,169660960,174472524,1,
2022,164105379,168964601,3,
2022,171876674,176656809,21,
2022,171876699,176656834,3,
2022,164822178,169674815,1,
2022,169899961,174707782,16,
2022,178125598,182831441,3,
2022,178125598,182831442,25,
2022,178125599,182831441,25,
2022,178125599,182831442,3,
2022,173170629,177938718,1,
2022,168576636,173392116,5,
2022,169360045,174175129,24,
2022,168668644,173485494,19,
2022,169840085,174648612,17,
2022,165319793,170162675,3,
2022,170752298,175555688,16,
2022,180799716,185471557,25,
2022,180799716,185471558,1,
2022,180799717,185471557,1,
2022,180799717,185471558,25,
2022,169049328,173863095,16,
2022,169041224,173854804,3,
2022,169049336,173863105,3,
2022,172878297,177651697,16,
2022,165319794,170162675,16,
2022,173173844,177942010,16,
2022,172366350,177146950,27,
2022,169409618,174225147,25,
2022,169409618,174225148,1,
2022,169409619,174225147,1,
2022,169409619,174225148,25,
2022,170870114,175671592,25,
2022,170870114,175671593,3,
2022,170870114,175671594,1,
2022,170870114,175671595,1,
2022,170870115,175671592,1,
2022,170870115,175671593,1,
2022,170870115,175671594,19,
2022,170870115,175671595,25,
2022,170870116,175671592,1,
2022,170870116,175671593,1,
2022,170870116,175671594,25,
2022,170870116,175671595,19,
2022,170870117,175671592,3,
2022,170870117,175671593,25,
2022,170870117,175671594,1,
2022,170870117,175671595,1,
2022,169568706,174381076,21,
2022,169977199,174783852,25,
2022,169977199,174783853,3,
2022,169977200,174783852,3,
2022,169977200,174783853,25,
2022,169661207,174472765,1,
2022,169661207,174472766,25,
2022,169661208,174472765,25,
2022,169661208,174472766,1,
2022,169912468,174720583,19,
2022,169912469,174720583,17,
2022,169836104,174644638,1,
2022,169836104,174644639,25,
2022,169836105,174644638,25,
2022,169836105,174644639,1,
2022,165265972,170109153,5,
2022,170951662,175752459,14,
2022,169840087,174648614,21,
2022,173173845,177942011,3,
2022,172943021,177715034,9,
2022,169913609,174721705,16,
2022,183446517,188089818,5,
2022,169913863,174721959,27,
2022,170146002,174952025,5,
2022,172538691,177317937,24,
2022,172943021,177715035,25,
2022,172943022,177715034,25,
2022,172943022,177715035,9,
2022,166633877,171465401,26,
2022,170034142,174841942,22,
2022,170951669,175752466,1,
2022,171400830,176191061,18,
2022,172538708,177317954,24,
2022,172538709,177317954,24,
2022,172538710,177317954,24,
2022,170595740,175400998,5,
2022,187157962,191746170,25,
2022,187157962,191746171,9,
2022,171114564,175911156,1,
2022,171114564,175911157,25,
2022,171114565,175911156,25,
2022,171114565,175911157,1,
2022,171189597,175984954,16,
2022,171189598,175984954,16,
2022,171189599,175984954,16,
2022,171159894,175956604,16,
2022,169840092,174648619,9,
2022,169840093,174648620,3,
2022,165706005,170547488,17,
2022,171291565,176084422,1,
2022,171401257,176191467,16,
2022,165706006,170547488,17,
2022,166978586,171806723,24,
2022,172102185,176877546,18,
2022,169973089,174779753,23,
2022,169973089,174779754,1,
2022,174767362,179520785,21,
2022,172284989,177065239,5,
2022,176426808,181159684,24,
2022,176426808,181159685,18,
2022,172538836,177318079,1,
2022,173514037,178279460,4,
2022,166963332,171791289,1,
2022,169840094,174648621,16,
2022,169129712,173942592,1,
2022,169129712,173942593,1,
2022,169129712,173942594,1,
2022,168235376,173056253,1,
2022,169840095,174648622,1,
2022,172684296,177462000,24,
2022,169840097,174648624,3,
2022,167197353,172023437,17,
2022,172702830,177480658,27,
2022,172542943,177322094,17,
2022,169840099,174648626,1,
2022,172707386,177485134,3,
2022,172697275,177475121,17,
2022,183108838,187756934,17,
2022,173080475,177851362,1,
2022,167464285,172290158,16,
2022,167565538,172389645,17,
2022,173083238,177854171,4,
2022,173440804,178206479,1,
2022,173377170,178143210,1,
2022,173377171,178143211,24,
2022,176652918,181384910,16,
2022,173687982,178450163,17,
2022,179565130,184250229,19,
2022,179565131,184250229,19,
2022,173665398,178427259,19,
2022,167255388,172079461,17,
2022,169799367,174609051,1,
2022,172001756,176779025,1,
2022,173777026,178536271,21,
2022,174176233,178942999,3,
2022,174313319,179077767,16,
2022,174313319,179077768,3,
2022,174313319,179077769,25,
2022,174313320,179077767,25,
2022,174313320,179077768,17,
2022,174313320,179077769,16,
2022,184049827,188683995,20,
2022,174639851,179396849,16,
2022,174485581,179245622,15,
2022,180926685,185596685,24,
2022,175043234,179792199,1,
2022,175043235,179792199,1,
2022,175043236,179792199,1,
2022,174485921,179245959,15,
2022,172001767,176779036,17,
2022,184628994,189257748,18,
2022,174814959,179567627,18,
2022,177931793,182639239,16,
2022,177722352,182433845,16,
2022,177722353,182433845,16,
2022,172002263,176779579,19,
2022,174924642,179674944,18,
2022,174924643,179674944,18,
2022,174924644,179674944,16,
2022,178572478,183274347,16,
2022,178926843,183626538,3,
2022,177503235,182220353,18,
2022,177503235,182220354,25,
2022,177503235,182220355,18,
2022,177503236,182220353,25,
2022,177503236,182220354,18,
2022,177503236,182220355,3,
2022,175122153,179870487,18,
2022,175122153,179870488,25,
2022,175122154,179870487,25,
2022,175122154,179870488,18,
2022,167800758,172628319,1,
2022,176240925,180977149,1,
2022,176240926,180977149,1,
2022,176240927,180977149,1,
2022,176082010,180822717,1,
2022,176082011,180822717,1,
2022,169972847,174779522,3,
2022,175942073,180684588,1,
2022,182416614,187072510,16,
2022,182416615,187072510,16,
2022,177931806,182639251,1,
2022,177931806,182639252,1,
2022,175909242,180652251,24,
2022,171419709,176208812,14,
2022,171419710,176208812,14,
2022,168295639,173116571,15,
2022,177834578,182544300,1,
2022,182916522,187566119,3,
2022,178819780,183519535,24,
2022,176354809,181088790,16,
