data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,12,149600921,1.000,1,12830372
2022,5,151548048,1.000,7,13111901
2022,15,157063841,1.000,9,13930546
2022,12,157195046,2.000,1,13952078
2022,2,152494714,1.000,1,13257145
2022,12,152552133,1.000,1,13268061
2022,12,164511541,0.000,1,14941784
2022,12,155952587,1.000,1,13773933
2022,8,158281009,1.000,11,14096605
2022,12,158723572,1.000,1,14159346
2022,17,158723572,1.000,1,14159347
2022,5,158527539,29.000,1,14133709
2022,16,165644832,10.000,7,15097936
2022,12,158977163,12.000,1,14192289
2022,17,158977163,0.000,1,14192290
2022,12,164034100,8.000,9,14880081
2022,2,160768850,0.000,1,14438849
2022,12,157473508,49.000,1,13990535
2022,4,165462472,4.000,1,15070066
2022,12,162992404,2.000,1,14731003
2022,2,146283826,0.000,1,12375196
2022,8,157473508,1.500,1,13990536
2022,12,157472944,2.140,1,13990484
2022,5,157472725,0.020,3,13990439
2022,12,158778973,35.000,1,14164799
2022,12,158740938,20.000,1,14160528
2022,12,161436560,1.000,1,14539202
2022,12,161436773,2.000,1,14539218
2022,12,159362398,2206.000,1,14249098
2022,12,159560748,6.250,1,14271054
2022,8,159560750,368.000,9,14271055
2022,12,164185451,42.090,1,14898881
2022,2,164185453,19.540,1,14898882
2022,2,164185456,9.420,1,14898883
2022,16,150684359,180.000,9,12979666
2022,8,164075308,7.500,1,14886856
2022,8,159561757,15.770,1,14271236
2022,8,148763081,0.110,1,12705413
2022,8,165178983,1568.000,1,15030132
2022,8,148903933,20.000,9,12725409
2022,2,149038348,0.210,1,12748723
2022,8,165179000,24.230,1,15030139
2022,8,149072360,7.180,1,12752916
2022,5,159561847,459.000,1,14271245
2022,8,159561849,0.340,1,14271246
2022,12,153243349,2.000,1,13380945
2022,12,150326567,1.240,1,12927901
2022,2,165179001,11.380,1,15030140
2022,16,151138331,64.000,9,13050518
2022,8,165212927,996.400,1,15034579
2022,5,165212927,41291.450,1,15034580
2022,12,160447913,4.660,1,14395031
2022,2,151573312,399.920,1,13115553
2022,5,150728465,10.710,1,12986899
2022,12,165212928,46.450,1,15034581
2022,2,160447914,140.200,1,14395032
2022,2,157360295,14.330,1,13973260
2022,5,157360295,44.210,1,13973261
2022,2,160448035,452.160,1,14395052
2022,5,146592177,34.000,1,12410985
2022,8,160448404,383.000,9,14395096
2022,5,150956828,25.000,1,13021835
2022,5,165250108,344.630,1,15040160
2022,5,165250109,858.460,1,15040161
2022,2,160448505,0.250,1,14395112
2022,12,160448506,36.570,1,14395113
2022,8,151400050,2.320,1,13092925
2022,12,165250111,1.000,1,15040162
2022,2,165961832,1000.000,1,15146343
2022,8,158258646,2.000,9,14093570
2022,5,152984614,19.980,1,13329795
2022,8,154847282,18.120,1,13620353
2022,2,154928084,3.400,1,13630377
2022,5,154128635,60.000,1,13513300
2022,5,153948422,2.000,1,13480817
2022,8,157472148,1.000,9,13990353
2022,12,148099131,5.000,1,12621389
2022,5,154141048,25.000,1,13514977
2022,15,146760155,6.000,9,12436791
2022,2,155228538,9.420,1,13672618
2022,5,146762247,5.000,1,12437096
2022,2,157399111,0.030,1,13979332
2022,5,157399111,110.960,1,13979333
2022,16,157399111,0.330,1,13979334
2022,5,164185457,18.530,1,14898884
2022,5,146760342,7.000,1,12436825
2022,11,146783475,11.000,9,12439278
2022,12,156005230,3.000,1,13781976
2022,5,156005230,15.000,1,13781977
2022,12,146762272,4.000,1,12437101
2022,5,146762272,6.000,1,12437102
2022,5,147029044,22.000,1,12471570
2022,12,152145630,1.000,1,13209775
2022,12,147028848,0.000,1,12471548
2022,5,156005099,1.000,11,13781975
2022,5,155996874,28.000,1,13780894
2022,5,147206033,1.000,11,12497624
2022,12,157075681,1.340,1,13932007
2022,5,147166787,5.000,1,12491442
2022,12,147297083,3.000,1,12513264
2022,8,147295763,1.000,9,12513059
2022,5,147202435,1.000,1,12496849
2022,12,159092080,1.000,1,14208337
2022,4,156417261,0.110,1,13837301
2022,5,156201456,28.590,1,13810984
2022,12,165015137,997.820,1,15008370
2022,8,165015137,39.780,1,15008371
2022,16,158292225,22.000,9,14098343
2022,2,157399112,19.400,1,13979335
2022,5,157399112,936.800,1,13979336
2022,2,163908237,122.780,1,14856859
2022,12,151959607,0.000,1,13180871
2022,5,147359243,1.000,11,12517880
2022,5,151960057,25.000,1,13180953
2022,12,157402837,79.800,1,13979853
2022,8,157638721,9.780,1,14017047
2022,2,158280212,3.320,1,14096445
2022,12,159550528,0.020,1,14269660
2022,12,159920386,11.600,1,14321703
2022,8,159361662,35.000,9,14248945
2022,2,160740020,1620.000,1,14434708
2022,12,151959609,10.000,1,13180872
2022,4,151960058,0.000,1,13180954
2022,5,147499473,102.000,1,12538261
2022,12,153721909,1.000,1,13446673
2022,5,148075058,1.000,11,12617153
2022,12,147520438,4.000,1,12541205
2022,5,148076134,7.000,1,12617288
2022,5,148019585,1.000,11,12608759
2022,16,148035698,1.000,4,12610858
2022,12,148033379,0.000,1,12610575
2022,8,148033379,0.000,1,12610576
2022,5,148229187,4.000,1,12641365
2022,8,155881852,8.000,9,13769729
2022,12,149599733,6.000,1,12830172
2022,12,156347247,1.000,1,13828932
2022,12,148143518,0.000,1,12627682
2022,5,148143518,5.000,1,12627683
2022,5,148232892,1.000,1,12641717
2022,12,153721925,95.000,9,13446674
2022,12,148140802,19.000,1,12627164
2022,16,148140802,5.000,9,12627165
2022,5,148449473,8.000,1,12671508
2022,5,148449491,1.000,1,12671511
2022,8,155174787,1.000,1,13665295
2022,12,156986563,0.000,1,13915309
2022,8,155198055,6.000,9,13668266
2022,12,148547328,2.000,1,12686206
2022,12,151570518,68.000,1,13115100
2022,13,148622345,1.000,9,12694439
2022,12,148621392,2.000,1,12694352
2022,16,148621392,250.000,5,12694353
2022,5,148769943,4.000,1,12707746
2022,12,148775040,4.000,1,12708925
2022,12,156244403,1.000,1,13814683
2022,4,156244403,0.000,1,13814684
2022,5,148903448,1.000,7,12725359
2022,8,157230135,0.000,1,13957751
2022,12,156449965,2.000,1,13841925
2022,12,157231948,0.000,1,13957954
2022,12,164188910,0.000,1,14899101
2022,5,150345243,32.000,1,12931069
2022,16,166036570,1.000,9,15155939
2022,4,162994426,2.000,1,14731203
2022,8,158846485,2.000,9,14176810
2022,12,149032506,0.000,1,12747517
2022,12,159839009,3.000,1,14312190
2022,8,159839009,7.000,9,14312191
2022,13,149065786,5.000,9,12752044
2022,5,149440877,147.000,1,12808473
2022,5,146806832,0.000,1,12442887
2022,4,156921894,1.000,1,13908004
2022,12,149386913,5.000,1,12800157
2022,12,156920008,2.000,1,13907804
2022,5,149576248,148.000,1,12825675
2022,8,149576248,3.000,9,12825676
2022,5,150787230,19.000,1,12993984
2022,5,150043980,8.000,1,12891710
2022,12,150326869,0.000,1,12927950
2022,2,152330947,13.000,1,13233155
2022,12,163156376,4.000,1,14752014
2022,16,149668011,0.000,1,12840923
2022,12,149668014,1.000,1,12840924
2022,12,150045556,0.000,1,12891888
2022,8,152330851,8.000,9,13233127
2022,15,152330851,4.000,9,13233128
2022,12,163246062,1.000,1,14762042
2022,5,150326340,28.000,1,12927821
2022,5,150463393,1.000,1,12947612
2022,12,150037416,1.000,1,12890744
2022,11,164077555,6.000,9,14887204
2022,12,158257620,0.000,1,14093056
2022,4,156880549,1.000,1,13900633
2022,5,147192632,2.000,1,12495248
2022,5,150344512,7.000,1,12930968
2022,12,150037471,72.000,9,12890766
2022,5,146884730,1.000,1,12457219
2022,8,146884730,1.000,1,12457220
2022,12,151305980,11.000,1,13076513
2022,12,153986773,0.000,1,13485831
2022,12,157649942,1.000,1,14018539
2022,12,150321299,2.000,1,12926846
2022,12,150350281,0.000,1,12931705
2022,16,150478453,10.000,9,12950357
2022,5,150460108,1.000,9,12947152
2022,12,150406529,1.000,1,12937744
2022,5,150444981,3.000,1,12944440
2022,12,150437118,4.000,1,12943209
2022,4,150437118,0.000,1,12943210
2022,8,150437118,0.000,1,12943211
2022,5,150453846,25.000,1,12945824
2022,4,150442911,0.000,1,12944157
2022,5,150460046,13.000,1,12947136
2022,5,150460047,7.000,1,12947137
2022,12,150459816,0.000,1,12947102
2022,5,150459816,502.000,1,12947103
2022,5,150485483,5.000,1,12951642
2022,5,150487001,7.000,1,12951871
2022,5,146806945,20.000,1,12442917
2022,12,151675461,1.000,1,13132761
2022,8,150702665,1.000,9,12982493
2022,12,150702665,2.000,1,12982494
2022,2,150702665,0.000,1,12982495
2022,12,159092081,58.000,1,14208338
2022,12,157474211,5.000,1,13990602
2022,3,162923995,2.000,9,14719775
2022,5,157474211,1.000,1,13990603
2022,8,166650274,3.000,1,15248682
2022,12,162829389,2.000,1,14708110
2022,12,154811283,0.000,1,13615147
2022,5,154811283,109.000,1,13615148
2022,12,165176213,5.000,1,15029892
2022,8,156202094,145.000,9,13811058
2022,5,150510482,1.000,11,12953771
2022,12,160085721,0.000,1,14343470
2022,12,150509779,0.000,1,12953691
2022,8,156245715,1.000,1,13814823
2022,8,156245715,4.000,9,13814824
2022,16,150509779,0.000,1,12953692
2022,5,151346808,7.000,1,13084042
2022,16,151345146,56.000,9,13083815
2022,12,151345146,0.000,1,13083816
2022,12,150576822,22.000,1,12961045
2022,12,152551769,1.000,1,13267998
2022,12,150671264,0.000,1,12977326
2022,12,150746796,6.000,1,12990233
2022,15,150746796,0.000,1,12990234
2022,16,150746796,50.000,9,12990235
2022,12,159921104,0.000,1,14321784
2022,5,150744910,108.000,1,12989933
2022,8,150744910,36.000,9,12989934
2022,13,150744910,2.000,9,12989935
2022,12,150744911,0.000,1,12989936
2022,5,150789962,1.000,1,12994283
2022,5,150963721,27.000,1,13023741
2022,5,151140607,1.000,1,13051318
2022,12,158470254,4.000,1,14128583
2022,12,156880551,2.000,1,13900634
2022,16,151191705,0.000,1,13059533
2022,16,151191705,5.000,9,13059534
2022,5,151208546,5.000,1,13061583
2022,5,155174789,231.000,1,13665297
2022,5,151267090,1.000,11,13069911
2022,12,159549459,0.000,1,14269570
2022,12,160912792,2.000,1,14460672
2022,12,160912792,63.000,9,14460673
2022,5,151334970,89.000,1,13082411
2022,5,151531445,4.000,1,13109076
2022,16,151547984,8.000,1,13111891
2022,5,152543837,4.000,1,13266587
2022,12,156203024,2.000,1,13811137
2022,16,147713529,23.000,9,12572249
2022,4,166650275,1.000,1,15248683
2022,5,148152488,6.000,1,12628977
2022,16,159857612,2.000,9,14315112
2022,16,157028870,1.000,1,13924206
2022,2,155013790,1.000,1,13641656
2022,8,152543837,38.000,9,13266588
2022,16,152543837,8.000,9,13266589
2022,4,162007519,0.000,1,14613717
2022,5,164142166,2.000,1,14895707
2022,12,151521536,1.000,1,13107887
2022,12,151609988,0.000,1,13120227
2022,8,148690306,60.000,9,12702000
2022,12,151574270,1.000,9,13115792
2022,12,152302155,0.000,1,13229508
2022,5,151733612,186.000,1,13140333
2022,1,158257673,1.000,1,14093077
2022,9,152113132,3.000,9,13204871
2022,16,152166298,1.000,7,13214225
2022,4,152297895,0.000,1,13229176
2022,12,152293420,1.000,1,13228647
2022,5,152303252,1.000,11,13229711
2022,5,152318431,15.000,1,13231405
2022,5,152429787,1.000,1,13249206
2022,12,152337667,2.000,1,13233923
2022,12,152337669,6.000,1,13233924
2022,5,152363436,445.000,1,13237819
2022,5,152495563,14.000,1,13257278
2022,5,152667930,9.000,1,13284091
2022,12,152494653,30.000,1,13257138
2022,12,162829395,4.000,1,14708112
2022,5,165098188,1.000,1,15024770
2022,12,165098188,1.000,1,15024771
2022,5,149038349,18.000,1,12748724
2022,4,152494653,0.000,1,13257139
2022,13,152494653,26.000,9,13257140
2022,8,164393653,0.000,1,14925166
2022,12,152495641,2.000,1,13257285
2022,12,152555656,0.000,1,13268316
2022,5,152585712,15.000,1,13272683
2022,2,147500790,0.000,9,12538456
2022,12,150486848,0.000,1,12951848
2022,1,165098190,0.000,1,15024772
2022,5,165098190,14.000,1,15024773
2022,12,152585714,6.000,1,13272684
2022,12,152585133,1.000,1,13272584
2022,12,155176693,0.000,1,13665471
2022,12,152983336,21.000,1,13329593
2022,5,153078834,14.000,1,13348043
2022,5,153241600,177.000,1,13380323
2022,16,153241600,4.000,1,13380324
2022,12,153628657,16.000,1,13435132
2022,5,157421073,157.000,1,13982258
2022,16,157421073,31.000,9,13982259
2022,12,153605794,1.000,1,13431998
2022,5,153623992,6.000,1,13434632
2022,12,164899640,6.000,1,14989417
2022,16,153504432,23.000,9,13418049
2022,2,153504432,4.000,1,13418050
2022,4,161937552,10.000,9,14608606
2022,12,149667650,0.000,1,12840859
2022,4,161937552,0.000,1,14608607
2022,4,153707426,0.000,1,13445168
2022,8,154017056,0.000,1,13490285
2022,12,153986934,13.000,1,13485856
2022,17,153986934,3.000,9,13485857
2022,5,153986935,4.000,1,13485858
2022,5,153987288,4.000,1,13485931
2022,12,148234937,1.000,1,12641845
2022,12,153801098,5.000,1,13458509
2022,5,153986944,6.000,1,13485859
2022,12,160757588,3.000,1,14437191
2022,15,160757588,1.000,9,14437192
2022,5,153986945,1.000,1,13485860
2022,12,153796406,0.000,1,13457873
2022,12,154042069,0.000,1,13497594
2022,12,154042069,3.000,9,13497595
2022,5,154042948,5.000,1,13497840
2022,5,154042948,2.000,9,13497841
2022,16,154654570,1.000,9,13593047
2022,12,154893640,2.000,1,13625236
2022,12,155120439,0.000,1,13656025
2022,5,154655083,7.000,1,13593110
2022,12,154391023,0.000,1,13547010
2022,8,154391023,0.000,1,13547011
2022,12,158556678,2.000,1,14138100
2022,12,154728485,1.000,1,13600885
2022,5,156047428,6.000,1,13788263
2022,12,154639052,15.000,1,13590861
2022,5,154639052,9.000,1,13590862
2022,5,154638603,5.000,1,13590807
2022,12,154802054,0.000,1,13613986
2022,5,149373156,3.000,1,12798752
2022,4,154802054,0.000,1,13613987
2022,5,154802054,44.000,1,13613988
2022,12,156385143,166.000,1,13832423
2022,13,154926520,11.000,9,13630084
2022,12,154926759,0.000,1,13630116
2022,12,155109185,1.000,1,13654609
2022,12,156244405,22.000,1,13814685
2022,12,166693263,0.000,1,15253574
2022,4,156310454,0.000,1,13823604
2022,12,155120357,0.000,1,13656019
2022,17,148994186,1.000,1,12740501
2022,2,162829400,2.000,1,14708114
