data_year,criminal_act_id,offense_id
2022,6,182576327
2022,8,182576327
2022,6,181366255
2022,6,181366256
2022,9,181450109
2022,9,181366257
2022,9,181515609
2022,2,187522360
2022,6,181450112
2022,9,181524085
2022,6,190864430
2022,9,184166107
2022,6,187039365
2022,9,181734766
2022,9,181488316
2022,6,181524090
2022,6,181735805
2022,9,181515995
2022,9,181515996
2022,6,181516001
2022,9,181791310
2022,9,193587429
2022,9,181516005
2022,9,181576587
2022,6,181734768
2022,6,181734769
2022,6,185834834
2022,6,185834835
2022,6,181783137
2022,6,181783138
2022,6,191846894
2022,6,185782257
2022,8,185782257
2022,6,181783139
2022,6,181783140
2022,9,181783144
2022,6,181926310
2022,6,187507204
2022,9,181831660
2022,6,181493911
2022,6,192092415
2022,6,181518616
2022,6,184128997
2022,2,181584554
2022,6,194714798
2022,6,194714799
2022,6,199923181
2022,6,199923182
2022,6,199923183
2022,9,181885016
2022,9,181885017
2022,6,181926313
2022,8,181926313
2022,9,182902675
2022,9,183988868
2022,6,182116240
2022,8,182116240
2022,6,182116241
2022,8,182116241
2022,9,185834836
2022,6,183212233
2022,6,183212234
2022,9,182433857
2022,6,181785187
2022,9,182576140
2022,9,182553021
2022,6,193532936
2022,12,182700335
2022,9,183988870
2022,6,182576329
2022,6,183371245
2022,9,182979540
2022,9,184229396
2022,9,192480086
2022,9,187507001
2022,9,182902677
2022,6,181785188
2022,6,184301549
2022,6,184301550
2022,6,184301551
2022,3,181928961
2022,6,201525874
2022,6,182929818
2022,6,182979547
2022,9,183685712
2022,6,183685713
2022,9,182995613
2022,6,181930154
2022,6,181930155
2022,6,181885724
2022,6,195134630
2022,9,185074893
2022,9,195149236
2022,9,195149237
2022,14,183666121
2022,9,183379789
2022,9,183371248
2022,9,183379798
2022,9,187218339
2022,6,183448306
2022,8,183448306
2022,9,186695069
2022,6,183666126
2022,8,183666126
2022,6,183666127
2022,8,183666127
2022,9,183736856
2022,9,185196587
2022,6,190278890
2022,9,183897164
2022,9,184306030
2022,6,190765287
2022,6,190765288
2022,6,190765289
2022,6,183943537
2022,9,183989110
2022,6,184166885
2022,9,184241741
2022,9,184241742
2022,9,184166898
2022,6,195134631
2022,6,182633522
2022,6,201870023
2022,6,182131708
2022,6,195134633
2022,9,185278045
2022,6,195134634
2022,7,182422137
2022,6,193565585
2022,6,182446162
2022,6,182553684
2022,6,182553685
2022,6,183053610
2022,7,182987929
2022,6,184166905
2022,8,184166905
2022,9,184242918
2022,9,197806350
2022,9,184243179
2022,9,184474810
2022,6,195277736
2022,8,195277736
2022,9,186868962
2022,6,182708609
2022,6,182708610
2022,6,193574516
2022,9,184363439
2022,9,185278050
2022,6,184917094
2022,6,193574517
2022,6,182855709
2022,9,185727522
2022,6,184828474
2022,12,182902637
2022,5,183158977
2022,1,183740445
2022,2,184561690
2022,6,184917604
2022,9,185166312
2022,9,186868978
2022,9,184917617
2022,6,183409254
2022,8,183451390
2022,9,201525875
2022,6,185166315
2022,9,185440294
2022,9,185440295
2022,6,185440297
2022,6,185426964
2022,6,185440299
2022,6,185440300
2022,6,191652227
2022,9,185515947
2022,9,185486523
2022,9,185617710
2022,6,192280054
2022,8,192280054
2022,6,192280055
2022,8,192280055
2022,6,185617747
2022,6,185617748
2022,9,185727939
2022,6,183451391
2022,5,187281195
2022,3,183669168
2022,6,183710542
2022,8,197487233
2022,9,186433398
2022,9,186613456
2022,9,190765290
2022,6,189460549
2022,6,183706474
2022,6,188030303
2022,9,186869100
2022,9,187856536
2022,6,186696209
2022,8,186696209
2022,6,186696210
2022,6,186696211
2022,8,186696211
2022,6,186908055
2022,8,183737489
2022,6,183737490
2022,1,197192627
2022,6,198386187
2022,6,183920310
2022,3,183991648
2022,14,186685495
2022,9,187034700
2022,9,186873102
2022,6,202077874
2022,6,187028968
2022,6,187028969
2022,9,187028971
2022,14,187219614
2022,6,185649758
2022,6,199085507
2022,6,187276098
2022,6,195130793
2022,6,195130794
2022,9,187418094
2022,6,187382072
2022,6,192280059
2022,6,192280060
2022,6,192280061
2022,6,194093184
2022,6,194093185
2022,9,187420759
2022,12,187420760
2022,6,199085508
2022,6,184172408
2022,9,187779792
2022,9,187716371
2022,6,184127126
2022,6,184172409
2022,6,184172410
2022,9,187716372
2022,6,184128790
2022,9,190993525
2022,6,193969287
2022,9,188030308
2022,1,184172413
2022,6,199085600
2022,6,184289615
2022,14,189989066
2022,6,190278892
2022,9,193919857
2022,9,188008133
2022,6,184487279
2022,6,198053772
2022,6,197970510
2022,8,197970510
2022,6,197970511
2022,8,197970511
2022,9,188122990
2022,9,188512390
2022,9,188648459
2022,9,188648460
2022,9,198408319
2022,6,188648462
2022,6,188879614
2022,8,188879614
2022,6,188879615
2022,8,188879615
2022,9,188978323
2022,6,200982368
2022,6,185201456
2022,9,188823926
2022,6,188824262
2022,9,195277737
2022,6,185201457
2022,6,202009873
2022,6,188824263
2022,9,189381468
2022,9,188824264
2022,2,189960488
2022,2,190993548
2022,6,189460586
2022,8,189460586
2022,6,189460587
2022,8,189460587
2022,6,189097004
2022,8,189097004
2022,6,185488187
2022,9,198981100
2022,9,189152014
2022,9,192280062
2022,6,190278895
2022,6,190278896
2022,9,192068114
2022,6,185488188
2022,6,185490467
2022,6,186347705
2022,6,194149852
2022,9,189262521
2022,9,192934006
2022,9,193281918
2022,6,190278897
2022,6,189262524
2022,6,189262525
2022,6,189419633
2022,6,189419634
2022,6,189460593
2022,6,189460594
2022,6,189960492
2022,6,189960493
2022,6,194303201
2022,6,194303202
2022,8,194303202
2022,6,194303203
2022,6,189419639
2022,6,189461429
2022,9,191846338
2022,9,189460635
2022,6,189461436
2022,6,190119236
2022,8,190119236
2022,9,190577349
2022,9,190420164
2022,9,190279101
2022,6,198005409
2022,6,186347371
2022,3,190246069
2022,9,196774162
2022,9,192280074
2022,6,196459562
2022,8,196459562
2022,6,196459563
2022,8,196459563
2022,9,190246076
2022,9,192181691
2022,9,197274743
2022,9,190420398
2022,6,190692552
2022,8,190692552
2022,6,202830481
2022,9,193175915
2022,6,193175916
2022,8,193175916
2022,6,191870304
2022,1,203235930
2022,9,190692554
2022,5,190692555
2022,8,190692555
2022,6,194714800
2022,6,192280084
2022,9,190692557
2022,6,190861634
2022,6,191652233
2022,6,191652234
2022,6,201347645
2022,8,201347645
2022,6,201347646
2022,8,201347646
2022,9,190862138
2022,9,195963145
2022,9,196459564
2022,9,190998901
2022,9,193297829
2022,9,190980174
2022,6,198500017
2022,6,191011285
2022,8,191011285
2022,6,191011286
2022,8,191011286
2022,6,186697228
2022,2,192086335
2022,9,197069796
2022,2,191847186
2022,6,191847192
2022,9,196459565
2022,9,192151633
2022,6,195149239
2022,8,195149239
2022,6,199698423
2022,6,199698424
2022,8,195152902
2022,8,195152903
2022,6,187224264
2022,6,187128706
2022,1,192157205
2022,9,191847203
2022,6,192157245
2022,9,192068437
2022,6,192015195
2022,6,192015196
2022,9,192086346
2022,9,192181913
2022,9,192086347
2022,2,197019458
2022,4,192181917
2022,6,192181922
2022,8,192181922
2022,9,192181923
2022,9,192181925
2022,9,192480201
2022,6,187388874
2022,6,195114049
2022,6,187759623
2022,6,202927500
2022,9,195586494
2022,9,192411793
2022,6,192411794
2022,9,192411803
2022,9,195130795
2022,9,193638844
2022,9,193638845
2022,6,192933134
2022,9,192933135
2022,6,192933137
2022,6,192933138
2022,6,192933140
2022,8,192933140
2022,9,198500018
2022,8,187752796
2022,3,187919486
2022,9,198929254
2022,9,193546795
2022,9,201031945
2022,6,193297482
2022,6,193297483
2022,6,193176648
2022,9,193297831
2022,6,193176652
2022,6,193282080
2022,9,193297484
2022,6,193297486
2022,6,193297487
2022,9,193305810
2022,6,193933581
2022,6,193933582
2022,9,193533142
2022,6,193638846
2022,6,193638847
2022,6,193533229
2022,9,194216689
2022,9,193652570
2022,9,193652575
2022,9,193620028
2022,9,193969291
2022,9,195130797
2022,9,196403277
2022,6,195449582
2022,6,195449583
2022,6,194045247
2022,6,194045248
2022,6,193969292
2022,6,193969293
2022,9,194093194
2022,9,194714801
2022,9,194279870
2022,9,198500021
2022,9,198500022
2022,6,195449587
2022,6,195449588
2022,1,188829725
2022,9,194093482
2022,9,194279871
2022,6,194740901
2022,9,194740903
2022,9,195449593
2022,6,188419455
2022,9,200878154
2022,9,200878155
2022,9,194740908
2022,9,194715105
2022,9,195131285
2022,9,194715106
2022,9,194715107
2022,6,195277979
2022,8,195277979
2022,6,195277980
2022,6,188652323
2022,8,188672333
2022,6,188828913
2022,3,199172146
2022,6,202813066
2022,6,202813067
2022,9,202000425
2022,9,195449687
2022,9,195449692
2022,9,195351641
2022,9,195449605
2022,6,195340626
2022,6,195340627
2022,9,195449710
2022,6,188808846
2022,6,195616196
2022,6,195449714
2022,6,195449715
2022,6,195449720
2022,6,195449721
2022,9,195963457
2022,9,202422453
2022,6,189264275
2022,6,177116168
2022,6,177116169
2022,9,177401573
2022,9,179634152
2022,6,180248736
2022,6,190282756
2022,6,190282757
2022,6,181926315
2022,6,182632672
2022,6,183666132
2022,6,183666133
2022,6,184166909
2022,9,184475871
2022,6,190675761
2022,6,190675762
2022,9,188374375
2022,9,187219644
2022,8,189846230
2022,6,189236872
2022,6,189462945
2022,9,188792652
2022,9,188792653
2022,9,188792654
2022,6,188792655
2022,9,188792656
2022,9,189097005
2022,6,189264192
2022,6,189267027
2022,6,189267028
2022,9,190580023
2022,6,191791902
2022,9,192933141
2022,6,192933142
2022,6,195158583
2022,6,195158584
2022,6,176013327
2022,6,180935160
2022,9,180319830
2022,6,180319831
2022,9,182904163
2022,9,182902923
2022,6,182902924
2022,6,189369567
2022,6,184169210
2022,6,184245653
2022,6,189369568
2022,1,200109943
2022,6,189429909
2022,6,188755321
2022,3,190774757
2022,6,190774757
2022,6,190773981
2022,6,190773710
2022,3,192504429
2022,6,192504429
2022,6,192452560
2022,6,196028856
2022,6,196029141
2022,6,189991846
2022,9,175898593
2022,8,190448504
2022,3,193300877
2022,6,199493620
2022,6,199535717
2022,6,193549119
2022,6,193549120
2022,6,199678339
2022,6,199678561
2022,3,193549122
2022,6,199678344
2022,3,199678348
2022,6,199678348
2022,6,199678562
2022,6,199678352
2022,6,193550543
2022,8,188037693
2022,3,181761676
2022,6,199535718
2022,1,190539656
2022,6,190539658
2022,6,190580300
2022,6,200193649
2022,6,193550544
2022,6,200983263
2022,6,179188263
2022,3,200982416
2022,3,200982417
2022,6,188650376
2022,8,179381483
2022,6,193550664
2022,6,179381484
2022,6,179560106
2022,6,200982450
2022,6,179605084
2022,6,179671888
2022,3,184169211
2022,3,193550666
2022,6,193550667
2022,6,193550669
2022,6,193550671
2022,6,181286598
2022,6,193550672
2022,6,193534862
2022,6,200982451
2022,6,200982452
2022,6,182351678
2022,9,181663164
2022,3,201028664
2022,6,201028664
2022,6,193626872
2022,6,194718912
2022,3,182936956
2022,6,190619840
2022,6,181820810
2022,6,201028665
2022,3,194718913
2022,6,194718914
2022,3,190625342
2022,6,190625342
2022,3,194719083
2022,6,194719582
2022,8,182122011
2022,8,182423899
2022,3,201079676
2022,6,201079676
2022,3,201079677
2022,6,201079677
2022,3,201079678
2022,6,194719707
2022,6,194719708
2022,6,182707488
2022,6,182878067
2022,9,188827977
2022,6,190717587
2022,6,184486199
2022,6,194719709
2022,6,190717588
2022,6,192436316
2022,6,192436317
2022,6,190997818
2022,6,190997819
2022,8,191375612
2022,6,201079680
2022,6,201079877
2022,1,190997821
2022,6,199539806
2022,6,196805939
2022,3,202024491
2022,6,202024491
2022,6,191804692
2022,6,184815612
2022,6,184404712
2022,6,187281313
2022,6,185634461
2022,6,187390283
2022,6,187390284
2022,6,186344149
2022,6,186108436
2022,6,186108437
2022,6,192018610
2022,6,192018611
2022,6,192491118
2022,6,198394759
2022,6,193948450
2022,6,190772970
2022,8,186361975
2022,6,187280240
2022,6,187803568
2022,6,190677545
2022,6,190677546
2022,9,187335612
2022,6,192496413
2022,6,187988127
2022,6,199678354
2022,6,199678355
2022,1,188673723
2022,6,190249286
2022,6,189055203
2022,6,193299848
2022,8,188981366
2022,6,188827978
2022,6,188817181
2022,6,190249289
2022,6,189388651
2022,6,189100816
2022,6,193299849
2022,6,193098000
2022,3,200771704
2022,6,200771704
2022,9,189056247
2022,6,191850312
2022,6,193227223
2022,6,190677547
2022,6,191850313
2022,6,194719084
2022,3,199314000
2022,9,191011695
2022,6,190682236
2022,6,190998902
2022,6,190998903
2022,9,190733706
2022,6,191833832
2022,9,192323002
2022,6,193536088
2022,9,192821049
2022,9,192821051
2022,6,193288316
2022,6,194025899
2022,6,193299924
2022,6,193474213
2022,6,193550384
2022,6,194025065
2022,3,195111617
2022,3,195111618
2022,6,193227224
2022,6,193227225
2022,6,193549043
2022,6,193536057
2022,2,193560308
2022,6,199971632
2022,8,199539125
2022,6,193536060
2022,6,193534597
2022,8,193534597
2022,6,199971633
2022,6,193561043
2022,6,193561236
2022,9,196180777
2022,6,193626709
2022,3,193942950
2022,8,194025696
2022,6,194149675
2022,8,194101395
2022,8,194101396
2022,6,197025430
2022,8,195283888
2022,6,195357827
2022,8,195282331
2022,1,195887405
2022,8,195281525
2022,6,190453241
2022,1,195354766
2022,8,199682918
2022,1,194045135
2022,6,202124485
2022,6,198117091
2022,6,198117092
2022,1,181532759
2022,6,197157550
2022,6,199606036
2022,1,176286264
2022,6,193923132
2022,6,176608553
2022,6,176608554
2022,6,181287003
2022,6,181287004
2022,6,193876819
2022,6,183944584
2022,6,202041910
2022,6,187510010
2022,6,198335344
2022,6,199606037
2022,1,199154550
2022,6,199154551
2022,6,199154552
2022,6,199154553
2022,6,199154803
2022,2,196423095
2022,6,199483457
2022,6,183944473
2022,6,201740244
2022,6,198452636
2022,6,181462386
2022,6,199483462
2022,1,199749215
2022,6,199749216
2022,6,199749257
2022,6,177329934
2022,8,183460341
2022,8,183460342
2022,6,199749292
2022,6,178391958
2022,1,199749336
2022,6,199539543
2022,6,191803266
2022,6,199749337
2022,6,199607378
2022,6,189991079
2022,6,189991080
2022,6,189991081
2022,6,199611433
2022,6,177116863
2022,1,198020898
2022,6,198020899
2022,1,176709227
2022,6,176709228
2022,6,176709229
2022,6,199749381
2022,6,181283031
2022,6,182577735
2022,8,177080734
2022,1,188816905
2022,6,186156758
2022,1,186156759
2022,6,176608720
2022,6,183073548
2022,6,181786482
2022,1,181532961
2022,6,180894725
2022,6,181422853
2022,6,181420995
2022,6,184128511
2022,1,181584871
2022,6,181480239
2022,8,181581033
2022,6,199623756
2022,6,198022581
2022,8,201042002
2022,6,182424525
2022,6,181888828
2022,3,182129359
2022,6,201042237
2022,8,182434703
2022,6,202927171
2022,6,197896058
2022,6,197896059
2022,6,187232901
2022,6,200978827
2022,6,182879863
2022,8,183045860
2022,8,183045861
2022,8,182902638
2022,8,182902639
2022,6,199682125
2022,6,189101696
2022,6,189160840
2022,6,177116936
2022,6,177134434
2022,6,192087173
2022,6,192087175
2022,8,202655894
2022,8,183710545
2022,8,183738352
2022,6,183953679
2022,8,183954387
2022,8,183954992
2022,6,183954993
2022,6,201509299
2022,6,189991082
2022,6,189991084
2022,6,189348871
2022,6,189348872
2022,6,192017965
2022,6,178391066
2022,6,177187275
2022,6,189103035
2022,6,184833457
2022,6,201515679
2022,6,177813821
2022,6,202927172
2022,6,184230528
2022,6,178395906
2022,6,178395907
2022,6,188011365
2022,6,201509301
2022,6,185592557
2022,6,193947919
2022,8,185674254
2022,6,190183364
2022,6,187510011
2022,1,185890700
2022,1,199150710
2022,8,186104887
2022,6,199959163
2022,2,186233484
2022,6,187338842
2022,8,199623762
2022,8,199623763
2022,6,187644940
2022,6,200045874
2022,6,200045875
2022,6,195282332
2022,8,188037315
2022,6,179104519
2022,6,188514128
2022,6,199859639
2022,6,182938135
2022,6,182938136
2022,6,188649724
2022,6,182938137
2022,8,188887235
2022,8,183905296
2022,6,191803341
2022,6,191803342
2022,6,193933004
2022,6,197896065
2022,6,197896066
2022,6,177664644
2022,6,198022588
2022,6,200881204
2022,6,179560108
2022,6,177521637
2022,6,181493999
2022,6,181494001
2022,6,200881206
2022,6,200881208
2022,6,189159196
2022,8,200618756
2022,8,185516575
2022,6,189430924
2022,6,200133995
2022,6,190233796
2022,6,180409035
2022,8,180409036
2022,8,180409037
2022,6,193550645
2022,6,190403630
2022,6,200117844
2022,6,200117845
2022,8,192783863
2022,6,186197563
2022,8,191834870
2022,6,178504754
2022,3,201048113
2022,6,180014350
2022,6,180014351
2022,6,182769472
2022,1,182988305
2022,6,192019906
2022,6,189244964
2022,8,192427351
2022,8,192427352
2022,6,192161123
2022,3,192451393
2022,6,190180168
2022,6,179501581
2022,6,197896070
2022,6,197896071
2022,8,179198417
2022,8,201596340
2022,6,183047293
2022,6,192085504
2022,6,192085507
2022,8,201596711
2022,6,184500911
2022,6,193093366
2022,6,180319833
2022,6,180319834
2022,6,189101698
2022,8,201602243
2022,1,192783870
2022,6,202067756
2022,6,202067757
2022,8,192783084
2022,6,199482066
2022,6,197469449
2022,6,179382330
2022,8,191875144
2022,8,191875145
2022,6,183046432
2022,6,198428362
2022,8,196423146
2022,8,200623712
2022,8,200623713
2022,8,200623714
2022,6,201339568
2022,6,192434709
2022,6,192434710
2022,6,192434711
2022,6,181930425
2022,6,198464159
2022,6,181529325
2022,6,190183545
2022,6,203279372
2022,6,200623721
2022,6,194763659
2022,3,180001547
2022,6,195149830
2022,6,201351477
2022,6,201351478
2022,8,198114243
2022,8,198114245
2022,12,175900077
2022,6,181463603
2022,6,179613977
2022,6,178874347
2022,6,178874348
2022,6,181482238
2022,6,186197588
2022,6,183216899
2022,6,183216900
2022,6,198026143
2022,6,188035049
2022,6,200881209
2022,6,200881210
2022,6,183214568
2022,6,193923138
2022,6,200881211
2022,6,200881212
2022,6,200881213
2022,6,179022428
2022,8,175894765
2022,6,185169550
2022,6,189295652
2022,6,185169551
2022,8,175912925
2022,6,176594570
2022,1,179022686
2022,8,179104521
2022,8,179104522
2022,6,178236862
2022,6,183386502
2022,6,193923141
2022,1,193923142
2022,6,183907057
2022,6,186347086
2022,6,179188470
2022,6,179499605
2022,8,179382349
2022,6,176320266
2022,6,176320267
2022,6,181748186
2022,6,193923145
2022,6,179207346
2022,6,184087458
2022,6,176169517
2022,6,178325368
2022,6,197469484
2022,6,197895295
2022,6,193923146
2022,6,193923148
2022,6,200881214
2022,6,200881215
2022,6,193549996
2022,6,188011094
2022,6,199789450
2022,6,178325369
2022,6,176546335
2022,6,179559542
2022,6,176546336
2022,6,190127583
2022,1,193923152
2022,6,198464009
2022,6,198464010
2022,6,198424562
2022,6,198424563
2022,6,176549126
2022,6,176549127
2022,8,176546564
2022,8,176546565
2022,6,176578457
2022,6,176578458
2022,3,176581000
2022,6,181482361
2022,6,198426360
2022,6,188828255
2022,6,198403356
2022,6,198403357
2022,6,198022593
2022,6,198428364
2022,6,193374071
2022,6,193374097
2022,6,176549165
2022,6,176549166
2022,6,176891279
2022,6,183710480
2022,6,183710481
2022,6,176891042
2022,6,176891043
2022,6,182523754
2022,12,177068326
2022,6,177135250
2022,6,177080796
2022,6,177080797
2022,6,177258264
2022,6,177258265
2022,6,177258266
2022,6,177258267
2022,14,177117909
2022,6,182775141
2022,6,177256598
2022,8,178236423
2022,6,193733113
2022,6,177130530
2022,6,177130531
2022,8,180107085
2022,6,178322295
2022,6,192933555
2022,6,192933556
2022,6,192933557
2022,6,192933558
2022,6,183459765
2022,6,181885738
2022,6,199174457
2022,6,199174458
2022,6,183459766
2022,6,183459767
2022,6,180106900
2022,6,178804861
2022,6,193097443
2022,6,177332598
2022,6,183460345
2022,6,177520958
2022,6,177327371
2022,7,177327371
2022,6,182936435
2022,6,183459769
2022,6,183459770
2022,6,178214076
2022,6,183460346
2022,6,177519889
2022,6,185801855
2022,6,185801856
2022,6,178292222
2022,6,193469221
2022,6,177548986
2022,6,177548987
2022,6,177661737
2022,6,178394298
2022,6,178293357
2022,8,178302801
2022,6,178214077
2022,6,178214078
2022,6,178236429
2022,6,192934037
2022,6,180108408
2022,8,178394122
2022,6,178233513
2022,6,181521892
2022,6,181521893
2022,6,178497359
2022,6,193096672
2022,8,185516580
2022,6,188668890
2022,6,180318225
2022,6,180318226
2022,6,189295176
2022,6,189295178
2022,6,178384210
2022,6,180141340
2022,6,178384211
2022,3,178784447
2022,6,180148433
2022,6,181765269
2022,6,202124488
2022,6,190720141
2022,6,193137917
2022,6,184232867
2022,3,181748895
2022,6,190452402
2022,6,198336867
2022,1,193282434
2022,3,178394308
2022,14,178396861
2022,6,189993000
2022,6,189993001
2022,6,188654112
2022,1,198022606
2022,6,198022607
2022,8,181930173
2022,6,189265031
2022,6,181842794
2022,6,180479283
2022,6,188668062
2022,8,178394312
2022,6,178501916
2022,6,178501917
2022,6,185801871
2022,6,185801872
2022,6,185801873
2022,6,178380629
2022,6,178795319
2022,6,178795320
2022,2,179205294
2022,6,178795340
2022,6,178501776
2022,6,187719816
2022,6,192020035
2022,6,192020036
2022,8,202124489
2022,6,200881175
2022,6,182617997
2022,6,201330637
2022,6,200049820
2022,6,181407994
2022,6,181494244
2022,6,192934041
2022,6,194100975
2022,6,190127586
2022,6,197469540
2022,6,187760168
2022,8,187760168
2022,3,178937360
2022,6,178923900
2022,6,197467106
2022,6,193176443
2022,6,198508641
2022,6,178923901
2022,8,179701990
2022,8,180102902
2022,1,182933477
2022,6,182933478
2022,6,179024656
2022,6,179104282
2022,6,179023534
2022,6,179198231
2022,6,179198232
2022,6,179205195
2022,6,189159198
2022,6,189159200
2022,6,179380876
2022,6,190450913
2022,6,189431275
2022,6,179382299
2022,6,179500455
2022,8,179500456
2022,6,181311910
2022,6,181311911
2022,6,189396108
2022,6,180102934
2022,6,192598687
2022,6,201855267
2022,6,201855269
2022,6,181737513
2022,6,193876820
2022,1,199623766
2022,6,191828034
2022,6,184233399
2022,6,192598688
2022,6,179552531
2022,6,190453245
2022,6,179552533
2022,2,181761767
2022,6,180029122
2022,6,179626108
2022,6,179596060
2022,6,179596061
2022,6,179672382
2022,6,180105139
2022,6,198007450
2022,6,184600649
2022,6,186614122
2022,6,187224713
2022,6,193923156
2022,6,186197644
2022,6,184370134
2022,6,190047102
2022,8,190047103
2022,6,180033010
2022,6,193076886
2022,6,182799349
2022,6,184127223
2022,6,190408473
2022,6,180033011
2022,6,190044641
2022,6,180285532
2022,6,197469571
2022,6,182987935
2022,8,180451992
2022,6,197469580
2022,6,182555103
2022,6,182555104
2022,6,200634147
2022,6,200634148
2022,6,189155310
2022,6,181748992
2022,6,193548713
2022,6,198464014
2022,6,181893510
2022,6,180915522
2022,6,180915523
2022,6,181748219
2022,6,180409562
2022,6,180409565
2022,6,180917247
2022,8,181286279
2022,6,180906577
2022,3,181318163
2022,6,181310986
2022,6,180906651
2022,6,182556630
2022,6,183894543
2022,6,181664250
