"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,38137489,1,38218873
2020,38137488,1,38218872
2020,38137547,1,38218931
2020,38137548,1,38218932
2020,38138572,1,38229959
2020,38170689,1,38237482
2020,38170734,1,38237527
2020,38170793,1,38237586
2020,38170996,1,38237789
2020,38345189,1,38420808
2020,38345979,1,38421599
2020,38345980,1,38421600
2020,38217930,1,38278326
2020,40189505,1,40520064
2020,40189506,1,40520065
2020,40210854,1,40532086
2020,40210872,1,40532104
2020,40210873,1,40532105
2020,40210875,1,40532107
2020,40210907,1,40532139
2020,40210921,1,40532153
2020,40210920,1,40532152
2020,40210922,1,40532154
2020,40210923,1,40532155
2020,40211056,1,40532288
2020,40211057,1,40532289
2020,40211058,1,40532290
2020,38781917,1,38927510
2020,38782072,1,38927665
2020,38475402,1,38555739
2020,38467030,1,38542388
2020,38474696,1,38555032
2020,38474662,1,38554998
2020,38474692,1,38555028
2020,38474693,1,38555029
2020,38782104,1,38927698
2020,38782112,1,38927706
2020,38781958,6,38927551
2020,38782073,1,38927666
2020,38782192,1,38927786
2020,38938167,1,39095277
2020,38171281,1,38238075
2020,38171280,1,38238074
2020,38171282,1,38238076
2020,38171286,1,38238080
2020,38171290,1,38238084
2020,38171289,1,38238083
2020,38171291,1,38238085
2020,38171292,1,38238086
2020,38171293,1,38238087
2020,38171299,1,38238093
2020,38171301,1,38238095
2020,38173279,1,38245076
2020,38173357,1,38245154
2020,38173358,1,38245155
2020,38173359,1,38245156
2020,38173360,1,38245157
2020,38173365,1,38245162
2020,38173366,1,38245163
2020,41308091,1,41695972
2020,38841375,1,39001815
2020,38841377,1,39001817
2020,38512768,1,38593117
2020,38841417,3,39001857
2020,38512948,1,38593297
2020,38513692,1,38594034
2020,38841458,1,39001898
2020,38841461,1,39001901
2020,38841467,1,39001907
2020,38841472,1,39001912
2020,38841521,1,39001961
2020,38841535,1,39001975
2020,38513667,1,38594009
2020,38513689,1,38594031
2020,38744447,1,38874904
2020,38744459,1,38874916
2020,38744464,1,38874921
2020,38744465,1,38874922
2020,38744467,1,38874924
2020,38744469,1,38874926
2020,38744474,1,38874931
2020,38744482,1,38904939
2020,38744484,1,38904941
2020,38744485,1,38904942
2020,38744486,1,38904943
2020,38744487,1,38904944
2020,38744489,1,38904946
2020,38744490,1,38904947
2020,38749563,1,38905021
2020,38749564,1,38905022
2020,38749565,1,38905023
2020,38749590,1,38905048
2020,38513685,1,38594027
2020,38137352,1,38218735
2020,38137478,1,38218862
2020,38137493,8,38218877
2020,38137550,1,38218934
2020,38144539,1,38225744
2020,38138690,1,38230077
2020,38342730,1,38418316
2020,38344717,1,38420336
2020,38344718,1,38420337
2020,38344719,1,38420338
2020,38344720,1,38420339
2020,38344724,1,38420343
2020,39335365,1,39555731
2020,39335395,1,39555761
2020,39200961,1,39429689
2020,39200967,1,39429695
2020,38606991,1,38687239
2020,38606994,1,38687242
2020,38138085,1,38219472
2020,38138087,1,38219474
2020,38170825,1,38237618
2020,38170848,1,38237641
2020,38195454,1,38255881
2020,38195474,1,38255901
2020,39336693,1,39557056
2020,38196888,1,38257316
2020,38196921,1,38257349
2020,38196954,1,38257382
2020,38651753,1,38728527
2020,38663983,1,38750725
2020,38663984,1,38750726
2020,38618530,1,38705313
2020,41151412,1,41527624
2020,41151413,1,41527625
2020,38173287,1,38245084
2020,38171162,1,38237955
2020,38171276,1,38238070
2020,38171283,1,38238077
2020,38171284,1,38238078
2020,38171285,1,38238079
2020,38171287,1,38238081
2020,38171296,1,38238090
2020,38173274,1,38245071
2020,41676879,1,42079102
2020,41676911,1,42079134
2020,41677507,1,42080511
2020,38604588,1,38679815
2020,41904851,1,42325377
2020,41904935,1,42325462
2020,41904850,1,42325376
2020,41898669,1,42319179
2020,38606983,6,38687231
2020,38606984,1,38687232
2020,38606985,1,38687233
2020,38606986,1,38687234
2020,38207038,1,38267464
2020,38244442,1,38304833
2020,38244443,1,38304834
2020,38677278,1,38754027
2020,38695191,1,38774795
2020,38695193,1,38774797
2020,38695216,1,38774820
2020,40720413,1,41080940
2020,38345308,1,38420927
2020,38345307,1,38420926
2020,38370125,1,38455652
2020,38370276,1,38455803
2020,38370278,1,38455805
2020,38370426,1,38455953
2020,39769835,1,40070010
2020,39769838,1,40070013
2020,39769842,1,40070017
2020,39769911,1,40070086
2020,39769882,1,40070057
2020,39769883,1,40070058
2020,39769891,1,40070066
2020,39769960,1,40070135
2020,40603614,1,40935937
2020,38562529,1,38642854
2020,38345991,1,38421611
2020,38370409,1,38455936
2020,38618531,1,38705314
2020,40189271,1,40519829
2020,40189270,1,40519828
2020,41306540,1,41689420
2020,38252504,1,38312908
2020,38252920,1,38313334
2020,38252983,1,38313397
2020,38252984,1,38313398
2020,38253093,1,38313508
2020,38253208,1,38313623
2020,38253245,1,38313660
2020,38253249,1,38313664
2020,38253250,1,38313665
2020,38253252,1,38313667
2020,38270767,1,38331201
2020,38253425,1,38313840
2020,38253426,1,38313841
2020,38253537,1,38313952
2020,38269908,1,38330340
2020,38269910,1,38330342
2020,38270684,1,38331118
2020,38271633,1,38332069
2020,38271642,1,38332078
2020,38358125,1,38433774
2020,38359461,1,38454987
2020,38677275,1,38754024
2020,38651239,1,38728013
2020,38651362,1,38728136
2020,38651726,1,38728500
2020,38651756,1,38728530
2020,38651755,1,38728529
2020,40576285,1,40911825
2020,40576286,1,40911826
2020,40576289,1,40911829
2020,40576292,1,40911832
2020,40576296,1,40911836
2020,40576303,1,40911843
2020,40576304,1,40911844
2020,40576316,1,40911856
2020,40576328,1,40911868
2020,40576329,1,40911869
2020,38430838,1,38506249
2020,38430839,1,38506250
2020,38431135,1,38506548
2020,38431234,1,38506647
2020,38431237,1,38506650
2020,38431319,1,38506732
2020,40576354,1,40911894
2020,40576361,6,40911901
2020,40576362,1,40911902
2020,40576364,1,40911904
2020,40576373,1,40911913
2020,40576375,1,40911915
2020,40576382,1,40911922
2020,38196222,1,38256649
2020,38369673,1,38455200
2020,38651748,1,38728522
2020,41021272,1,41401846
2020,38468965,1,38544300
2020,38468974,1,38544309
2020,38469086,1,38544421
2020,38599238,1,38679465
2020,38599237,1,38679464
2020,38474690,1,38555026
2020,38474694,1,38555030
2020,38474718,1,38555055
2020,40609846,1,40954934
2020,38474730,1,38555067
2020,40609848,7,40954936
2020,40609857,1,40954945
2020,40609858,1,40954946
2020,40609866,1,40954954
2020,40610162,1,40955272
2020,38374725,1,38456605
2020,38651725,1,38728499
2020,38651738,1,38728512
2020,38651739,1,38728513
2020,42020370,1,42445708
2020,38695194,1,38774798
2020,42020585,1,42445923
2020,42020586,1,42445924
2020,42020593,1,42445931
2020,38695217,4,38774822
2020,38695217,3,38774821
2020,42020596,1,42445934
2020,42020602,1,42445940
2020,42020603,1,42445941
2020,42020614,1,42445952
2020,38370006,1,38455533
2020,40967726,1,41353244
2020,40967748,1,41353266
2020,40967750,2,41353268
2020,40967749,1,41353267
2020,40967833,1,41353351
2020,40967855,1,41353373
2020,40967856,1,41353374
2020,40967860,3,41353378
2020,38431128,1,38506541
2020,38399909,1,38475336
2020,38431134,1,38506547
2020,38431129,1,38506542
2020,38431961,1,38507376
2020,38431232,1,38506645
2020,38431231,1,38506644
2020,38431235,1,38506648
2020,38431313,1,38506726
2020,38431315,1,38506728
2020,38431314,1,38506727
2020,38469240,1,38544575
2020,38474731,1,38555068
2020,38475326,1,38555663
2020,38701387,1,38792369
2020,38701386,1,38792368
2020,38701394,1,38792376
2020,38701391,1,38792373
2020,38702029,1,38793011
2020,38703333,1,38794315
2020,38703336,1,38794318
2020,38703335,1,38794317
2020,38703334,1,38794316
2020,38841539,1,39001979
2020,38841554,1,39001995
2020,38841562,1,39002003
2020,38841575,2,39002016
2020,38841576,1,39002017
2020,38695204,1,38774808
2020,38695189,1,38774793
2020,38697617,1,38786706
2020,38677276,1,38754025
2020,38677277,3,38754026
2020,38467213,8,38542571
2020,38431906,1,38507321
2020,38431914,1,38507329
2020,38431918,1,38507333
2020,38431920,1,38507335
2020,38431921,1,38507336
2020,38431923,1,38507338
2020,38431924,1,38507339
2020,38431925,1,38507340
2020,38431926,1,38507341
2020,38431927,1,38507342
2020,38431955,1,38507370
2020,38431973,1,38507388
2020,38431977,1,38507392
2020,38432127,1,38507542
2020,38432126,1,38507541
2020,38467139,3,38542497
2020,38432151,1,38507566
2020,38432152,1,38507567
2020,38432153,1,38507568
2020,38432161,1,38507576
2020,38467219,1,38542577
2020,38466499,1,38541857
2020,38466498,1,38541856
2020,38466889,1,38542247
2020,38467214,1,38542572
2020,38467253,1,38542611
2020,38467254,1,38542612
2020,38467255,1,38542613
2020,38467256,1,38542614
2020,38467251,1,38542609
2020,38467252,1,38542610
2020,38467250,1,38542608
2020,38467249,1,38542607
2020,38467264,1,38542622
2020,38475215,1,38555552
2020,38399508,1,38474934
2020,41766885,1,42170053
2020,38431301,1,38506714
2020,41766886,1,42170054
2020,41766888,1,42170056
2020,38475280,1,38555617
2020,38173336,1,38245133
2020,38468527,1,38543862
2020,38701256,1,38792238
2020,38701259,1,38792241
2020,38701263,1,38792245
2020,38701273,1,38792255
2020,38701283,3,38792265
2020,38701284,3,38792266
2020,38703332,1,38794314
2020,39364066,1,39571771
2020,39364096,1,39571801
2020,39364184,1,39571890
2020,39364185,1,39571891
2020,39364206,1,39571912
2020,39364209,1,39571915
2020,39364210,1,39571916
2020,39364248,1,39571954
2020,39364249,1,39571955
2020,39364400,1,39572095
2020,39364401,1,39572096
2020,38468800,1,38544135
2020,38651729,1,38728503
2020,38651730,1,38728504
2020,38651742,1,38728516
2020,38651743,1,38728517
2020,38695672,1,38780277
2020,38695678,1,38780283
2020,40752769,1,41127624
2020,40752772,1,41127627
2020,40752776,1,41127631
2020,40752788,1,41127643
2020,40752849,1,41127704
2020,38651625,1,38728399
2020,38651757,1,38728531
2020,38651761,1,38728535
2020,38651763,1,38728537
2020,38651765,1,38728539
2020,38476217,1,38556554
2020,38476278,1,38556615
2020,38695648,1,38780253
2020,38695687,1,38780292
2020,38606988,1,38687236
2020,38606987,1,38687235
2020,38606989,1,38687237
2020,38606990,1,38687238
2020,38695670,1,38780275
2020,38695677,1,38780282
2020,38695675,1,38780280
2020,38695676,1,38780281
2020,38698098,1,38787197
2020,38701257,1,38792239
2020,38701271,1,38792253
2020,38701277,1,38792259
2020,38701291,1,38792273
2020,38701290,1,38792272
2020,38701398,1,38792380
2020,38701413,1,38792395
2020,38701419,1,38792401
2020,38701420,1,38792402
2020,38701738,1,38792720
2020,38374724,1,38456604
2020,38697830,7,38786919
2020,38701285,1,38792267
2020,38701379,1,38792361
2020,38701380,1,38792362
2020,38701382,1,38792364
2020,38701409,1,38792391
2020,38701410,1,38792392
2020,38663982,1,38750724
2020,38677040,1,38753788
2020,38677039,1,38753787
2020,38695220,1,38774825
2020,41907679,1,42328188
2020,41907765,7,42328274
2020,41907764,7,42328273
2020,41907767,1,42328276
2020,41907772,1,42328281
2020,38697616,1,38786705
2020,38701281,1,38792263
2020,38701405,1,38792387
2020,38701415,1,38792397
2020,38701430,1,38792412
2020,38701431,1,38792413
2020,38701776,1,38792758
2020,38701777,1,38792759
2020,38701778,1,38792760
2020,38701779,1,38792761
2020,38677226,1,38753975
2020,40967723,1,41353241
2020,40967793,8,41353311
2020,40967797,1,41353315
2020,40967801,1,41353319
2020,40967803,7,41353321
2020,40967804,1,41353322
2020,40967805,1,41353323
2020,40967807,1,41353325
2020,40967841,1,41353359
2020,38701903,1,38792885
2020,38702021,1,38793003
2020,38702332,1,38793314
2020,38699119,1,38788218
2020,38695202,1,38774806
2020,38695203,1,38774807
2020,38695221,1,38774826
2020,38695671,1,38780276
2020,38721840,8,38819962
2020,38699256,1,38788355
2020,38703349,1,38794331
2020,38721810,1,38812190
2020,38721823,1,38819944
2020,38721837,1,38819959
2020,38721839,1,38819961
2020,38721898,1,38820020
2020,38721923,6,38820045
2020,38721940,1,38820062
2020,38721941,1,38820063
2020,38721942,1,38820064
2020,38721943,1,38820065
2020,38721945,1,38820067
2020,38721962,1,38820084
2020,38721966,1,38820088
2020,38721991,1,38820113
2020,38721992,1,38820114
2020,38721994,1,38820116
2020,38722004,1,38824938
2020,38722005,1,38824939
2020,38722012,1,38824946
2020,39345844,1,39566205
2020,39345843,1,39566204
2020,39345845,1,39566206
2020,39345846,1,39566207
2020,38702353,1,38793335
2020,39345900,1,39566261
2020,39345901,1,39566262
2020,39345904,1,39566265
2020,39345924,1,39566285
2020,39345940,1,39566301
2020,38703311,1,38794293
2020,38703312,1,38794294
2020,39345947,1,39566308
2020,38695218,1,38774823
2020,38695219,1,38774824
2020,39346190,1,39566551
2020,38703239,1,38794221
2020,38703241,1,38794223
2020,38703243,1,38794225
2020,38703246,1,38794228
2020,38703315,1,38794297
2020,38703318,1,38794300
2020,38703321,1,38794303
2020,38703325,1,38794307
2020,38703326,1,38794308
2020,38703327,1,38794309
2020,38703328,1,38794310
2020,38703341,1,38794323
2020,38703345,1,38794327
2020,38703344,1,38794326
2020,38703348,1,38794330
2020,38703350,1,38794332
2020,38719509,1,38809935
2020,38701388,1,38792370
2020,38701423,1,38792405
2020,38703329,1,38794311
2020,38703337,1,38794319
2020,38677228,7,38753977
2020,38677274,1,38754023
2020,38732971,1,38838418
2020,38733286,1,38838733
2020,38733287,1,38838734
2020,38733315,1,38838762
2020,38733317,1,38838764
2020,38695632,1,38780237
2020,38695633,1,38780238
2020,38253626,1,38314041
2020,40474601,1,40805027
2020,40474615,1,40805041
2020,40474619,1,40805045
2020,40474740,1,40805166
2020,40474741,1,40805167
2020,40474764,1,40805191
2020,38217938,1,38278334
2020,38217964,1,38278360
2020,38244288,1,38304679
2020,38244359,1,38304750
2020,38244384,1,38304775
2020,38244387,1,38304778
2020,38244389,1,38304780
2020,38244444,1,38304835
2020,38244445,1,38304836
2020,38271710,1,38349965
2020,38270757,1,38331191
2020,38271711,1,38349966
2020,38345006,1,38420625
2020,38345029,1,38420648
2020,38345407,1,38421026
2020,38345825,1,38421445
2020,38369992,1,38455519
2020,38370175,1,38455702
2020,38370819,1,38456346
2020,40209955,1,40531163
2020,40209958,1,40531166
2020,38701258,1,38792240
2020,38701373,1,38792355
2020,38701375,1,38792357
2020,38701376,1,38792358
2020,38701377,1,38792359
2020,38701383,1,38792365
2020,38701384,1,38792366
2020,38701385,1,38792367
2020,38701390,1,38792372
2020,38701389,1,38792371
2020,38701392,1,38792374
2020,38701393,1,38792375
2020,38701395,7,38792377
2020,38701396,1,38792378
2020,38701397,1,38792379
2020,38701402,1,38792384
2020,38701404,1,38792386
2020,38701403,1,38792385
2020,38701425,1,38792407
2020,38196075,1,38256502
2020,38196082,1,38256509
2020,38205585,1,38266013
2020,38841490,1,39001930
2020,38841495,1,39001935
2020,38841538,1,39001978
2020,38841566,1,39002007
2020,38841599,1,39002040
2020,38702428,1,38793410
2020,38732797,1,38838244
2020,38217882,1,38278278
2020,38217969,1,38278365
2020,38217970,1,38278366
2020,38195844,1,38256271
2020,38467131,1,38542489
2020,38467132,1,38542490
2020,38467133,1,38542491
2020,38253755,1,38314170
2020,38474681,1,38555017
2020,38250524,1,38310919
2020,40053083,1,40393489
2020,40053084,3,40393490
2020,40053081,1,40393487
2020,40053082,1,40393488
2020,38253086,1,38313501
2020,40053079,1,40393485
2020,40053080,3,40393486
2020,38270401,1,38330833
2020,38270407,1,38330839
2020,38270415,1,38330847
2020,38270756,1,38331190
2020,38271705,1,38349960
2020,38271713,1,38349968
2020,38271715,1,38349970
2020,38606996,1,38687244
2020,38599231,1,38679458
2020,38599240,1,38679467
2020,38599241,1,38679468
2020,41678227,1,42081234
2020,41678263,1,42081270
2020,41678264,1,42081271
2020,38651728,1,38728502
2020,38271688,1,38349943
2020,38271687,1,38349942
2020,38271716,1,38349971
2020,38260257,1,38320687
2020,38374687,1,38456567
2020,38206812,1,38267239
2020,38206811,1,38267238
2020,39200968,1,39429696
2020,38850143,1,39010584
2020,38850395,1,39010836
2020,38850394,1,39010835
2020,38850986,1,39011428
2020,38850997,1,39011439
2020,38851005,1,39011447
2020,38851007,7,39011449
2020,38851010,1,39011452
2020,38195457,1,38255884
2020,38195961,1,38256388
2020,38268057,1,38328481
2020,38268129,1,38328553
2020,38850663,1,39011104
2020,38850963,1,39011405
2020,38851075,1,39011517
2020,38850325,1,39010766
2020,38255374,1,38315829
2020,38255375,1,38315830
2020,38255376,1,38315831
2020,38255418,1,38315874
2020,38268069,1,38328493
2020,38850711,1,39011152
2020,38850724,1,39011165
2020,40967921,1,41353439
2020,40967924,1,41353442
2020,40967926,1,41353444
2020,40967925,1,41353443
2020,40967931,1,41353449
2020,40967936,1,41353454
2020,38959764,1,39180523
2020,38959766,1,39180525
2020,38425105,1,38501644
2020,38959777,1,39180536
2020,38959927,1,39180686
2020,38959889,1,39180648
2020,40967730,1,41353248
2020,40967721,1,41353239
2020,40967732,1,41353250
2020,40967743,1,41353261
2020,40967744,1,41353262
2020,40967795,1,41353313
2020,40967794,1,41353312
2020,40967798,1,41353316
2020,40967864,1,41353382
2020,40967874,1,41353392
2020,39983242,1,40296441
2020,39983287,1,40296486
2020,39983334,1,40296533
2020,39944622,1,40240048
2020,39944688,1,40249941
2020,39944734,1,40249987
2020,39944733,3,40249986
2020,41907786,1,42328295
2020,41907788,1,42328297
2020,38959884,6,39180643
2020,38959885,1,39180644
2020,38959886,1,39180645
2020,38959894,1,39180653
2020,38959907,1,39180666
2020,38266275,5,38326710
2020,38268105,1,38328529
2020,38268106,1,38328530
2020,38268277,1,38328701
2020,38268279,1,38328703
2020,38268282,1,38328706
2020,38268420,1,38334947
2020,38268421,1,38334948
2020,41717943,1,42120937
2020,38138439,1,38219826
2020,38179517,1,38246273
2020,38170757,1,38237550
2020,38170847,1,38237640
2020,38170849,1,38237642
2020,38479723,1,38554144
2020,38366578,1,38443018
2020,38367338,1,38443778
2020,38367502,1,38443942
2020,38367503,1,38443943
2020,38367596,1,38444036
2020,38367597,1,38444037
2020,38367609,1,38444049
2020,38368146,1,38444586
2020,38368417,1,38444857
2020,38425614,1,38502155
2020,38425615,1,38502156
2020,38195521,1,38255948
2020,38195534,1,38255961
2020,38737453,1,38842945
2020,38195848,1,38256275
2020,38195849,1,38256276
2020,38195868,1,38256295
2020,38195882,1,38256309
2020,38737655,1,38854972
2020,38737656,1,38854973
2020,38195920,1,38256347
2020,38195925,1,38256352
2020,38195945,1,38256372
2020,38195950,1,38256377
2020,38195952,1,38256379
2020,38195951,1,38256378
2020,38195959,1,38256386
2020,38268087,1,38328511
2020,38268090,1,38328514
2020,38268140,1,38328564
2020,38196761,1,38257188
2020,38196773,1,38257200
2020,38196810,1,38257238
2020,38196862,8,38257290
2020,38425675,1,38502216
2020,38196886,1,38257314
2020,38197125,1,38257553
2020,38197302,1,38257730
2020,40189896,1,40520455
2020,40189898,1,40520457
2020,40189978,1,40520537
2020,38255288,1,38315743
2020,38255299,1,38315754
2020,38255330,1,38315785
2020,38255410,1,38315866
2020,38255420,1,38315876
2020,38255425,1,38315881
2020,38255497,1,38315953
2020,38268112,1,38328536
2020,38268113,1,38328537
2020,38268116,1,38328540
2020,38268119,1,38328543
2020,38268118,1,38328542
2020,38268117,1,38328541
2020,38268121,1,38328545
2020,38268120,1,38328544
2020,38268125,1,38328549
2020,38369180,1,38450620
2020,38338619,1,38425060
2020,38338709,1,38425150
2020,38366657,1,38443097
2020,38369178,7,38450618
2020,38369198,1,38450638
2020,38471648,1,38551069
2020,38473787,1,38553208
2020,38490428,1,38564843
2020,38490440,1,38564855
2020,38490442,1,38564857
2020,38490445,1,38564860
2020,38490446,3,38564861
2020,38490448,1,38564863
2020,38490447,1,38564862
2020,38490449,1,38564864
2020,38490450,1,38564865
2020,38490451,1,38564866
2020,38494512,1,38574938
2020,38494528,1,38574954
2020,38494542,1,38574968
2020,38494544,1,38574970
2020,38494543,1,38574969
2020,38494541,1,38574967
2020,38494549,1,38574975
2020,38494556,1,38574982
2020,38494555,1,38574981
2020,38494599,1,38575025
2020,38494658,8,38575084
2020,38494659,1,38575085
2020,38494660,1,38575086
2020,38494661,1,38575087
2020,38494674,7,38575100
2020,38494678,1,38575104
2020,38494679,1,38575105
2020,38494681,1,38575107
2020,38494687,1,38575113
2020,38494688,3,38575114
2020,38494690,1,38575116
2020,38494691,1,38575117
2020,38494698,2,38575124
2020,38494699,1,38575125
2020,38268122,1,38328546
2020,38268097,1,38328521
2020,38254615,1,38315079
2020,38255291,1,38315746
2020,38469653,1,38546336
2020,38469654,1,38546337
2020,38469656,1,38546339
2020,38469657,1,38546340
2020,38469658,1,38546341
2020,38247781,1,38308251
2020,38268064,7,38328488
2020,38268070,1,38328494
2020,38213283,1,38273757
2020,38213290,7,38273764
2020,38219514,1,38279940
2020,38268055,1,38328479
2020,38255381,1,38315836
2020,38336753,1,38413221
2020,38336759,1,38413227
2020,38336800,1,38413268
2020,38336936,1,38413404
2020,38338285,1,38414726
2020,38367602,1,38444042
2020,38369025,1,38450465
2020,38394043,1,38480522
2020,40403193,1,40725969
2020,38267746,1,38328170
2020,38268284,1,38328708
2020,38268211,1,38328635
2020,38137551,1,38218935
2020,38268065,1,38328489
2020,38268066,1,38328490
2020,40552788,1,40883436
2020,40552878,1,40883526
2020,40552883,1,40883531
2020,40552913,1,40883561
2020,40552914,1,40883562
