"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,142041724,6,
2020,142229825,10,
2020,142227627,1,
2020,142828409,1,
2020,143612056,9,
2020,143612092,2,
2020,142895834,9,
2020,143624135,1,
2020,143625071,1,
2020,141971126,1,
2020,143611320,1,
2020,143611332,9,
2020,143625070,1,
2020,143610250,1,
2020,143612526,1,
2020,142894814,9,
2020,144216359,1,
2020,144229626,9,
2020,144278058,10,
2020,144261565,1,
2020,144262171,9,
2020,144262172,9,
2020,142983400,1,
2020,142983400,9,
2020,144278556,10,
2020,144282853,6,
2020,144282952,3,
2020,144288114,1,
2020,144289224,9,
2020,142968528,1,
2020,143225914,10,
2020,144434653,9,
2020,143493556,2,
2020,143229011,9,
2020,143495324,10,
2020,144669250,6,
2020,143229839,10,
2020,147199502,1,
2020,144671040,9,
2020,144698003,1,
2020,143623361,6,
2020,141600279,10,
2020,144035800,9,
2020,142875459,6,
2020,143627146,6,
2020,144036275,1,
2020,144036291,1,
2020,141286117,2,
2020,144778800,2,
2020,146776938,1,
2020,146776938,6,
2020,146516636,1,
2020,146614192,1,
2020,146703564,10,
2020,146791342,10,
2020,146883518,1,
2020,146883519,1,
2020,146885592,9,
2020,145668037,9,
2020,145425302,10,
2020,145668106,6,
2020,145778304,1,
2020,145668153,1,
2020,145668163,1,
2020,145668626,9,
2020,145780462,1,
2020,145781143,1,
2020,145895439,6,
2020,145895747,6,
2020,145916135,1,
2020,145994679,9,
2020,146344183,1,
2020,146894738,9,
2020,147129315,6,
2020,146789206,9,
2020,146800301,1,
2020,146877299,10,
2020,146877297,10,
2020,146877300,10,
2020,146877301,10,
2020,146884524,1,
2020,147190353,1,
2020,137500776,1,
2020,137500777,1,
2020,136222522,6,
2020,136629497,6,
2020,136708059,1,
2020,136631077,9,
2020,137179665,2,
2020,136980132,10,
2020,136984517,1,
2020,136995466,6,
2020,136995553,1,
2020,136997817,9,
2020,136997994,6,
2020,137257893,10,
2020,142200305,1,
2020,135020542,1,
2020,135087345,10,
2020,135470421,10,
2020,135470422,10,
2020,135470420,6,
2020,135471691,6,
2020,136219081,6,
2020,136113653,10,
2020,136631048,9,
2020,136631076,1,
2020,136219135,6,
2020,136221519,6,
2020,136221518,6,
2020,136764075,1,
2020,136631038,10,
2020,136631037,10,
2020,136631074,1,
2020,136631075,6,
2020,136653197,6,
2020,136653317,6,
2020,136653316,6,
2020,136653319,6,
2020,136708622,1,
2020,134403813,10,
2020,137659210,9,
2020,137659227,1,
2020,134419593,9,
2020,137659224,1,
2020,134420214,1,
2020,134420220,10,
2020,134420221,6,
2020,137633571,1,
2020,136438796,10,
2020,137659227,6,
2020,137686010,6,
2020,137686019,9,
2020,135308438,6,
2020,135399368,6,
2020,135399944,1,
2020,135228278,6,
2020,135105767,10,
2020,135228277,6,
2020,135228279,6,
2020,135228735,9,
2020,135228736,9,
2020,135192911,10,
2020,135487740,6,
2020,137575361,1,
2020,136599960,6,
2020,136333058,9,
2020,136438555,6,
2020,137761354,1,
2020,136653527,10,
2020,138849486,6,
2020,138849495,1,
2020,138912433,10,
2020,134704774,1,
2020,134704773,1,
2020,138912432,10,
2020,138922974,1,
2020,143547073,17,
2020,143557362,6,
2020,143555770,1,
2020,143557390,10,
2020,148275190,10,
2020,148275664,10,
2020,137658797,10,
2020,137657192,6,
2020,137658172,10,
2020,137658255,10,
2020,137658258,10,
2020,137658286,1,
2020,137658286,9,
2020,137658948,9,
2020,137659698,1,
2020,148282659,6,
2020,148282660,6,
2020,137761658,1,
2020,137787877,10,
2020,148282696,9,
2020,135106008,10,
2020,135112918,6,
2020,135179993,6,
2020,148900812,1,
2020,135470427,1,
2020,148900928,6,
2020,148900927,6,
2020,137703763,10,
2020,137760218,10,
2020,137760654,6,
2020,137612294,6,
2020,134419975,9,
2020,134420222,1,
2020,139678681,9,
2020,137252910,6,
2020,143454487,6,
2020,143454488,6,
2020,143455281,1,
2020,143455282,1,
2020,143455488,1,
2020,143455689,8,
2020,143455809,6,
2020,143455810,6,
2020,143455817,1,
2020,135189628,1,
2020,135093193,6,
2020,139124922,1,
2020,139124923,1,
2020,139125179,1,
2020,139181183,1,
2020,145627000,6,
2020,145627845,6,
2020,145628249,6,
2020,145628269,6,
2020,145628361,1,
2020,145628430,10,
2020,135105577,6,
2020,145628434,9,
2020,145628435,9,
2020,145628436,9,
2020,145628433,9,
2020,145629282,6,
2020,145629310,6,
2020,145629316,10,
2020,145629907,10,
2020,137759790,6,
2020,136608053,10,
2020,136628758,1,
2020,144369154,10,
2020,144369155,9,
2020,144369667,6,
2020,139211213,1,
2020,136653295,6,
2020,139121440,6,
2020,135087329,9,
2020,135087328,9,
2020,135472056,6,
2020,139124464,10,
2020,139124465,10,
2020,135556610,10,
2020,135812639,6,
2020,135862903,1,
2020,135862902,1,
2020,136799747,6,
2020,136818025,6,
2020,136977753,2,
2020,135193006,10,
2020,135193005,10,
2020,135193114,10,
2020,135193113,10,
2020,141971809,6,
2020,141971810,6,
2020,141971808,6,
2020,141980353,6,
2020,141980359,1,
2020,144035804,6,
2020,144035847,10,
2020,144035869,9,
2020,144035968,10,
2020,136335605,1,
2020,136653495,10,
2020,136653494,10,
2020,136758326,9,
2020,136758309,6,
2020,136758308,6,
2020,136975755,10,
2020,136979025,9,
2020,136979989,1,
2020,136999194,6,
2020,137575106,1,
2020,137373727,6,
2020,137499943,6,
2020,137565035,9,
2020,142048922,6,
2020,135106072,1,
2020,136708025,6,
2020,136794751,6,
2020,136805863,9,
2020,136805864,9,
2020,136806175,6,
2020,137586916,1,
2020,135818180,1,
2020,137600625,2,
2020,137600626,2,
2020,137600627,2,
2020,136438777,6,
2020,140164010,6,
2020,139068941,6,
2020,139069511,9,
2020,139069510,9,
2020,139125180,1,
2020,139070081,6,
2020,139070211,6,
2020,136631167,1,
2020,136653339,2,
2020,136653687,6,
2020,135189738,6,
2020,137656455,10,
2020,137656454,10,
2020,137656472,10,
2020,137656483,6,
2020,137656827,9,
2020,137656831,1,
2020,137657023,9,
2020,137657894,10,
2020,137658461,9,
2020,137658466,10,
2020,137658465,10,
2020,137738456,1,
2020,137660007,1,
2020,137703771,1,
2020,137703773,10,
2020,137703774,9,
2020,137738399,6,
2020,137738457,1,
2020,139069225,6,
2020,135087664,10,
2020,135129794,9,
2020,135308440,6,
2020,135472166,1,
2020,135472165,1,
2020,137586965,6,
2020,137600202,1,
2020,137655730,1,
2020,137656473,6,
2020,137656575,1,
2020,137657682,10,
2020,137659295,1,
2020,140166386,1,
2020,140192964,9,
2020,139349937,1,
2020,135228324,6,
2020,135228650,9,
2020,139349571,9,
2020,139349570,9,
2020,134419900,6,
2020,134420213,9,
2020,137656433,1,
2020,137657439,10,
2020,137657444,1,
2020,137657566,6,
2020,137657565,6,
2020,137657629,10,
2020,137657896,1,
2020,137659036,9,
2020,137659504,9,
2020,145913406,6,
2020,145913429,10,
2020,145913548,9,
2020,145913577,1,
2020,145914512,6,
2020,145914512,1,
2020,137655628,1,
2020,137655627,1,
2020,137658483,6,
2020,137659799,1,
2020,137660717,6,
2020,139180982,10,
2020,139180983,10,
2020,139180984,10,
2020,139180981,10,
2020,139719628,1,
2020,139693329,1,
2020,139697886,10,
2020,139620719,1,
2020,139680098,9,
2020,139697582,10,
2020,139697581,1,
2020,147129313,6,
2020,139679992,1,
2020,139679990,1,
2020,139679991,1,
2020,139680098,1,
2020,139697901,10,
2020,139699686,9,
2020,139720514,1,
2020,139727915,1,
2020,139767696,6,
2020,144303803,1,
2020,144303804,1,
2020,144303805,1,
2020,137656630,10,
2020,137656635,9,
2020,137594351,6,
2020,137656373,6,
2020,137656399,9,
2020,137656642,9,
2020,137657888,1,
2020,137659242,1,
2020,137659547,6,
2020,147129394,10,
2020,139697056,6,
2020,139721641,9,
2020,139728033,10,
2020,139767076,6,
2020,139767535,10,
2020,139767074,6,
2020,139767075,9,
2020,145886361,1,
2020,145886362,1,
2020,139353623,10,
2020,139661063,1,
2020,139678438,6,
2020,139692969,1,
2020,142350965,1,
2020,139265412,6,
2020,139265442,6,
2020,139265441,6,
2020,139265443,6,
2020,137768053,6,
2020,136630942,6,
2020,144545601,10,
2020,144545603,10,
2020,144545604,10,
2020,144545602,10,
2020,144545609,10,
2020,135189544,9,
2020,139619488,9,
2020,139719613,1,
2020,139721547,1,
2020,137794532,6,
2020,136653244,1,
2020,135018840,1,
2020,137759001,6,
2020,137760314,10,
2020,137760315,10,
2020,135189651,10,
2020,136438558,9,
2020,136631185,6,
2020,136657954,1,
2020,141578118,6,
2020,141578151,1,
2020,141578319,6,
2020,141578338,10,
2020,141578341,10,
2020,141578343,10,
2020,141578345,10,
2020,141578344,10,
2020,141578339,10,
2020,141578342,10,
2020,140163475,1,
2020,141058125,9,
2020,141058354,10,
2020,141078137,6,
2020,141079202,10,
2020,136438945,10,
2020,139620707,6,
2020,136653500,1,
2020,139717685,6,
2020,139764759,17,
2020,139766913,1,
2020,135182510,9,
2020,135227889,6,
2020,135227890,1,
2020,136412361,1,
2020,136438778,1,
2020,135223258,9,
2020,135223259,9,
2020,135228177,1,
2020,141950182,6,
2020,141944229,1,
2020,141944397,2,
2020,141950183,6,
2020,141948759,9,
2020,141948760,10,
2020,141950184,9,
2020,141950642,1,
2020,139767073,6,
2020,139767349,1,
2020,139774161,6,
2020,141979784,9,
2020,141979868,9,
2020,141979867,9,
2020,137794518,2,
2020,139774316,1,
2020,141599181,9,
2020,141599182,9,
2020,141600037,1,
2020,141600339,6,
2020,141600527,6,
2020,139012021,6,
2020,139881420,1,
2020,139721766,8,
2020,139721765,8,
2020,139721764,8,
2020,139721763,8,
2020,140167015,10,
2020,143554594,2,
2020,139718151,2,
2020,139721548,9,
2020,143554319,6,
2020,139910191,9,
2020,139909714,6,
2020,143556879,10,
2020,139717877,9,
2020,144216922,10,
2020,144261880,10,
2020,144303693,1,
2020,144243347,6,
2020,144244836,1,
2020,144261991,1,
2020,144261428,9,
2020,144261493,1,
2020,144261741,10,
2020,144261752,6,
2020,144261784,10,
2020,144261789,10,
2020,144261814,9,
2020,144278691,6,
2020,144386260,1,
2020,144386269,1,
2020,144317387,9,
2020,144368568,1,
2020,144369157,10,
2020,144386268,1,
2020,144386275,9,
2020,144386277,10,
2020,144386276,10,
2020,144368469,10,
2020,142041773,10,
2020,141353230,6,
2020,141353281,1,
2020,142061276,1,
2020,142062869,6,
2020,145462876,10,
2020,145468830,1,
2020,145995172,9,
2020,142874311,9,
2020,142884884,9,
2020,145550474,9,
2020,145550473,9,
2020,145550472,9,
2020,145550471,1,
2020,145986578,6,
2020,144618829,1,
2020,144700164,9,
2020,144642799,1,
2020,144660404,10,
2020,144660405,10,
2020,144660579,9,
2020,144660580,9,
2020,144731616,9,
2020,144731778,1,
2020,144731780,10,
2020,144731812,1,
2020,145967605,9,
2020,145967610,1,
2020,145993126,2,
2020,145461825,10,
2020,145461826,10,
2020,145461827,10,
2020,145461829,10,
2020,145461828,10,
2020,145462353,10,
2020,145702823,10,
2020,145544346,9,
2020,145550796,10,
2020,145550803,9,
2020,145565425,9,
2020,145573445,9,
2020,145668140,1,
2020,145670582,10,
2020,145670928,6,
2020,145672440,9,
2020,145689948,9,
2020,145699298,10,
2020,145701214,9,
2020,145701237,6,
2020,145701601,1,
2020,144660521,3,
2020,144685375,1,
2020,144700372,10,
2020,144700371,10,
2020,144700370,10,
2020,145550544,9,
2020,145564385,1,
2020,145544150,10,
2020,145544149,10,
2020,145550439,6,
2020,145550554,1,
2020,145550555,1,
2020,145550553,1,
2020,145550924,1,
2020,145551395,9,
2020,145551396,9,
2020,145564450,10,
2020,145564451,10,
2020,145565008,1,
2020,145565401,1,
2020,144385236,10,
2020,144386309,6,
2020,144386282,6,
2020,144386286,6,
2020,144386317,6,
2020,147278858,6,
2020,147278859,8,
2020,144700269,9,
2020,144618616,10,
2020,144618615,10,
2020,144618618,10,
2020,144618617,10,
2020,147383913,2,
2020,147383916,2,
2020,147383914,2,
2020,147383915,2,
2020,147386109,9,
2020,144660400,10,
2020,144660399,10,
2020,144660584,6,
2020,144661063,6,
2020,144687531,1,
2020,144730306,6,
2020,144699659,1,
2020,144700185,6,
2020,144731548,9,
2020,144732861,6,
2020,145778285,6,
2020,142041294,10,
2020,142414527,10,
2020,145701659,9,
2020,143611428,1,
2020,144700520,10,
2020,142968278,6,
2020,142968384,6,
2020,143015628,9,
2020,142969145,10,
2020,142969147,10,
2020,142969146,10,
2020,142969148,10,
2020,143228629,10,
2020,143228611,1,
2020,143495878,1,
2020,143495878,6,
2020,143417493,6,
2020,143496125,10,
2020,143496351,1,
2020,142829917,1,
2020,142841860,1,
2020,145779520,6,
2020,145779602,1,
2020,145779692,10,
2020,145779691,10,
2020,145781530,6,
2020,142040476,10,
2020,145627034,2,
2020,142041802,9,
2020,142041803,9,
2020,145627035,2,
2020,145670240,2,
2020,145670239,2,
2020,145670921,10,
2020,145748255,6,
2020,145742289,1,
2020,145779258,10,
2020,145780241,1,
2020,145780915,2,
2020,146654927,6,
2020,146655071,9,
2020,144660656,6,
2020,144662439,1,
2020,144732425,6,
2020,144759269,6,
2020,144759272,10,
2020,144759296,10,
2020,144759316,10,
2020,144760368,1,
2020,144761715,10,
2020,144762282,9,
2020,144762435,2,
2020,144762437,10,
2020,144780962,6,
2020,144780963,10,
2020,144780964,10,
2020,144780965,9,
2020,144780966,1,
2020,144769074,6,
2020,144769073,6,
2020,144769173,1,
2020,144769174,1,
2020,144769710,1,
2020,144769968,6,
2020,144761600,1,
2020,148435648,10,
2020,148435650,10,
2020,148435647,10,
2020,148435645,10,
2020,148435649,10,
2020,148435646,10,
2020,148435841,6,
2020,148435844,10,
2020,148435933,10,
2020,145997161,10,
2020,144369045,6,
2020,144369046,6,
2020,146798711,10,
2020,146792748,6,
2020,144278268,6,
2020,144278268,1,
2020,146772619,6,
2020,144369151,10,
2020,144386301,6,
2020,144770132,10,
2020,144699877,6,
2020,144700128,10,
2020,144700191,1,
2020,144700234,1,
2020,144700233,1,
2020,144757934,1,
2020,144768895,10,
2020,146356142,6,
2020,146356161,6,
2020,146356162,6,
2020,146357204,6,
2020,145894175,10,
2020,145894618,9,
2020,145894657,10,
2020,145895285,9,
2020,145904039,8,
2020,145916070,2,
2020,145916168,6,
2020,145986825,2,
2020,145993101,6,
2020,145993146,1,
2020,145995011,1,
2020,149084102,1,
2020,149084101,1,
2020,145893742,6,
2020,145907805,1,
2020,145994552,2,
2020,145994551,2,
2020,145994556,2,
2020,146884957,10,
2020,146884960,10,
2020,146884959,10,
2020,146884958,10,
2020,144932683,1,
2020,144967922,6,
2020,145993194,6,
2020,148153652,6,
2020,148153670,10,
2020,148153677,9,
2020,148153676,10,
2020,148153707,10,
2020,148153718,6,
2020,148153744,10,
2020,148153743,10,
2020,148153788,1,
2020,148153794,10,
2020,148153791,10,
2020,148153792,10,
2020,148153793,10,
2020,148153958,10,
2020,148153960,6,
2020,148154092,9,
2020,142414519,9,
2020,144699790,1,
2020,144761645,6,
2020,146490259,6,
2020,146490366,6,
2020,144436886,10,
2020,147128755,6,
2020,147129167,9,
2020,147129298,10,
2020,142874957,9,
2020,144618868,1,
2020,144369231,1,
2020,144698023,2,
2020,145317164,10,
2020,145317221,1,
2020,145317268,6,
2020,148274912,9,
2020,148275017,1,
2020,148275598,10,
2020,148275600,10,
2020,148282588,1,
2020,142040471,1,
2020,144660488,6,
2020,142228715,6,
2020,142228721,6,
2020,142060300,1,
2020,147385256,2,
2020,147385326,10,
2020,147386098,10,
2020,147386107,10,
2020,147386106,10,
2020,144698704,9,
2020,146513602,10,
2020,146516061,1,
2020,146516077,10,
2020,144730222,1,
2020,147165842,1,
2020,144699785,1,
2020,144732583,6,
2020,147189141,10,
2020,147199299,10,
2020,147199298,10,
2020,147199300,10,
2020,147199350,6,
2020,147199551,10,
2020,147199668,9,
2020,147199732,10,
2020,144687619,1,
2020,142063816,10,
2020,142063824,9,
2020,146343796,10,
2020,146344579,10,
2020,146344580,10,
2020,146344964,10,
2020,144426485,10,
2020,147412784,1,
2020,147417989,17,
2020,145550522,6,
2020,145564597,1,
2020,145564714,6,
2020,145565034,10,
2020,146490475,10,
2020,146490593,9,
2020,144699968,2,
2020,147418923,10,
2020,141842918,1,
2020,141882185,9,
2020,148049424,6,
2020,141843558,9,
2020,141843555,10,
2020,141843559,10,
2020,141843556,9,
2020,141843557,9,
2020,146613097,10,
2020,148275147,2,
2020,146614976,2,
2020,146615017,10,
2020,148275148,1,
2020,148275151,2,
2020,148275150,1,
2020,148275340,6,
2020,148275339,6,
2020,148275483,9,
2020,148275497,10,
2020,148275496,10,
2020,146655097,10,
2020,146655098,10,
2020,148275577,10,
2020,148275579,10,
2020,148275597,10,
2020,148275753,10,
2020,141843202,1,
2020,141843201,1,
2020,141843203,1,
2020,141856921,1,
2020,144730747,1,
2020,141843005,9,
2020,142040896,6,
2020,142040896,1,
2020,142041225,1,
2020,142230554,9,
2020,142838881,6,
2020,146799172,6,
2020,146490474,1,
2020,141842966,1,
2020,146515719,10,
2020,146515724,10,
2020,146615033,9,
2020,146615264,9,
2020,146788334,10,
2020,146789258,9,
2020,146789257,9,
2020,146792397,6,
2020,146792398,6,
2020,141847838,9,
2020,141979048,6,
2020,141979047,6,
2020,141914470,6,
2020,141991891,6,
2020,141992846,10,
2020,142009664,1,
2020,142017971,1,
2020,142018013,6,
2020,142022430,9,
2020,142038655,6,
2020,142041062,10,
2020,142038733,6,
2020,142038880,10,
2020,142040328,9,
2020,142040338,9,
2020,142040397,10,
2020,142040422,6,
2020,142040435,1,
2020,142041026,10,
2020,146354464,1,
2020,147419278,1,
2020,147420048,1,
2020,147420207,3,
2020,147420206,3,
2020,141843261,1,
2020,141287209,9,
2020,142847995,1,
2020,142839654,6,
2020,142017922,10,
2020,142038726,6,
2020,142038500,1,
2020,142041087,1,
2020,142040438,6,
2020,142040438,1,
2020,142040534,10,
2020,142040537,10,
2020,142041091,1,
2020,142041998,9,
2020,142051744,10,
2020,142231180,10,
2020,142427133,10,
2020,142427132,10,
2020,142712898,10,
2020,142430431,1,
2020,142839565,10,
2020,142839564,1,
2020,142754614,1,
2020,142765232,1,
2020,145667950,2,
2020,142839564,9,
2020,145668856,6,
2020,145672666,1,
2020,146613237,9,
2020,146615259,10,
2020,146651549,6,
2020,146753056,2,
2020,146755520,10,
2020,146755519,10,
2020,146798672,10,
2020,142038422,1,
2020,142040115,1,
2020,142009556,1,
2020,142018207,10,
2020,142022751,10,
2020,142040840,6,
2020,142040874,1,
2020,142041647,1,
2020,142228635,10,
2020,142228636,10,
2020,146787077,10,
2020,146908180,6,
2020,142884713,9,
2020,142884712,9,
2020,143067394,1,
2020,143229206,9,
2020,143229433,2,
2020,143495308,9,
2020,143592670,1,
2020,143689555,1,
2020,143689868,10,
2020,143689869,10,
2020,143609309,6,
2020,143609310,6,
2020,143625389,6,
2020,143627048,1,
2020,144133900,1,
2020,144133919,10,
2020,142894807,6,
2020,145702527,9,
2020,145628805,6,
2020,142899811,10,
2020,145425306,10,
2020,145425310,10,
2020,145628695,1,
2020,145628934,6,
2020,145550354,1,
2020,145564236,6,
2020,145629109,10,
2020,145670210,6,
2020,145689110,6,
2020,145689601,9,
2020,145689874,1,
2020,145690024,1,
2020,145690323,1,
2020,145690322,1,
2020,145698635,1,
2020,145772898,1,
2020,145700973,2,
2020,145778569,6,
2020,145780163,9,
2020,143731131,9,
2020,145222903,9,
2020,145222904,9,
2020,145222905,9,
2020,144261568,6,
2020,144261840,6,
2020,144262057,9,
2020,145544303,1,
2020,145222906,9,
2020,145317043,6,
2020,145894995,10,
2020,144932563,6,
2020,145895063,6,
2020,145550499,6,
2020,145425304,6,
2020,145468169,6,
2020,145425319,6,
2020,145461838,10,
2020,145461944,9,
2020,145461945,9,
2020,145468170,6,
2020,145468502,10,
2020,145468501,10,
2020,145468696,6,
2020,145551268,6,
2020,145551301,6,
2020,145573324,9,
2020,145565082,9,
2020,145667997,6,
2020,145668596,1,
2020,145780369,1,
2020,145780370,1,
2020,145780402,6,
2020,142874322,9,
2020,142848013,10,
2020,142874972,10,
2020,142875183,10,
2020,144779548,6,
2020,144779593,1,
2020,142839615,6,
2020,144932640,6,
2020,146774864,6,
2020,146774937,1,
2020,146490325,1,
2020,146490815,10,
2020,144214112,1,
2020,147789970,6,
2020,147789993,10,
2020,147789997,1,
2020,144278739,10,
2020,147790038,9,
2020,147790043,10,
2020,143745100,1,
2020,143745113,10,
2020,143745115,10,
2020,147790086,10,
2020,147790088,10,
2020,147790087,10,
2020,147790117,1,
2020,147790147,9,
