"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2020,8519379,9417,1,2020,"I",,"Y","G","C","2020_01_MN0790200_NIBRS",90935500,0
2020,8558751,9417,2,2020,"I",,"Y","G","C","2020_02_MN0790200_NIBRS",83112402,0
2020,8491942,9417,3,2020,"I",,"Y","G","C","2020_03_MN0790200_NIBRS",82236607,0
2020,8516043,9417,4,2020,"I",,"Y","G","C","2020_04_MN0790200_NIBRS",83252694,0
2020,8491989,9417,5,2020,"I",,"Y","G","C","2020_05_MN0790200_NIBRS",83252700,0
2020,8524800,9417,6,2020,"I",,"Y","G","C","2020_06_MN0790200_NIBRS",88493096,0
2020,8504120,9417,7,2020,"I",,"Y","G","C","2020_07_MN0790200_NIBRS",83823337,0
2020,8526482,9417,8,2020,"I",,"Y","G","C","2020_08_MN0790200_NIBRS",84031370,0
2020,8486322,9417,9,2020,"I",,"Y","G","C","2020_09_MN0790200_NIBRS",90675369,0
2020,8548183,9417,10,2020,"I",,"Y","G","C","2020_10_MN0790200_NIBRS",90935473,0
2020,8549722,9417,11,2020,"I",,"Y","G","C","2020_11_MN0790200_NIBRS",94428808,0
2020,8542755,9417,12,2020,"I",,"Y","G","C","2020_12_MN0790200_NIBRS",90986629,0
2020,16294687,9299,10,2020,"I",08-OCT-20,"Y","X","C","2020_10_MN0480100_NIBRS",90700419,0
2020,16701101,9299,11,2020,"I",06-NOV-20,"Y","X","C","2020_11_MN0480100_NIBRS",91384780,0
2020,17029731,9299,12,2020,"I",10-DEC-20,"Y","X","C","2020_12_MN0480100_NIBRS",91340019,0
2020,15597702,9444,5,2020,"I",07-AUG-20,"Y","X","C","2020_05_MN0840100_NIBRS",79363879,0
2020,13980947,9444,6,2020,"I",08-JUN-20,"Y","X","C","2020_06_MN0840100_NIBRS",85672076,0
2020,15372482,9444,7,2020,"I",07-JUL-20,"Y","X","C","2020_07_MN0840100_NIBRS",96612774,0
2020,15568647,9444,8,2020,"I",03-AUG-20,"Y","X","C","2020_08_MN0840100_NIBRS",96610699,0
2020,15971829,9444,9,2020,"I",12-SEP-20,"Y","X","C","2020_09_MN0840100_NIBRS",96612780,0
2020,16251801,9444,10,2020,"I",06-OCT-20,"Y","X","C","2020_10_MN0840100_NIBRS",93139491,0
2020,16700261,9444,11,2020,"I",06-NOV-20,"Y","X","C","2020_11_MN0840100_NIBRS",94908408,0
2020,17043020,9444,12,2020,"I",11-DEC-20,"Y","X","C","2020_12_MN0840100_NIBRS",92597095,0
2020,13788670,9411,5,2020,"I",08-MAY-20,"Y","X","C","2020_05_MN0770200_NIBRS",80561580,0
2020,13980869,9411,6,2020,"I",08-JUN-20,"Y","X","C","2020_06_MN0770200_NIBRS",76821765,0
2020,15372407,9411,7,2020,"I",07-JUL-20,"Y","X","C","2020_07_MN0770200_NIBRS",85672785,0
2020,15589060,9411,8,2020,"I",06-AUG-20,"Y","X","C","2020_08_MN0770200_NIBRS",81656919,0
2020,15970584,9411,9,2020,"I",12-SEP-20,"Y","X","C","2020_09_MN0770200_NIBRS",90701544,0
2020,16295977,9411,10,2020,"I",08-OCT-20,"Y","X","C","2020_10_MN0770200_NIBRS",87417589,0
2020,16608251,9411,11,2020,"I",02-NOV-20,"Y","X","C","2020_11_MN0770200_NIBRS",90940155,0
2020,16964662,9411,12,2020,"I",04-DEC-20,"Y","X","C","2020_12_MN0770200_NIBRS",97251243,0
2020,13982008,9443,6,2020,"I",09-JUN-20,"Y","X","C","2020_06_MN0840000_NIBRS",84469551,0
2020,15410266,9443,7,2020,"I",15-JUL-20,"Y","X","C","2020_07_MN0840000_NIBRS",91267628,0
2020,15569620,9443,8,2020,"I",04-AUG-20,"Y","X","C","2020_08_MN0840000_NIBRS",81705359,0
2020,15971663,9443,9,2020,"I",,"Y","G","C","2020_09_MN0840000_NIBRS",91388880,0
2020,16341346,9443,10,2020,"I",13-OCT-20,"Y","X","C","2020_10_MN0840000_NIBRS",93139396,0
2020,16626792,9443,11,2020,"I",03-NOV-20,"Y","X","C","2020_11_MN0840000_NIBRS",96611139,0
2020,16965409,9443,12,2020,"I",05-DEC-20,"Y","X","C","2020_12_MN0840000_NIBRS",93139410,0
2020,11039211,25742,1,2020,"I",16-JAN-20,"Y","X","C","2020_01_MN0180400_NIBRS",67914458,0
2020,11229940,25742,2,2020,"I",04-FEB-20,"Y","X","C","2020_02_MN0180400_NIBRS",67406830,0
2020,11775316,25742,3,2020,"I",14-MAR-20,"Y","X","C","2020_03_MN0180400_NIBRS",70683305,0
2020,13798863,25742,4,2020,"I",10-MAY-20,"Y","X","C","2020_04_MN0180400_NIBRS",72480280,0
2020,13960155,25742,5,2020,"I",03-JUN-20,"Y","X","C","2020_05_MN0180400_NIBRS",74557938,0
2020,15317197,25742,6,2020,"I",28-JUN-20,"Y","X","C","2020_06_MN0180400_NIBRS",88570982,0
2020,15372489,25742,7,2020,"I",07-JUL-20,"Y","X","C","2020_07_MN0180400_NIBRS",79143294,0
2020,15600850,25742,8,2020,"I",08-AUG-20,"Y","X","C","2020_08_MN0180400_NIBRS",81427790,0
2020,15890941,25742,9,2020,"I",11-SEP-20,"Y","X","C","2020_09_MN0180400_NIBRS",83638496,0
2020,16589033,25742,10,2020,"I",01-NOV-20,"Y","X","C","2020_10_MN0180400_NIBRS",85884394,0
2020,16908311,25742,11,2020,"I",02-DEC-20,"Y","X","C","2020_11_MN0180400_NIBRS",90512391,0
2020,17056948,25742,12,2020,"I",13-DEC-20,"Y","X","C","2020_12_MN0180400_NIBRS",90712076,0
2020,13949175,26987,6,2020,"I",02-JUN-20,"Y","X","C","2020_06_MN0400100_NIBRS",75968281,0
2020,15410159,26987,7,2020,"I",14-JUL-20,"Y","X","C","2020_07_MN0400100_NIBRS",80204395,0
2020,15575377,26987,8,2020,"I",05-AUG-20,"Y","X","C","2020_08_MN0400100_NIBRS",81309254,0
2020,15942007,26987,9,2020,"I",12-SEP-20,"Y","X","C","2020_09_MN0400100_NIBRS",83317056,0
2020,16393710,26987,10,2020,"I",15-OCT-20,"Y","X","C","2020_10_MN0400100_NIBRS",86887871,0
2020,16731196,26987,11,2020,"I",09-NOV-20,"Y","X","C","2020_11_MN0400100_NIBRS",88442131,0
2020,17064196,26987,12,2020,"I",14-DEC-20,"Y","X","C","2020_12_MN0400100_NIBRS",96609891,0
2020,11032490,25648,1,2020,"I",15-JAN-20,"Y","X","C","2020_01_MN0180300_NIBRS",65092762,0
2020,11327764,25648,2,2020,"I",10-FEB-20,"Y","X","C","2020_02_MN0180300_NIBRS",67836141,0
2020,11818719,25648,3,2020,"I",18-MAR-20,"Y","X","C","2020_03_MN0180300_NIBRS",70937644,0
2020,13813943,25648,4,2020,"I",11-MAY-20,"Y","X","C","2020_04_MN0180300_NIBRS",73649540,0
2020,13809036,25648,5,2020,"I",11-MAY-20,"Y","X","C","2020_05_MN0180300_NIBRS",73004921,0
2020,13980855,25648,6,2020,"I",08-JUN-20,"Y","X","C","2020_06_MN0180300_NIBRS",80193704,0
2020,15372194,25648,7,2020,"I",07-JUL-20,"Y","X","C","2020_07_MN0180300_NIBRS",80193725,0
2020,15664280,25648,8,2020,"I",18-AUG-20,"Y","X","C","2020_08_MN0180300_NIBRS",80640036,0
2020,15890889,25648,9,2020,"I",11-SEP-20,"Y","X","C","2020_09_MN0180300_NIBRS",83029898,0
2020,16607328,25648,10,2020,"I",02-NOV-20,"Y","X","C","2020_10_MN0180300_NIBRS",86189403,0
2020,16731181,25648,11,2020,"I",09-NOV-20,"Y","X","C","2020_11_MN0180300_NIBRS",89334041,0
2020,17160489,25648,12,2020,"I",23-DEC-20,"Y","X","C","2020_12_MN0180300_NIBRS",90495461,0
2020,11266132,9171,1,2020,"I",05-FEB-20,"Y","X","C","2020_01_MN0180200_NIBRS",69823171,0
2020,11312429,9171,2,2020,"I",06-FEB-20,"Y","X","C","2020_02_MN0180200_NIBRS",69722678,0
2020,11684855,9171,3,2020,"I",09-MAR-20,"Y","X","C","2020_03_MN0180200_NIBRS",70678383,0
2020,13778704,9171,4,2020,"I",07-MAY-20,"Y","X","C","2020_04_MN0180200_NIBRS",72356122,0
2020,13937541,9171,5,2020,"I",29-MAY-20,"Y","X","C","2020_05_MN0180200_NIBRS",74147481,0
2020,13998695,9171,6,2020,"I",10-JUN-20,"Y","X","C","2020_06_MN0180200_NIBRS",76063999,0
2020,15362281,9171,7,2020,"I",07-JUL-20,"Y","X","C","2020_07_MN0180200_NIBRS",82113846,0
2020,15605512,9171,8,2020,"I",08-AUG-20,"Y","X","C","2020_08_MN0180200_NIBRS",80750050,0
2020,15921141,9171,9,2020,"I",11-SEP-20,"Y","X","C","2020_09_MN0180200_NIBRS",82615310,0
2020,16360655,9171,10,2020,"I",14-OCT-20,"Y","X","C","2020_10_MN0180200_NIBRS",85634807,0
2020,16845234,9171,11,2020,"I",21-NOV-20,"Y","X","C","2020_11_MN0180200_NIBRS",90070435,0
2020,17780903,9171,12,2020,"I",04-FEB-21,"Y","X","C","2020_12_MN0180200_NIBRS",93917044,0
2020,14083819,9348,6,2020,"I",18-JUN-20,"Y","X","C","2020_06_MN0650300_NIBRS",75976535,0
2020,15395903,9348,7,2020,"I",11-JUL-20,"Y","X","C","2020_07_MN0650300_NIBRS",79150401,0
2020,15569562,9348,8,2020,"I",04-AUG-20,"Y","X","C","2020_08_MN0650300_NIBRS",81636058,0
2020,15964120,9348,9,2020,"I",12-SEP-20,"Y","X","C","2020_09_MN0650300_NIBRS",83951741,0
2020,16348195,9348,10,2020,"I",14-OCT-20,"Y","X","C","2020_10_MN0650300_NIBRS",86892057,0
2020,16647138,9348,11,2020,"I",05-NOV-20,"Y","X","C","2020_11_MN0650300_NIBRS",88892696,0
2020,17121285,9348,12,2020,"I",21-DEC-20,"Y","X","C","2020_12_MN0650300_NIBRS",92918524,0
2020,11085417,25658,1,2020,"I",24-JAN-20,"Y","X","C","2020_01_MN0181100_NIBRS",65515692,0
2020,11528975,25658,2,2020,"I",25-FEB-20,"Y","X","C","2020_02_MN0181100_NIBRS",67406836,0
2020,11609839,25658,3,2020,"I",04-MAR-20,"Y","X","C","2020_03_MN0181100_NIBRS",70930949,0
2020,13797132,25658,4,2020,"Z",11-MAY-20,"Y","X","C","2020_04_MN0181100_NIBRS",72732934,0
2020,13935010,25658,5,2020,"I",28-MAY-20,"Y","X","C","2020_05_MN0181100_NIBRS",74190656,0
2020,15345281,25658,6,2020,"I",01-JUL-20,"Y","X","C","2020_06_MN0181100_NIBRS",75972239,0
2020,15505162,25658,7,2020,"I",29-JUL-20,"Y","X","C","2020_07_MN0181100_NIBRS",78211903,0
2020,17845851,25658,8,2020,"I",09-FEB-21,"Y","X","C","2020_08_MN0181100_NIBRS",94268764,0
2020,16180431,25658,9,2020,"I",29-SEP-20,"Y","X","C","2020_09_MN0181100_NIBRS",83252414,0
2020,16842741,25658,10,2020,"I",20-NOV-20,"Y","X","C","2020_10_MN0181100_NIBRS",88208782,0
2020,17116396,25658,11,2020,"Z",21-DEC-20,"Y","X","C","2020_11_MN0181100_NIBRS",90226364,0
2020,17861831,25658,12,2020,"I",10-FEB-21,"Y","X","C","2020_12_MN0181100_NIBRS",94311364,0
2020,8538357,9135,1,2020,"I",,"Y","G","C","2020_01_MN0070500_NIBRS",83806359,0
2020,8530768,9135,2,2020,"I",,"Y","G","C","2020_02_MN0070500_NIBRS",97150807,0
2020,8484478,9135,3,2020,"I",,"Y","G","C","2020_03_MN0070500_NIBRS",70929917,0
2020,8525481,9135,4,2020,"I",,"Y","G","C","2020_04_MN0070500_NIBRS",74215102,0
2020,8507480,9135,5,2020,"I",,"Y","G","C","2020_05_MN0070500_NIBRS",79142796,0
2020,8570249,9135,6,2020,"I",,"Y","G","C","2020_06_MN0070500_NIBRS",76052972,0
2020,8513557,9135,7,2020,"I",,"Y","G","C","2020_07_MN0070500_NIBRS",81284214,0
2020,8559958,9135,8,2020,"I",,"Y","G","C","2020_08_MN0070500_NIBRS",86879134,0
2020,8555266,9135,9,2020,"I",,"Y","G","C","2020_09_MN0070500_NIBRS",83822646,0
2020,8537679,9135,10,2020,"I",,"Y","G","C","2020_10_MN0070500_NIBRS",88494059,0
2020,8495338,9135,11,2020,"I",,"Y","G","C","2020_11_MN0070500_NIBRS",96609423,0
2020,8524622,9135,12,2020,"I",,"Y","G","C","2020_12_MN0070500_NIBRS",96609426,0
2020,8520222,23296,1,2020,"I",,"Y","G","C","2020_01_MN0560200_NIBRS",75558550,0
2020,8559589,23296,2,2020,"I",,"Y","G","C","2020_02_MN0560200_NIBRS",68667450,0
2020,8568450,23296,3,2020,"I",,"Y","G","C","2020_03_MN0560200_NIBRS",76371692,0
2020,8503101,23296,4,2020,"I",,"Y","G","C","2020_04_MN0560200_NIBRS",73650258,0
2020,8564958,23296,5,2020,"I",,"Y","G","C","2020_05_MN0560200_NIBRS",74594024,0
2020,8558179,23296,6,2020,"I",,"Y","G","C","2020_06_MN0560200_NIBRS",80549525,0
2020,8565010,23296,7,2020,"I",,"Y","G","C","2020_07_MN0560200_NIBRS",80550020,0
2020,8503739,23296,8,2020,"I",,"Y","G","C","2020_08_MN0560200_NIBRS",82146817,0
2020,8567210,23296,9,2020,"I",,"Y","G","C","2020_09_MN0560200_NIBRS",83797952,0
2020,8546815,23296,10,2020,"I",,"Y","G","C","2020_10_MN0560200_NIBRS",85541557,0
2020,8545130,23296,11,2020,"I",,"Y","G","C","2020_11_MN0560200_NIBRS",90489723,0
2020,8534866,23296,12,2020,"I",,"Y","G","C","2020_12_MN0560200_NIBRS",89674139,0
2020,8544009,9418,1,2020,"I",,"Y","G","C","2020_01_MN0790300_NIBRS",72367058,0
2020,8547582,9418,2,2020,"I",,"Y","G","C","2020_02_MN0790300_NIBRS",89337224,0
2020,8508271,9418,3,2020,"I",,"Y","G","C","2020_03_MN0790300_NIBRS",88189577,0
2020,8537247,9418,4,2020,"I",,"Y","G","C","2020_04_MN0790300_NIBRS",94273819,0
2020,8515041,9418,5,2020,"I",,"Y","G","C","2020_05_MN0790300_NIBRS",87064582,0
2020,8552485,9418,6,2020,"I",,"Y","G","C","2020_06_MN0790300_NIBRS",90681717,0
2020,8537344,9418,7,2020,"I",,"Y","G","C","2020_07_MN0790300_NIBRS",89039653,0
2020,8562828,9418,8,2020,"I",,"Y","G","C","2020_08_MN0790300_NIBRS",95685997,0
2020,8568714,9418,9,2020,"I",,"Y","G","C","2020_09_MN0790300_NIBRS",96803567,0
2020,8513983,9418,10,2020,"I",,"Y","G","C","2020_10_MN0790300_NIBRS",93738683,0
2020,8543067,9418,11,2020,"I",,"Y","G","C","2020_11_MN0790300_NIBRS",93738689,0
2020,8510704,9418,12,2020,"I",,"Y","G","C","2020_12_MN0790300_NIBRS",96579505,0
2020,10241072,9246,1,2020,"Z",,"Y","G","C","2020_01_MN0280100_NIBRS",65142329,0
2020,10241126,9246,2,2020,"I",,"Y","G","C","2020_02_MN0280100_NIBRS",66659618,0
2020,10241180,9246,3,2020,"I",,"Y","G","C","2020_03_MN0280100_NIBRS",70678200,0
2020,10241234,9246,4,2020,"I",,"Y","G","C","2020_04_MN0280100_NIBRS",72460727,0
2020,10241288,9246,5,2020,"I",,"Y","G","C","2020_05_MN0280100_NIBRS",73937481,0
2020,10241342,9246,6,2020,"I",,"Y","G","C","2020_06_MN0280100_NIBRS",75728678,0
2020,10241396,9246,7,2020,"Z",,"Y","G","C","2020_07_MN0280100_NIBRS",78890821,0
2020,10241450,9246,8,2020,"I",,"Y","G","C","2020_08_MN0280100_NIBRS",80642883,0
2020,10241504,9246,9,2020,"Z",,"Y","G","C","2020_09_MN0280100_NIBRS",86189098,0
2020,10241558,9246,10,2020,"Z",,"Y","G","C","2020_10_MN0280100_NIBRS",93881022,0
2020,10241612,9246,11,2020,"Z",,"Y","G","C","2020_11_MN0280100_NIBRS",90243612,0
2020,10241666,9246,12,2020,"Z",,"Y","G","C","2020_12_MN0280100_NIBRS",90726045,0
2020,17076688,9389,12,2020,"I",16-DEC-20,"Y","X","C","2020_12_MN0730300_NIBRS",94908178,0
2020,15586232,9327,7,2020,"I",05-AUG-20,"Y","X","C","2020_07_MN0610100_NIBRS",79315650,0
2020,15597745,9327,8,2020,"I",07-AUG-20,"Y","X","C","2020_08_MN0610100_NIBRS",81604687,0
2020,15984206,9327,9,2020,"I",13-SEP-20,"Y","X","C","2020_09_MN0610100_NIBRS",83618803,0
2020,16296705,9327,10,2020,"I",08-OCT-20,"Y","X","C","2020_10_MN0610100_NIBRS",85673424,0
2020,16647848,9327,11,2020,"I",05-NOV-20,"Y","X","C","2020_11_MN0610100_NIBRS",90697805,0
2020,16933372,9327,12,2020,"I",04-DEC-20,"Y","X","C","2020_12_MN0610100_NIBRS",96826382,0
2020,13905481,25744,5,2020,"I",22-MAY-20,"Y","X","C","2020_05_MN0140100_NIBRS",79361941,0
2020,15346854,25744,6,2020,"Z",02-JUL-20,"Y","X","C","2020_06_MN0140100_NIBRS",75969265,0
2020,15587405,25744,7,2020,"Z",06-AUG-20,"Y","X","C","2020_07_MN0140100_NIBRS",79334427,0
2020,15866080,25744,8,2020,"Z",10-SEP-20,"Y","X","C","2020_08_MN0140100_NIBRS",81350430,0
2020,16313060,25744,9,2020,"I",08-OCT-20,"Y","X","C","2020_09_MN0140100_NIBRS",94140558,0
2020,17797118,25744,10,2020,"Z",05-FEB-21,"Y","X","C","2020_10_MN0140100_NIBRS",94107130,0
2020,17036849,25744,11,2020,"I",10-DEC-20,"Y","X","C","2020_11_MN0140100_NIBRS",97153096,0
2020,17797207,25744,12,2020,"Z",05-FEB-21,"Y","X","C","2020_12_MN0140100_NIBRS",94107390,0
2020,13496269,26967,4,2020,"I",07-APR-20,"Y","X","C","2020_04_MN0050100_NIBRS",71810955,0
2020,13893241,26967,5,2020,"I",20-MAY-20,"Y","X","C","2020_05_MN0050100_NIBRS",75642594,0
2020,14118992,26967,6,2020,"I",24-JUN-20,"Y","X","C","2020_06_MN0050100_NIBRS",75671987,0
2020,15501110,26967,7,2020,"I",28-JUL-20,"Y","X","C","2020_07_MN0050100_NIBRS",82124140,0
2020,15578806,26967,8,2020,"I",05-AUG-20,"Y","X","C","2020_08_MN0050100_NIBRS",81671124,0
2020,15874846,26967,9,2020,"I",10-SEP-20,"Y","X","C","2020_09_MN0050100_NIBRS",83820138,0
2020,16567202,26967,10,2020,"I",30-OCT-20,"Y","X","C","2020_10_MN0050100_NIBRS",86185187,0
2020,16728338,26967,11,2020,"I",09-NOV-20,"Y","X","C","2020_11_MN0050100_NIBRS",88896819,0
2020,16931789,26967,12,2020,"I",03-DEC-20,"Y","X","C","2020_12_MN0050100_NIBRS",90789527,0
2020,16754902,9355,11,2020,"I",11-NOV-20,"Y","X","C","2020_11_MN0680100_NIBRS",89732828,0
2020,17038869,9355,12,2020,"I",11-DEC-20,"Y","X","C","2020_12_MN0680100_NIBRS",96581779,0
2020,17952023,9458,7,2020,"U",19-FEB-21,"Y","X","C","2020_07_MN0870200_NIBRS",95201758,0
2020,16644264,9458,11,2020,"I",04-NOV-20,"Y","X","C","2020_11_MN0870200_NIBRS",97163956,0
2020,16909971,9458,12,2020,"I",02-DEC-20,"Y","X","C","2020_12_MN0870200_NIBRS",97153759,0
2020,8544419,9133,1,2020,"I",,"Y","G","C","2020_01_MN0070200_NIBRS",64798877,0
2020,8494706,9133,2,2020,"I",,"Y","G","C","2020_02_MN0070200_NIBRS",70933838,0
2020,16828280,9298,8,2020,"I",19-NOV-20,"Y","X","C","2020_08_MN0480000_NIBRS",96769969,0
2020,17262044,9298,9,2020,"I",11-JAN-21,"Y","X","C","2020_09_MN0480000_NIBRS",96915785,0
2020,16296467,9298,10,2020,"I",08-OCT-20,"Y","X","C","2020_10_MN0480000_NIBRS",91140350,0
2020,16608394,9298,11,2020,"I",03-NOV-20,"Y","X","C","2020_11_MN0480000_NIBRS",96578489,0
2020,16996250,9298,12,2020,"I",08-DEC-20,"Y","X","C","2020_12_MN0480000_NIBRS",96769972,0
2020,8554255,9203,1,2020,"I",,"Y","G","C","2020_01_MN0250300_NIBRS",89601472,0
2020,8496044,9203,2,2020,"I",,"Y","G","C","2020_02_MN0250300_NIBRS",93311000,0
2020,8557902,9203,3,2020,"I",,"Y","G","C","2020_03_MN0250300_NIBRS",89677599,0
2020,8501344,9203,4,2020,"I",,"Y","G","C","2020_04_MN0250300_NIBRS",94252569,0
2020,8484089,9203,5,2020,"I",,"Y","G","C","2020_05_MN0250300_NIBRS",94252605,0
2020,8569834,9203,6,2020,"I",,"Y","G","C","2020_06_MN0250300_NIBRS",94321435,0
2020,8545759,9203,7,2020,"I",,"Y","G","C","2020_07_MN0250300_NIBRS",90689742,0
2020,8508399,9203,8,2020,"I",,"Y","G","C","2020_08_MN0250300_NIBRS",95014380,0
2020,8484951,9203,9,2020,"I",,"Y","G","C","2020_09_MN0250300_NIBRS",95217688,0
2020,8515662,9203,10,2020,"I",,"Y","G","C","2020_10_MN0250300_NIBRS",94363528,0
2020,8571007,9203,11,2020,"I",,"Y","G","C","2020_11_MN0250300_NIBRS",95767782,0
2020,8563718,9203,12,2020,"I",,"Y","G","C","2020_12_MN0250300_NIBRS",94252809,0
2020,8566709,9131,1,2020,"I",,"Y","G","C","2020_01_MN0070000_NIBRS",83619253,0
2020,8492954,9131,2,2020,"I",,"Y","G","C","2020_02_MN0070000_NIBRS",96693896,0
2020,8544480,9131,3,2020,"I",,"Y","G","C","2020_03_MN0070000_NIBRS",93879862,0
2020,8565112,9131,4,2020,"I",,"Y","G","C","2020_04_MN0070000_NIBRS",91329585,0
2020,8481087,9131,5,2020,"I",,"Y","G","C","2020_05_MN0070000_NIBRS",90073087,0
2020,8566851,9131,6,2020,"I",,"Y","G","C","2020_06_MN0070000_NIBRS",97622485,0
2020,8528187,9131,7,2020,"I",,"Y","G","C","2020_07_MN0070000_NIBRS",85582181,0
2020,8549623,9131,8,2020,"I",,"Y","G","C","2020_08_MN0070000_NIBRS",89200426,0
2020,8519274,9131,9,2020,"I",,"Y","G","C","2020_09_MN0070000_NIBRS",85873926,0
2020,8537678,9131,10,2020,"I",,"Y","G","C","2020_10_MN0070000_NIBRS",97622623,0
2020,8563944,9131,11,2020,"I",,"Y","G","C","2020_11_MN0070000_NIBRS",96955953,0
2020,8555353,9131,12,2020,"I",,"Y","G","C","2020_12_MN0070000_NIBRS",97620207,0
2020,16697977,9197,11,2020,"I",06-NOV-20,"Y","X","C","2020_11_MN0230000_NIBRS",95920311,0
2020,16932472,9197,12,2020,"I",04-DEC-20,"Y","X","C","2020_12_MN0230000_NIBRS",95683266,0
2020,13915208,9366,1,2020,"U",26-MAY-20,"Y","X","C","2020_01_MN0691000_NIBRS",73970658,0
2020,13789659,9366,5,2020,"I",08-MAY-20,"Y","X","C","2020_05_MN0691000_NIBRS",96802445,0
2020,13948773,9366,6,2020,"I",02-JUN-20,"Y","X","C","2020_06_MN0691000_NIBRS",94361678,0
2020,15364866,9366,7,2020,"I",07-JUL-20,"Y","X","C","2020_07_MN0691000_NIBRS",95426469,0
2020,15571829,9366,8,2020,"I",04-AUG-20,"Y","X","C","2020_08_MN0691000_NIBRS",94168793,0
2020,15966280,9366,9,2020,"I",,"Y","G","C","2020_09_MN0691000_NIBRS",97603865,0
2020,16251638,9366,10,2020,"I",06-OCT-20,"Y","X","C","2020_10_MN0691000_NIBRS",94247783,0
2020,16592741,9366,11,2020,"I",02-NOV-20,"Y","X","C","2020_11_MN0691000_NIBRS",93691711,0
2020,16920583,9366,12,2020,"I",03-DEC-20,"Y","X","C","2020_12_MN0691000_NIBRS",96897763,0
2020,8566090,9200,1,2020,"I",,"Y","G","C","2020_01_MN0240100_NIBRS",97524254,0
2020,8482114,9200,2,2020,"I",,"Y","G","C","2020_02_MN0240100_NIBRS",96296321,0
2020,8555841,9200,3,2020,"I",,"Y","G","C","2020_03_MN0240100_NIBRS",96901770,0
2020,8504425,9200,4,2020,"I",,"Y","G","C","2020_04_MN0240100_NIBRS",92065940,0
2020,8480513,9200,5,2020,"I",,"Y","G","C","2020_05_MN0240100_NIBRS",95217646,0
2020,8561246,9200,6,2020,"I",,"Y","G","C","2020_06_MN0240100_NIBRS",97166830,0
2020,8548938,9200,7,2020,"I",,"Y","G","C","2020_07_MN0240100_NIBRS",96588528,0
2020,8488998,9200,8,2020,"I",,"Y","G","C","2020_08_MN0240100_NIBRS",97354482,0
2020,8553177,9200,9,2020,"I",,"Y","G","C","2020_09_MN0240100_NIBRS",97524263,0
2020,8568616,9200,10,2020,"I",,"Y","G","C","2020_10_MN0240100_NIBRS",97613011,0
2020,8527765,9200,11,2020,"I",,"Y","G","C","2020_11_MN0240100_NIBRS",96946642,0
2020,8534622,9200,12,2020,"I",,"Y","G","C","2020_12_MN0240100_NIBRS",97524440,0
2020,17415365,9128,2,2020,"U",22-JAN-21,"Y","X","C","2020_02_MN0050200_NIBRS",92573477,0
