"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,145664276
2020,4,145664294
2020,4,145664293
2020,4,145664296
2020,4,145664315
2020,4,145664314
2020,4,145664316
2020,4,145664320
2020,4,145664327
2020,4,145664334
2020,4,145702553
2020,4,145702554
2020,4,144293238
2020,4,144293240
2020,4,144293463
2020,4,144293465
2020,4,144293466
2020,4,144293468
2020,4,144293469
2020,4,144293472
2020,4,144293484
2020,4,144293487
2020,4,144293488
2020,4,144293490
2020,4,153751890
2020,4,153861994
2020,4,153861996
2020,4,153862033
2020,4,153862035
2020,4,153862045
2020,4,153862044
2020,4,153862075
2020,4,153862077
2020,4,152938341
2020,4,152938363
2020,4,153862721
2020,4,153862725
2020,4,153862739
2020,4,153862740
2020,4,153862741
2020,4,153862761
2020,2,153862780
2020,3,153862784
2020,4,153862792
2020,3,153862795
2020,4,153862798
2020,4,155731989
2020,3,155731999
2020,3,155732000
2020,4,155732013
2020,4,155732039
2020,4,155732044
2020,4,155732098
2020,4,155732110
2020,4,155732111
2020,4,155732115
2020,4,155732117
2020,4,155732119
2020,4,155732122
2020,4,155732123
2020,4,155732124
2020,4,155732125
2020,4,155732126
2020,4,155732127
2020,4,155732128
2020,4,145915149
2020,4,145915159
2020,4,145915168
2020,4,145915211
2020,4,156847643
2020,4,144293491
2020,4,144293492
2020,4,144293495
2020,4,144293496
2020,4,144293688
2020,4,144293779
2020,4,144293778
2020,4,144293789
2020,4,144293793
2020,4,144293839
2020,4,145663970
2020,4,145663971
2020,4,144322815
2020,4,145479623
2020,4,145479629
2020,4,145479628
2020,3,145479631
2020,4,144406040
2020,4,144323368
2020,4,144406041
2020,4,144406043
2020,4,144323774
2020,4,144323448
2020,4,144323602
2020,4,144323605
2020,3,144323705
2020,3,144323706
2020,4,144323708
2020,4,144323709
2020,4,144323715
2020,4,144323746
2020,4,144406171
2020,4,144411191
2020,4,144411197
2020,4,144323953
2020,4,144411244
2020,4,144323948
2020,4,152938463
2020,4,152938564
2020,4,152939208
2020,4,146461033
2020,4,146461037
2020,4,146461036
2020,4,146461039
2020,4,146461040
2020,4,146461064
2020,4,146461076
2020,4,146461077
2020,4,146461078
2020,4,146461079
2020,4,146461121
2020,4,146539206
2020,4,146539207
2020,4,146566200
2020,4,146566230
2020,4,146566232
2020,4,149659222
2020,4,149659235
2020,4,149659352
2020,4,156846177
2020,4,156846203
2020,4,156846313
2020,4,156846343
2020,1,156846908
2020,4,144323710
2020,4,144325009
2020,4,145131621
2020,4,145131626
2020,4,145136237
2020,4,147066059
2020,4,145407665
2020,4,152939466
2020,4,144931940
2020,4,144932133
2020,4,145998484
2020,4,145998508
2020,4,145998510
2020,4,145998528
2020,4,145998529
2020,4,145998533
2020,4,145998536
2020,4,145998537
2020,4,145998538
2020,4,145998550
2020,4,145998551
2020,4,145998556
2020,4,145998573
2020,4,145998611
2020,4,145998610
2020,4,145998623
2020,4,145998627
2020,4,144481764
2020,4,144481765
2020,4,144481766
2020,4,156839201
2020,4,144293787
2020,4,144293795
2020,4,144558197
2020,4,144294359
2020,4,144322744
2020,4,144322755
2020,4,144322756
2020,4,144323241
2020,4,144325006
2020,4,157106798
2020,4,144322722
2020,4,157106799
2020,4,157106801
2020,4,144322757
2020,4,144322764
2020,4,144322844
2020,4,144323242
2020,4,144323249
2020,3,157106818
2020,4,144325805
2020,4,144325809
2020,4,157106841
2020,4,144325824
2020,4,144325835
2020,4,144325847
2020,4,144325849
2020,4,144325861
2020,4,144325879
2020,4,144325880
2020,4,157106849
2020,4,144325933
2020,4,144325942
2020,4,144325943
2020,4,144325944
2020,4,144325945
2020,4,144325951
2020,4,144325952
2020,4,144325953
2020,4,144325956
2020,4,144325958
2020,4,144325960
2020,4,144325961
2020,4,144325963
2020,4,144325964
2020,4,157106853
2020,4,157106882
2020,4,157106883
2020,4,157106902
2020,4,157106912
2020,4,157106913
2020,4,157106943
2020,4,144326073
2020,4,144326145
2020,4,144336175
2020,4,144336177
2020,4,144336204
2020,4,144336211
2020,4,144336212
2020,4,144336258
2020,4,144336269
2020,4,144336273
2020,4,144336276
2020,4,144336288
2020,4,144336321
2020,4,144336327
2020,4,144336385
2020,4,144336392
2020,4,145081646
2020,4,145083457
2020,4,145092292
2020,4,145092296
2020,4,145092350
2020,4,145092358
2020,4,145092359
2020,4,146795619
2020,4,146795620
2020,4,145092546
2020,4,145092577
2020,4,145092602
2020,3,145092606
2020,3,145092605
2020,4,149810709
2020,4,144323545
2020,4,144323546
2020,3,149810717
2020,3,149810716
2020,4,145131545
2020,4,144325962
2020,4,144323798
2020,4,144325870
2020,4,144326126
2020,4,144325803
2020,4,144325825
2020,4,144325834
2020,4,144325850
2020,4,144325857
2020,4,144325856
2020,4,144325862
2020,4,144325868
2020,4,144325875
2020,4,144326121
2020,4,144336198
2020,4,144336200
2020,4,144336213
2020,4,144336264
2020,4,144336271
2020,4,144336323
2020,4,144336544
2020,4,144336603
2020,4,144336604
2020,4,144336620
2020,4,159859211
2020,4,145641174
2020,4,144323375
2020,4,144323584
2020,4,144325851
2020,4,144325852
2020,4,144325859
2020,4,144336268
2020,4,144336442
2020,4,144336551
2020,4,144336554
2020,4,144336629
2020,4,144336630
2020,4,144336633
2020,4,144336632
2020,4,144336657
2020,4,144336695
2020,4,144336696
2020,4,144323085
2020,4,144323171
2020,4,144323174
2020,4,158759178
2020,4,158759179
2020,4,158759180
2020,4,158759909
2020,4,158759910
2020,4,158759912
2020,3,158759911
2020,4,158759920
2020,4,158759922
2020,4,158759923
2020,1,158759924
2020,4,158759929
2020,4,158759928
2020,4,153857427
2020,4,153857441
2020,4,153857448
2020,4,153858450
2020,4,153858454
2020,4,149682393
2020,4,146808277
2020,3,146808279
2020,4,146808283
2020,4,144938945
2020,4,146450623
2020,4,144939716
2020,4,144939715
2020,4,144939106
2020,4,144939110
2020,4,144939409
2020,4,144939490
2020,3,144939271
2020,4,144939273
2020,4,144939524
2020,4,144939720
2020,4,144939373
2020,4,144939412
2020,4,144939458
2020,4,144939459
2020,4,144939539
2020,4,144939540
2020,4,144939721
2020,4,144939655
2020,4,144939656
2020,4,144939658
2020,2,153974922
2020,4,153974981
2020,4,153974994
2020,4,153975000
2020,4,153975209
2020,4,147598732
2020,4,147598735
2020,4,147598739
2020,4,147598740
2020,4,152082325
2020,3,152082441
2020,4,152082550
2020,4,152082551
2020,4,152082554
2020,4,147598742
2020,4,147598747
2020,4,147598623
2020,4,147598624
2020,4,147598628
2020,4,147598631
2020,4,147598637
2020,4,147598646
2020,4,147598677
2020,4,144395543
2020,4,147598676
2020,4,144395661
2020,4,147598715
2020,4,147598729
2020,4,147598731
2020,4,147598772
2020,4,147598798
2020,4,147598800
2020,4,147598803
2020,4,147598805
2020,4,147598818
2020,4,153098795
2020,4,153098796
2020,4,153098832
2020,4,145821182
2020,4,145821181
2020,3,144939199
2020,3,144939198
2020,3,144939197
2020,4,144939203
2020,4,144939205
2020,4,159710652
2020,4,159710653
2020,4,159710689
2020,4,159710695
2020,4,159710701
2020,4,144939423
2020,4,144939381
2020,4,144939424
2020,4,144939442
2020,3,144939443
2020,4,144939468
2020,4,144939470
2020,4,144939488
2020,3,144939514
2020,4,144939515
2020,4,153757738
2020,4,153757737
2020,4,153757740
2020,4,153757741
2020,4,150342828
2020,4,150342832
2020,4,150342835
2020,4,150342837
2020,4,150346174
2020,4,150346175
2020,4,150346178
2020,4,150346179
2020,4,150346183
2020,4,150346185
2020,4,150346188
2020,4,150346191
2020,4,150346219
2020,4,150346228
2020,4,150346314
2020,4,150346323
2020,3,150346326
2020,4,153858881
2020,4,153859136
2020,4,153859141
2020,4,153859142
2020,4,153859165
2020,4,153859342
2020,4,153859371
2020,4,145918843
2020,4,145919385
2020,4,153757559
2020,4,147228964
2020,4,147228963
2020,4,147228965
2020,4,147228966
2020,4,145279946
2020,4,145279964
2020,3,145279968
2020,4,145279967
2020,4,145279971
2020,4,145280016
2020,4,145280094
2020,4,145280100
2020,4,145280103
2020,4,145280108
2020,4,145280111
2020,4,145280113
2020,4,145280114
2020,4,145280245
2020,4,145280246
2020,4,145280333
2020,4,145280334
2020,4,145280348
2020,4,145280505
2020,4,156127445
2020,4,156127364
2020,4,156127500
2020,4,156127501
2020,4,161519881
2020,1,159903422
2020,4,159903429
2020,4,159903505
2020,4,159903681
2020,4,159904015
2020,4,159904029
2020,4,159904201
2020,4,159904204
2020,4,159904342
2020,4,159579221
2020,4,159579227
2020,4,159579229
2020,4,159591179
2020,4,159591180
2020,4,159591181
2020,4,159591277
2020,4,159591308
2020,4,159591311
2020,4,159591329
2020,4,159591333
2020,4,159591341
2020,4,159591342
2020,4,159591399
2020,4,159591402
2020,4,159591413
2020,4,159591433
2020,4,159591446
2020,4,149036298
2020,4,149036300
2020,4,149036301
2020,4,149036302
2020,4,149036305
2020,4,149036309
2020,4,149036311
2020,4,149036393
2020,4,149036394
2020,4,149036395
2020,4,149036430
2020,4,149036432
2020,4,149036439
2020,4,149036440
2020,4,149036441
2020,4,149036444
2020,4,149036445
2020,4,149036453
2020,4,149036510
2020,4,149036524
2020,4,149036538
2020,4,149036550
2020,4,149036553
2020,4,149036564
2020,4,149036570
2020,4,149036571
2020,4,149036587
2020,4,149036589
2020,3,149036591
2020,4,149036590
2020,4,149036593
2020,4,149036592
2020,4,149036626
2020,4,149036628
2020,4,149036629
2020,3,149036631
2020,4,149036632
2020,4,149036633
2020,4,149036634
2020,4,149036636
2020,4,149036635
2020,4,149036638
2020,4,149036644
2020,4,149036648
2020,4,149036650
2020,4,149036653
2020,4,149036652
2020,1,149036655
2020,4,149036665
2020,4,149036673
2020,4,149036672
2020,4,149036675
2020,4,149036721
2020,4,149036722
2020,4,149036724
2020,4,147147247
2020,4,147147250
2020,4,147147256
2020,4,147147273
2020,4,147161194
2020,4,147161206
2020,4,147161221
2020,4,147161231
2020,4,147161235
2020,4,147161236
2020,4,147161287
2020,4,147161289
2020,4,152901263
2020,4,160066491
2020,4,160066577
2020,2,146561514
2020,4,152083567
2020,4,152084060
2020,4,152084064
2020,4,152084066
2020,4,152084069
2020,4,152084070
2020,4,158758898
2020,4,158758909
2020,4,158759196
2020,4,158759207
2020,4,158759219
2020,4,158759229
2020,4,158759678
2020,4,158759686
2020,3,158759712
2020,1,158759716
2020,1,158759717
2020,4,158759724
2020,4,158759725
2020,3,158759729
2020,4,158759914
2020,4,153790643
2020,4,153790676
2020,4,153790693
2020,1,153790710
2020,4,153790717
2020,4,153790715
2020,4,153790716
2020,4,148632424
2020,4,148632433
2020,4,148632435
2020,4,148632437
2020,4,148632458
2020,4,148632463
2020,4,148632464
2020,4,148632467
2020,4,148632469
2020,4,148632470
2020,4,148632495
2020,4,148632512
2020,4,148632513
2020,4,148632519
2020,4,148632518
2020,4,148632524
2020,4,148632527
2020,4,148632535
2020,4,148632544
2020,4,148632546
2020,4,148632549
2020,4,148632553
2020,4,148632557
2020,4,148632559
2020,4,148632573
2020,4,148632592
2020,4,145075974
2020,4,145075981
2020,4,156816492
2020,4,156816489
2020,4,156816491
2020,4,156816490
2020,4,156816497
2020,4,156816504
2020,4,156816506
2020,4,156816505
2020,4,156816710
2020,4,156816722
2020,4,156816723
2020,4,156816812
2020,4,156816826
2020,4,156816830
2020,4,156816835
2020,4,156816853
2020,3,145691190
2020,3,145691191
2020,3,145691189
2020,4,156816900
2020,4,151421213
2020,4,151426175
2020,4,151426176
2020,4,145696231
2020,4,145696233
2020,4,146255823
2020,4,146255824
2020,4,146255852
2020,4,146255859
2020,4,146255869
2020,4,146255889
2020,4,144395477
2020,4,144395478
2020,4,145824325
2020,4,152082148
2020,4,152082150
2020,4,152082151
2020,4,152082154
2020,4,152082159
2020,4,152082173
2020,4,152082175
2020,4,152082250
2020,4,152082251
2020,4,152082256
2020,4,152082369
2020,1,152082378
2020,4,152082405
2020,4,152082407
2020,4,152082413
2020,4,145279918
2020,4,147667820
2020,4,147667821
2020,3,147667822
2020,4,147667825
2020,4,145279942
2020,4,147667875
2020,4,145280086
2020,4,147667876
2020,4,147667877
2020,4,145280106
2020,4,145280166
2020,4,145280174
2020,4,145280186
2020,4,147667953
2020,4,145280249
2020,4,145280250
2020,4,145280254
2020,4,147668001
2020,4,145280302
2020,4,147668006
2020,4,145280516
2020,4,147668023
2020,4,147668029
2020,4,157733809
2020,4,157733847
2020,4,157733906
2020,4,157733907
2020,4,157733915
2020,4,157733926
2020,4,157733938
2020,4,157733940
2020,4,157733944
2020,4,157733943
2020,4,157733946
2020,4,157733964
2020,4,157733970
2020,4,157733972
2020,4,157733990
2020,4,157733994
2020,4,146472211
2020,4,146561184
2020,4,153859827
2020,4,153859830
2020,4,153859877
2020,4,153859900
2020,4,153859905
2020,4,153859906
2020,4,153859915
2020,4,153859928
2020,4,153859927
2020,4,153859973
2020,4,145280312
2020,4,145280439
2020,3,145280440
2020,4,153859738
2020,4,153859746
2020,4,153859979
2020,4,153859981
2020,4,153860181
2020,4,153860184
2020,4,153860223
2020,4,153860459
2020,4,153860461
2020,4,153860462
2020,4,153860468
2020,3,161632691
2020,3,161632692
2020,4,161632782
2020,4,161632846
2020,4,161632919
2020,1,161632935
2020,4,161632936
2020,4,161632937
2020,4,161633037
2020,4,161633039
2020,4,161633040
2020,4,161633043
2020,4,161633044
2020,4,161633054
2020,4,161633057
2020,4,161633067
2020,4,161633070
2020,4,161633115
2020,4,161633116
2020,4,161633117
2020,4,161633130
2020,3,161633132
2020,3,161633133
2020,4,161633136
2020,1,161633207
2020,4,161633217
2020,3,161633219
2020,3,161633218
2020,4,161633221
2020,4,161633222
2020,3,161633249
2020,1,161633258
2020,4,144939379
2020,4,144938868
2020,4,144938886
2020,4,144938915
2020,4,144938917
2020,4,144938919
2020,4,144938942
2020,4,144938943
2020,4,144939378
2020,4,144938953
2020,4,144938955
2020,4,144938956
2020,4,144938958
2020,4,144938959
2020,4,144938960
2020,4,144938962
2020,4,144938961
2020,4,144938986
2020,4,144938988
2020,4,144938995
2020,4,144939104
2020,4,144939107
2020,4,144939108
2020,4,144939705
2020,3,144939145
2020,4,144939146
2020,3,144939147
2020,3,144939148
2020,4,144939377
2020,4,144939636
2020,4,144553359
2020,4,144553389
2020,4,144553591
2020,4,144553596
2020,4,144553614
2020,4,145379111
2020,4,145379112
2020,4,145379114
2020,4,145379116
2020,4,145379157
2020,4,145379158
2020,4,145379160
2020,4,145379161
2020,4,145379164
2020,4,145379185
2020,4,145379238
2020,4,145379239
2020,4,145379248
2020,4,145379249
2020,4,145379253
2020,4,145379258
2020,4,145379261
2020,4,145379274
2020,4,145379281
2020,4,153857851
2020,4,153866403
2020,4,144551485
2020,4,144552791
2020,4,144551493
2020,4,144551567
2020,4,144552781
2020,4,144552792
2020,3,144552822
2020,4,144552907
2020,4,144553036
2020,4,144553045
2020,3,144553049
2020,3,144553048
2020,4,144553060
2020,4,144553059
2020,3,144553058
2020,3,144553527
2020,4,144553560
2020,3,144553645
2020,3,144553644
2020,4,144635647
2020,4,144635665
2020,4,144635668
2020,4,144635672
2020,4,144635725
2020,4,144635726
2020,4,144635728
2020,4,144635729
2020,4,144635731
2020,4,144635734
2020,4,144652298
2020,4,144635755
2020,4,144635763
2020,4,144635768
2020,4,144635767
2020,4,144652140
2020,4,144652142
2020,4,144652204
2020,4,144652229
2020,4,153857877
2020,4,153857886
2020,4,153857890
2020,4,153857909
2020,4,153857912
2020,4,153857917
2020,4,154763582
2020,4,154763586
2020,4,154763585
2020,4,154763614
2020,4,154763613
2020,4,154763615
2020,4,154763617
2020,4,154763619
2020,4,154763622
2020,4,154763624
2020,4,154763625
2020,4,154763629
2020,4,154763638
2020,4,154763657
2020,4,154763658
2020,4,154763660
2020,4,154763669
2020,4,154763778
2020,4,154763780
2020,4,154763781
2020,4,154763786
2020,1,154763787
2020,4,154763788
2020,4,154763804
2020,4,154764038
2020,4,154764042
2020,4,145280305
2020,4,145280346
2020,4,145280495
2020,4,145280504
2020,4,145280506
2020,4,145280508
2020,4,145280587
2020,4,145280608
2020,4,145280615
2020,4,156526490
2020,4,156526498
2020,4,144635748
2020,4,144635752
2020,4,144635754
2020,4,144652365
2020,4,144635766
2020,4,144635769
2020,4,144635770
2020,4,144652367
2020,4,144635833
2020,4,144635912
2020,4,144652263
2020,4,144652268
2020,4,144652270
2020,4,144652271
2020,4,144652275
2020,4,144652277
2020,4,144652284
2020,4,144652285
2020,4,144652287
2020,4,144652395
2020,4,144652398
2020,4,148317038
2020,4,148317056
2020,4,148317059
2020,4,148317063
2020,4,149036386
2020,4,149036402
2020,4,149036403
2020,4,149036405
2020,4,149036431
2020,4,149036433
2020,4,149036436
2020,4,149036468
2020,4,149036477
2020,4,149036485
2020,4,149036502
2020,4,149036503
2020,4,149036504
2020,4,149036535
2020,4,149036536
2020,4,149036565
2020,4,149036566
2020,4,149036569
2020,4,149036572
2020,4,149036573
2020,4,149036580
2020,4,149036582
2020,4,149036645
2020,4,149036646
2020,4,149036647
2020,4,149036649
2020,4,149036684
2020,4,149036686
2020,4,149036689
2020,4,149036696
2020,4,149036824
2020,4,149036865
2020,4,145379584
2020,4,156129885
2020,4,156129899
2020,4,156129900
2020,4,156129932
2020,4,156129933
2020,4,156130021
2020,4,156130137
2020,4,144664048
2020,4,144664052
2020,4,144688796
2020,4,144688803
2020,4,144690862
2020,4,144690863
2020,4,144690867
2020,4,159855634
2020,4,159855635
2020,4,159855751
2020,4,159855972
2020,4,145280167
2020,4,145280173
2020,4,145280175
2020,4,145280176
2020,4,145280181
2020,4,145280183
2020,4,156580048
2020,4,156580053
2020,4,156580059
2020,4,156580065
2020,4,156580068
2020,4,156580070
2020,4,144664050
2020,4,145379343
2020,4,145379398
2020,4,145379403
2020,4,145379407
2020,4,145379461
2020,4,145379464
2020,4,145379469
2020,4,145379472
2020,4,145379478
2020,4,145379580
2020,4,145379631
2020,3,145379636
2020,4,145379680
2020,4,145379687
2020,4,144691074
2020,4,144701301
2020,4,150449074
2020,4,144691139
2020,4,150449084
2020,4,146725998
2020,4,144701314
2020,4,150449124
2020,4,146726053
2020,4,146726066
2020,3,150449275
2020,4,150449301
2020,4,150449305
2020,4,146726070
2020,4,146726079
2020,4,146726080
2020,4,146726119
2020,4,150449408
2020,4,146726166
2020,4,150449364
2020,4,146751177
2020,4,146751180
2020,4,146751181
2020,4,150449367
2020,4,150449370
2020,4,150449372
2020,4,146751179
2020,4,146751188
2020,4,146751201
2020,4,146751203
2020,4,144395473
2020,4,151651206
2020,4,151651208
2020,2,144690855
2020,4,144690860
2020,3,144690885
2020,3,144690922
2020,4,144690927
2020,4,144690929
2020,4,144690930
2020,4,144690932
2020,4,144690935
2020,4,144690957
2020,4,144690968
2020,4,144690969
2020,4,144690978
2020,4,144690981
2020,4,144690983
2020,4,144691026
2020,4,144691063
2020,4,144691064
2020,4,144691068
2020,4,144691072
2020,4,144691076
2020,4,144691075
2020,4,144691110
2020,4,144691116
2020,4,144691118
2020,4,144691119
2020,4,144691121
2020,4,144691126
2020,4,144691168
2020,4,161308511
2020,4,157602146
2020,4,157602208
2020,4,144854482
2020,4,144395659
2020,4,145379046
2020,4,145379165
2020,4,145379166
2020,4,145379175
2020,4,145379176
2020,4,145379177
2020,4,145379180
2020,4,145658095
2020,4,145821231
2020,4,154778453
2020,4,154778452
2020,4,144395514
2020,4,144395515
2020,4,144395516
2020,4,144395631
2020,4,144395635
2020,4,144635677
2020,4,144635683
2020,4,144635686
2020,4,144635688
2020,4,144635692
2020,4,145089646
2020,4,145089657
2020,4,145089661
2020,4,145089665
2020,4,145089681
2020,4,145089702
2020,4,145089707
2020,4,145089718
2020,3,145089736
2020,3,145089735
2020,4,145089752
2020,4,145089753
2020,4,145089783
2020,4,145089824
2020,4,145089825
2020,4,145089639
2020,4,144551639
2020,4,144552730
2020,4,144553489
2020,4,144664051
2020,4,144690844
2020,4,144690880
2020,4,144691070
2020,4,144691073
2020,4,144551220
2020,4,144551222
2020,4,144551271
2020,4,144551279
2020,4,144551584
2020,4,144551189
2020,4,144551214
2020,4,144551216
2020,4,144551218
2020,4,144552739
2020,4,145761349
2020,1,145808912
2020,4,144652090
2020,2,144690859
2020,4,144690977
2020,4,144690982
2020,4,144652278
2020,4,144652279
2020,4,146450511
2020,4,152134617
2020,4,152134631
2020,4,152134634
2020,3,152134660
2020,4,144652399
2020,4,144553545
2020,4,144635687
2020,4,144635884
2020,4,144635990
2020,4,144636112
2020,4,144652124
2020,3,144635892
2020,4,144652288
2020,4,156817340
2020,4,156817342
2020,4,156834190
2020,4,153867456
2020,4,153867461
2020,4,153868706
2020,4,153868708
2020,4,153868709
2020,4,153868735
2020,4,153868777
2020,4,153868846
2020,4,153868850
2020,4,153868861
2020,4,153868862
2020,4,156833557
2020,4,156833598
2020,4,161845862
2020,4,161845865
2020,4,161845866
2020,4,161081591
2020,4,144636057
2020,4,144636058
2020,4,144688791
2020,4,144701303
2020,4,151328386
2020,4,146843633
2020,4,146843635
2020,1,146843647
2020,4,146843668
2020,4,146843686
2020,4,146843693
2020,4,146843695
2020,4,146843700
2020,4,146843703
2020,4,146843744
2020,4,146843749
2020,4,146843750
2020,4,146843762
2020,4,145087919
2020,4,145087923
2020,4,145087924
2020,4,145087927
2020,4,145087929
2020,4,145087930
2020,4,145087932
2020,4,145087934
2020,4,146843764
2020,4,146843763
2020,4,146843765
2020,4,146843790
2020,4,146843804
2020,4,149889866
2020,4,146843844
2020,4,146843866
2020,4,146843867
2020,4,146843888
2020,4,146843887
2020,4,146843903
2020,4,153866850
2020,4,153866884
2020,4,153868513
2020,4,153866926
2020,4,153866932
2020,4,153866931
2020,4,153866953
2020,3,153866957
2020,4,153866958
2020,4,153866961
2020,4,153866962
2020,4,153866964
2020,4,153866966
2020,4,153866969
2020,4,153866970
2020,4,153866972
2020,4,153866973
2020,4,153867005
2020,3,153867012
2020,3,153867013
2020,1,153867016
2020,4,145696230
2020,3,145696234
2020,4,145691183
2020,4,144635817
2020,4,144635831
2020,4,144635834
2020,4,144635836
2020,3,144635838
2020,4,144635839
2020,4,144635971
2020,4,144635981
2020,4,144652141
2020,4,144652237
2020,4,144652397
2020,4,144652472
2020,4,144652473
2020,4,158351081
2020,4,158351082
2020,4,158351100
2020,4,158356335
2020,4,158356502
2020,4,158356591
2020,4,158356590
2020,4,158356613
2020,4,158356672
2020,4,158356721
2020,4,158356795
2020,4,158356961
2020,4,159592630
2020,4,159592655
2020,4,159592654
2020,4,159592671
2020,4,159592717
2020,4,159592725
2020,4,159592729
2020,4,159592732
2020,4,159593064
2020,4,159593070
2020,4,159593074
2020,4,159593076
2020,4,159593075
2020,4,159593079
2020,4,159593081
2020,4,159593083
2020,3,159593087
2020,3,159593086
2020,4,159593097
2020,4,159593144
2020,4,159593154
2020,4,159593279
2020,4,144635872
2020,3,144635885
2020,4,144701285
2020,4,156626493
2020,4,156626498
2020,4,156626499
2020,4,156626502
2020,4,156626503
2020,4,153828450
2020,4,151256838
2020,4,151256837
