data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,165507820,
2021,34,160059171,
2021,41,180409087,
2021,41,160059172,
2021,41,164299209,
2021,41,173571228,
2021,41,162560133,
2021,21,166534467,
2021,38,174072001,
2021,41,179104092,
2021,41,171623438,
2021,41,165596186,
2021,41,164277061,
2021,41,161015019,
2021,41,170541758,
2021,3,165138973,
2021,7,165138973,
2021,21,165138973,
2021,41,165210259,
2021,38,165596188,
2021,42,161605639,
2021,41,173571229,
2021,38,162156375,
2021,41,171451374,
2021,41,163085168,
2021,41,164451873,
2021,41,164299377,
2021,38,164499613,
2021,1,164206339,
2021,38,178323193,
2021,41,164730850,
2021,41,170508543,
2021,41,163080317,
2021,42,173571230,
2021,41,166815589,
2021,41,173571231,
2021,41,164206350,
2021,41,164299215,
2021,31,164206353,
2021,41,173953223,
2021,41,170541781,
2021,41,166814181,
2021,42,166814183,
2021,41,164259653,
2021,41,164583947,
2021,41,178234369,
2021,41,164371075,
2021,41,164451542,
2021,38,164832152,
2021,41,168977755,
2021,1,164354937,
2021,41,179594007,
2021,41,168930491,
2021,31,170508574,
2021,41,168240635,
2021,41,164326967,
2021,38,164584591,
2021,41,164450198,
2021,1,170508585,
2021,41,164328124,
2021,34,165620953,
2021,41,174494288,
2021,41,180409093,
2021,41,165138372,
2021,41,175688941,
2021,41,166391906,
2021,41,170541805,
2021,1,165897040,
2021,41,165612749,
2021,41,165599312,
2021,42,165596377,
2021,41,166379292,
2021,41,165925237,
2021,41,166379391,
2021,42,164497204,
2021,39,169082429,
2021,41,166430564,
2021,21,166441895,
2021,41,164953361,
2021,42,165053892,
2021,41,167991857,
2021,41,168356548,
2021,41,166379393,
2021,38,166379393,
2021,31,168977758,
2021,38,166287768,
2021,38,165053893,
2021,42,166819688,
2021,41,170541831,
2021,38,170541831,
2021,42,165054861,
2021,41,177256006,
2021,41,166819689,
2021,42,166819690,
2021,5,175688944,
2021,41,171451378,
2021,41,171451379,
2021,41,168356579,
2021,7,180409104,
2021,34,168357059,
2021,41,166673090,
2021,35,173571235,
2021,21,166673094,
2021,34,168067069,
2021,41,170541837,
2021,38,165976483,
2021,41,170392362,
2021,41,169082238,
2021,41,165362008,
2021,41,166211372,
2021,1,166481540,
2021,41,170914391,
2021,38,170541843,
2021,34,168067131,
2021,34,168067152,
2021,34,168067172,
2021,34,168067192,
2021,41,175688947,
2021,34,168357069,
2021,41,171623454,
2021,34,168586067,
2021,21,179214264,
2021,41,169490758,
2021,38,168467981,
2021,34,169448991,
2021,42,167232639,
2021,39,168043410,
2021,41,173571237,
2021,41,173571238,
2021,21,171451393,
2021,39,170400958,
2021,41,173571239,
2021,34,168490215,
2021,34,169415575,
2021,41,168751902,
2021,34,171451408,
2021,41,167683984,
2021,41,179214265,
2021,41,173571241,
2021,41,173571242,
2021,41,169413141,
2021,41,169435118,
2021,41,169427689,
2021,41,175916448,
2021,38,167655286,
2021,41,166018242,
2021,42,177406759,
2021,21,166823418,
2021,37,178394327,
2021,41,171451432,
2021,41,173571248,
2021,41,170260630,
2021,41,174494339,
2021,41,170392365,
2021,21,171451888,
2021,41,171451889,
2021,1,176545433,
2021,41,171451891,
2021,1,166813594,
2021,39,166453847,
2021,41,169490790,
2021,1,170508632,
2021,41,166453068,
2021,41,169490793,
2021,38,171451447,
2021,42,168663668,
2021,41,171451895,
2021,42,166453069,
2021,41,170543127,
2021,7,175688949,
2021,41,175688950,
2021,42,166453297,
2021,42,169450167,
2021,39,166477050,
2021,38,172092451,
2021,38,166542010,
2021,34,169490795,
2021,42,178937714,
2021,41,175688953,
2021,41,169492019,
2021,41,175252225,
2021,41,172092454,
2021,41,176547151,
2021,41,175688954,
2021,41,171623587,
2021,41,174072004,
2021,41,179214415,
2021,41,175688957,
2021,42,180084780,
2021,42,166672334,
2021,41,173660199,
