data_year,criminal_act_id,offense_id
2021,6,175402166
2021,9,175690700
2021,6,175690701
2021,6,175690702
2021,6,175690703
2021,9,175690704
2021,6,175915660
2021,6,175915661
2021,6,175688971
2021,6,175688972
2021,9,175688973
2021,6,175690705
2021,9,175690706
2021,6,175690707
2021,6,178291864
2021,6,178291865
2021,9,175690708
2021,6,176550544
2021,9,175690709
2021,6,175402167
2021,6,169490768
2021,6,180409122
2021,6,169490769
2021,6,167683986
2021,6,168357356
2021,6,167738285
2021,6,159925765
2021,6,159925766
2021,6,166823418
2021,6,168358807
2021,6,168358808
2021,6,170508628
2021,6,160657207
2021,6,161600102
2021,6,161600103
2021,6,161092657
2021,14,161090923
2021,6,169830173
2021,6,169830174
2021,8,176891717
2021,6,161092663
2021,6,161600108
2021,6,161602048
2021,6,161602049
2021,6,161600109
2021,6,161600110
2021,6,176545433
2021,6,166813593
2021,6,166813594
2021,6,170508632
2021,6,162275289
2021,8,162275289
2021,6,162275290
2021,1,168358015
2021,1,168358016
2021,6,163083182
2021,6,169490795
2021,6,164309849
2021,1,168752488
2021,6,166592359
2021,6,164454138
2021,6,164454142
2021,6,164454143
2021,5,164454148
2021,6,164454149
2021,6,164454150
2021,6,165177340
2021,6,164584058
2021,6,164584065
2021,6,164584066
2021,6,164584067
2021,6,164584068
2021,6,165177350
2021,6,165509378
2021,6,165509379
2021,6,165509390
2021,6,166592360
2021,6,170508636
2021,1,166508350
2021,6,165925249
2021,6,166211308
2021,6,166211313
2021,6,166390673
2021,7,166390673
2021,4,166390674
2021,6,166390674
2021,6,166390675
2021,6,166390676
2021,6,166390682
2021,6,168932341
2021,3,168914598
2021,6,168914598
2021,6,168914599
2021,6,168932343
2021,6,166674611
2021,6,166674616
2021,5,166674617
2021,6,166674617
2021,6,168932346
2021,6,166674619
2021,8,166674619
2021,6,166674621
2021,6,170541903
2021,6,170541904
2021,6,170541905
2021,6,166674623
2021,1,166508351
2021,6,166508352
2021,8,168931661
2021,6,167422472
2021,7,171008265
2021,6,167904912
2021,6,167904913
2021,6,167904915
2021,6,167904917
2021,6,167904918
2021,6,168358531
2021,6,168358532
2021,6,168752490
2021,6,168752491
2021,3,168932349
2021,6,168932350
2021,6,168932351
2021,6,168931663
2021,1,166592014
2021,6,168470836
2021,6,166591419
2021,6,166591420
2021,1,166649520
2021,6,169830184
2021,6,169830185
2021,6,170259567
2021,6,169830195
2021,6,169830196
2021,6,169830206
2021,6,169830207
2021,3,170259568
2021,6,170259568
2021,8,170259568
2021,6,170259569
2021,6,169082432
2021,6,170259575
2021,3,170259576
2021,6,169428606
2021,6,175690711
2021,6,170259581
2021,6,170259585
2021,6,171008267
2021,6,171008270
2021,6,171158753
2021,6,171158754
2021,6,171158755
2021,6,171158756
2021,6,171158757
2021,6,171680959
2021,6,169428607
2021,4,166674230
2021,1,176543745
2021,6,171008284
2021,6,171008285
2021,6,171529883
2021,1,171158760
2021,6,171158761
2021,6,171158763
2021,6,168978275
2021,6,172616862
2021,6,172616863
2021,6,172616865
2021,6,173077422
2021,8,173077422
2021,6,173077423
2021,6,172616871
2021,6,172616872
2021,6,172616877
2021,2,172616878
2021,8,172616878
2021,6,173077424
2021,8,173077424
2021,6,172991282
2021,6,173078903
2021,8,173078903
2021,6,174151612
2021,6,174151615
2021,8,166819303
2021,6,174151950
2021,6,174151951
2021,6,174151621
2021,6,175305291
2021,6,175305292
2021,6,175305314
2021,6,175305315
2021,6,175690712
2021,1,175690713
2021,6,175690713
2021,6,175305362
2021,6,175690720
2021,6,159929149
2021,6,159929150
2021,6,160147031
2021,6,170541911
2021,6,166819304
2021,8,169830489
2021,6,167908525
2021,6,162278641
2021,8,168102776
2021,6,163079363
2021,8,164272493
2021,8,164259678
2021,6,164259680
2021,6,164259681
2021,8,168102777
2021,9,167684202
2021,5,167683859
2021,6,164454195
2021,8,164454213
2021,6,164584069
2021,6,164584070
2021,6,165177357
2021,6,169830223
2021,6,169830224
2021,6,166674855
2021,6,165177360
2021,6,165925253
2021,6,165925254
2021,6,165925255
2021,6,166211318
2021,6,166211319
2021,6,166674856
2021,6,169830229
2021,6,169830230
2021,6,166674860
2021,6,175414395
2021,6,167422484
2021,6,167422485
2021,6,167422486
2021,6,167422487
2021,6,167422488
2021,6,168358941
2021,6,168358942
2021,6,168358944
2021,6,168358945
2021,6,168752676
2021,6,169830243
2021,6,169830244
2021,6,169500253
2021,6,169429458
2021,6,169492575
2021,6,169830404
2021,6,171008289
2021,6,171008290
2021,6,171008291
2021,6,171008296
2021,6,171008298
2021,6,171008299
2021,6,171008300
2021,6,171008301
2021,6,169502816
2021,6,171530410
2021,6,171530411
2021,6,171530418
2021,6,171530419
2021,6,171745598
2021,6,171745604
2021,6,171745605
2021,6,171745613
2021,6,171745614
2021,6,171745620
2021,6,171745621
2021,6,172616890
2021,6,174151626
2021,6,174151627
2021,6,174151628
2021,6,172991285
2021,8,176550559
2021,8,176550560
2021,6,174151632
2021,6,169852395
2021,6,169852061
2021,6,174151643
2021,6,174151644
2021,6,174495535
2021,6,174495536
2021,6,174495538
2021,3,175690723
2021,6,175305490
2021,8,169413464
2021,6,159825047
2021,6,159825046
2021,6,159864165
2021,6,159864164
2021,6,159851688
2021,6,168585610
2021,6,170543219
2021,6,169351143
2021,6,169351144
2021,8,177406763
2021,6,161534640
2021,6,168051327
2021,6,168051328
2021,6,167994440
2021,6,161534641
2021,6,167994441
2021,6,169925697
2021,6,169351145
2021,6,160481237
2021,6,160481236
2021,6,168359396
2021,1,168359397
2021,6,171082166
2021,6,160480813
2021,6,168826400
2021,6,160147041
2021,9,161559428
2021,6,168826401
2021,6,170398882
2021,6,169524693
2021,6,170697510
2021,6,160790656
2021,3,161605569
2021,5,160790658
2021,6,161534642
2021,6,160880331
2021,1,169449946
2021,6,168585119
2021,6,179187918
2021,8,168663042
2021,7,168752194
2021,6,179614903
2021,6,169413177
2021,6,161600112
2021,6,161632957
2021,6,161632958
2021,6,161637103
2021,6,163228844
2021,8,168905422
2021,6,168914779
2021,6,168914780
2021,6,169429242
2021,6,170180748
2021,6,163122421
2021,6,166819868
2021,6,166819869
2021,6,163083193
2021,6,169082735
2021,6,169412801
2021,6,166020483
2021,6,163079370
2021,6,163079369
2021,6,163086729
2021,6,163228892
2021,6,163261285
2021,6,164259689
2021,14,164355366
2021,6,166379554
2021,6,164298498
2021,5,164298970
2021,6,172635463
2021,6,172635464
2021,6,169412802
2021,6,169502831
2021,6,164411380
2021,6,164449035
2021,6,169502832
2021,6,169829618
2021,6,169576182
2021,6,165177197
2021,2,165215742
2021,14,165726047
2021,6,165214797
2021,6,165361591
2021,6,165361847
2021,14,165507772
2021,6,165620967
2021,3,165898176
2021,6,165898177
2021,6,165898178
2021,6,165896224
2021,6,165896225
2021,6,165896227
2021,2,165727472
2021,6,166593067
2021,6,166017153
2021,6,166211470
2021,6,166210491
2021,6,169581425
2021,6,166210498
2021,6,166211321
2021,5,166380334
2021,6,180915476
2021,6,180915477
2021,4,175916451
2021,1,169830104
2021,8,169830105
2021,6,170051601
2021,6,167325124
2021,6,167325125
2021,6,166508966
2021,6,166508967
2021,6,166508970
2021,2,170179954
2021,2,166824765
2021,6,172623620
2021,6,170548349
2021,6,170548350
2021,1,170528648
2021,6,167323302
2021,6,167323303
2021,6,166815599
2021,6,166815600
2021,6,168001325
2021,6,167322448
2021,6,168104254
2021,6,168104255
2021,6,173403485
2021,6,171452436
2021,6,171452437
2021,6,170604093
2021,6,170604094
2021,6,176322606
2021,6,168914480
2021,6,168979988
2021,6,168979989
2021,8,170411604
2021,6,170604890
2021,6,170050942
2021,6,170050943
2021,6,171143650
2021,6,169528124
2021,6,169528125
2021,6,171371881
2021,6,170604891
2021,6,170452600
2021,6,169923485
2021,6,169923486
2021,6,171727306
2021,6,170452601
2021,6,170447033
2021,8,170447046
2021,6,170456610
2021,6,175898449
2021,6,171453957
2021,6,170521268
2021,6,170521269
2021,6,170657425
2021,6,170657426
2021,6,170985530
2021,6,170543140
2021,6,175898454
2021,6,171125364
2021,6,171125365
2021,6,170985531
2021,6,170914683
2021,8,170915584
2021,6,175295829
2021,6,175295830
2021,6,175295831
2021,8,170915585
2021,8,171008750
2021,8,171008751
2021,8,171006682
2021,6,171530236
2021,6,174900305
2021,6,177522522
2021,2,171158771
2021,6,174900306
2021,1,171553208
2021,1,171530237
2021,6,175683565
2021,6,171680961
2021,6,171429532
2021,6,171429533
2021,8,171553212
2021,6,171553216
2021,2,172094105
2021,6,180174965
2021,6,172094106
2021,6,171666696
2021,6,171726755
2021,6,171726756
2021,8,177080886
2021,6,171737222
2021,6,171737223
2021,5,172080047
2021,6,172380847
2021,6,174292746
2021,6,174292747
2021,6,178877749
2021,6,172378821
2021,8,172267635
2021,8,177129041
2021,1,177080887
2021,12,173503710
2021,12,173503711
2021,6,174588363
2021,6,177080888
2021,6,173468809
2021,1,176018489
2021,6,172374058
2021,6,178207970
2021,6,173608561
2021,6,173608562
2021,6,175411021
2021,6,174943593
2021,6,174943594
2021,6,174053399
2021,6,174246790
2021,6,174246791
2021,1,176543751
2021,5,174825891
2021,6,173503006
2021,6,176578444
2021,6,174901745
2021,6,174901746
2021,6,174903080
2021,6,174943599
2021,6,174941487
2021,6,174941488
2021,6,175255979
2021,6,175255980
2021,6,175910154
2021,6,175910155
2021,6,175910156
2021,6,175909753
2021,6,173597143
2021,6,173597144
2021,6,176578610
2021,6,178064144
2021,6,178064145
2021,6,175414648
2021,6,174386002
2021,9,175409988
2021,6,179103076
2021,6,179103077
2021,8,174807055
2021,8,174807056
2021,6,178937716
2021,3,162277850
2021,1,175409990
2021,6,162274922
2021,6,162274923
2021,1,170604827
2021,6,178054042
2021,6,163439457
2021,6,163439456
2021,6,168358198
2021,6,168358199
2021,6,175409992
2021,6,166815605
2021,6,177118844
2021,6,168979693
2021,6,170543146
2021,6,170051535
2021,6,177118846
2021,6,177118847
2021,6,171529493
2021,6,172615453
2021,6,172615454
2021,6,173633595
2021,6,173633596
2021,6,175414217
2021,6,175410000
2021,6,173621736
2021,6,177118569
2021,6,174627981
2021,8,174710440
2021,6,175305554
2021,6,175305555
2021,6,175305556
2021,6,175903387
2021,9,160001950
2021,6,166019915
2021,3,174700724
2021,9,160479121
2021,6,161090839
2021,3,160657493
2021,6,162277855
2021,6,160785562
2021,6,176548826
2021,6,176548827
2021,6,174893105
2021,6,174893106
2021,1,175414813
2021,1,175414814
2021,6,175402539
2021,9,178295123
2021,9,164355370
2021,9,162161785
2021,6,175952391
2021,6,175910849
2021,6,170543169
2021,9,170543174
2021,9,166814185
2021,6,164314360
2021,6,164314361
2021,6,164321720
2021,6,164321721
2021,6,164412023
2021,6,170543180
2021,6,164902308
2021,6,165226967
2021,6,165226968
2021,9,166481613
2021,6,167906050
2021,6,165620970
2021,6,175910850
2021,7,175628370
2021,6,159830749
2021,9,178938072
2021,9,166380556
2021,9,172267998
2021,9,165977096
2021,6,166211795
2021,6,173635977
2021,6,166512095
2021,6,166512096
2021,9,166542908
2021,6,166824768
2021,6,170543186
2021,6,170543187
2021,6,170543188
2021,9,170543194
2021,8,159838291
2021,9,169352380
2021,9,168826379
2021,6,161633010
2021,6,170986608
2021,2,177553404
2021,6,170543212
2021,6,170087020
2021,6,170087021
2021,6,170272330
2021,6,170272331
2021,1,170394579
2021,6,170455407
2021,6,170455408
2021,6,170550378
2021,6,170455409
2021,6,170455410
2021,8,161950244
2021,6,162061887
2021,8,162279309
2021,9,172052596
2021,9,173468811
2021,8,162279310
2021,8,161342332
2021,6,161954067
2021,6,173484459
2021,6,173595916
2021,6,174389972
2021,6,174389973
2021,6,161954068
2021,6,162066660
2021,1,164371800
2021,6,166183879
2021,8,166183880
2021,8,162400245
2021,6,162415047
2021,6,174296502
2021,6,162560702
2021,1,163073595
2021,3,176550570
2021,6,176550570
2021,9,175176442
2021,6,175255985
2021,9,177187832
2021,6,159864248
2021,9,160751795
2021,8,166184149
2021,6,160000462
2021,6,162562192
2021,6,160793424
2021,5,160790661
2021,6,166184150
2021,6,166185028
2021,6,166184167
2021,9,161533023
2021,5,164321037
2021,8,166184175
2021,6,166380355
2021,9,160481239
2021,6,162562048
2021,6,164500782
2021,6,164830841
2021,6,161330768
2021,6,161338964
2021,1,166184191
2021,8,166184193
2021,8,166184194
2021,1,166183882
2021,9,160785442
2021,9,161414005
2021,9,160921059
2021,8,165175971
2021,8,165360367
2021,8,165360368
2021,7,165181571
2021,8,165726212
2021,8,165726213
2021,6,170508900
2021,9,160904476
2021,9,161338965
2021,9,161338966
2021,9,163121320
2021,9,161605641
2021,9,163122393
2021,9,162562476
2021,6,176288815
2021,6,161642417
2021,6,162275325
2021,9,162067206
2021,9,163086897
2021,6,165663300
2021,2,166021358
2021,6,168586550
2021,6,166211637
2021,6,167319822
2021,9,162161787
2021,9,163079374
2021,6,165206292
2021,9,163079418
2021,9,162968177
2021,6,162562568
2021,9,164498102
2021,6,164288917
2021,9,164382069
2021,6,164259757
2021,8,166211119
2021,9,164259765
2021,6,164288918
2021,9,164259766
2021,1,169581556
2021,9,164259768
2021,8,164411794
2021,3,168752252
2021,2,165896146
2021,6,164498106
2021,9,164584592
2021,9,164896265
2021,9,164557055
2021,9,165054735
2021,6,164953863
2021,9,165189672
2021,6,165055051
2021,9,166593069
2021,6,165215757
2021,1,166508898
2021,8,169351146
2021,9,165726782
2021,6,166184728
2021,6,168658227
2021,6,165896228
2021,6,165896229
2021,6,166211798
2021,1,168359225
2021,1,166289214
2021,9,166379959
2021,6,166288354
2021,6,166431948
2021,9,168932284
2021,9,166431949
2021,6,166481682
2021,6,166553241
2021,6,166553242
2021,6,167675838
2021,6,167381001
2021,6,178294288
2021,3,169492502
2021,6,178294289
2021,1,169827894
2021,6,169830411
2021,2,169503199
2021,8,169413465
2021,6,170604199
2021,6,168752685
2021,6,169450169
2021,6,168826381
2021,6,169526569
2021,6,176708720
2021,2,170052074
2021,6,169852704
2021,6,169993960
2021,6,170181368
2021,6,170181369
2021,6,170697102
2021,6,170396339
2021,6,170337135
2021,6,170604200
2021,6,170604201
2021,6,170405993
2021,8,170451715
2021,6,170529549
2021,8,171548501
2021,6,170544146
2021,6,170915433
2021,6,171116213
2021,6,171116214
2021,6,172079755
2021,6,171425715
2021,6,171430597
2021,6,171741046
2021,14,172093274
2021,8,173616197
2021,6,172267120
2021,6,172267121
2021,6,172268008
2021,1,173486199
2021,6,172877126
2021,6,173486633
2021,6,173486200
2021,1,173486201
2021,6,173000870
2021,6,173000871
2021,6,173484952
2021,6,176550572
2021,8,174151897
2021,6,173616340
2021,8,176550576
2021,6,173956883
2021,6,174151647
2021,8,174588807
2021,6,175690732
2021,8,174659058
2021,9,176550578
2021,6,174133149
2021,6,174588364
2021,8,175411164
2021,9,175699710
2021,6,174941778
2021,6,174942588
2021,6,175629898
2021,6,175402794
2021,9,177242196
2021,9,176891074
2021,8,178245228
2021,6,174150546
2021,12,160785665
2021,6,161033716
2021,6,161533237
2021,6,161533236
2021,6,161559735
2021,6,161559736
2021,6,161559737
2021,7,179676182
2021,6,173523710
2021,6,173523711
2021,9,164327105
2021,6,174587715
2021,6,174942454
2021,8,175174672
2021,6,173077957
2021,6,163817691
2021,6,164259774
2021,6,164314724
2021,6,164259776
2021,6,164259777
2021,6,164327106
2021,6,164327107
2021,6,164383065
2021,6,164557056
2021,6,164730630
2021,12,165206867
2021,6,175396062
2021,6,162800352
2021,6,165925908
2021,6,165662776
2021,6,165698886
2021,6,166276406
2021,6,166276407
2021,12,166481866
2021,12,166481867
2021,6,166432855
2021,6,167331032
2021,6,168914482
2021,9,167995689
2021,6,168250652
2021,6,168358308
2021,6,168915086
2021,6,168915087
2021,6,169352383
2021,6,169493466
2021,6,169487060
2021,6,169488210
2021,6,169581469
2021,6,169581470
2021,6,169830412
2021,6,170066522
2021,12,170658598
2021,6,171143060
2021,6,170985498
2021,6,171008069
2021,6,171158776
2021,6,174151834
2021,6,172088893
2021,6,172375445
2021,6,173401116
2021,6,173636043
2021,6,173636044
2021,6,174486119
2021,6,174486120
2021,6,174941489
2021,6,175310725
2021,1,161632695
2021,6,175411165
2021,3,170985219
2021,6,161025999
2021,3,168714289
2021,6,174893944
2021,6,161026000
2021,6,169351358
2021,9,160653470
2021,12,164327507
2021,6,170509082
2021,6,175909203
2021,6,175909204
2021,6,175909205
2021,9,160921065
2021,6,166623247
2021,6,166623248
2021,8,166379294
2021,6,166379295
2021,6,170509083
2021,6,160001762
2021,6,173500806
2021,6,173500807
2021,8,170544243
2021,6,161632539
2021,9,174843945
2021,8,166393391
2021,8,166393392
2021,9,168064878
2021,9,165138376
2021,9,166623249
2021,8,160145505
2021,6,176545959
2021,6,170603507
2021,6,170603508
2021,6,160478823
2021,9,175172195
2021,6,161025020
2021,6,160636608
2021,9,163545355
2021,9,164259783
2021,1,160636611
2021,9,167964609
2021,9,170222282
2021,6,177278866
2021,9,164326969
2021,6,164327585
2021,6,165360826
2021,6,164262550
2021,6,164262551
2021,6,165360827
2021,6,161020769
2021,9,164405755
2021,6,161020768
2021,8,160637060
2021,6,175909211
2021,6,166379296
2021,6,166379297
2021,6,170509090
2021,9,173500810
2021,6,170544261
2021,6,172635476
2021,6,172635477
2021,6,166379313
2021,6,166379314
2021,9,164903663
2021,6,164953308
2021,9,164953314
2021,9,170544262
2021,6,175998583
2021,6,173660053
2021,6,173660054
2021,9,174487272
2021,6,177522025
2021,9,166388638
2021,6,180084886
2021,6,180084887
2021,6,177519596
2021,9,173500811
2021,6,167668363
2021,6,167668364
2021,6,170544283
2021,6,166391908
2021,6,178785520
2021,6,166534472
2021,6,166534473
2021,9,168714294
2021,9,168051376
2021,6,161025048
2021,9,166391983
2021,6,161025049
2021,4,161526842
2021,6,160790027
2021,9,168662416
2021,9,166391987
2021,9,180084939
2021,6,166534476
2021,9,173500812
2021,9,168662424
