data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2021,162606974,167477387,24,
2021,150018666,155011117,21,
2021,150018666,155011118,25,
2021,150018667,155011117,25,
2021,150018667,155011118,21,
2021,147484751,152508485,21,
2021,147484751,152508486,25,
2021,147484750,152508485,25,
2021,150241996,155235718,5,
2021,147484750,152508486,21,
2021,148679214,153667827,16,
2021,153751330,158713344,1,
2021,147841387,152824488,17,
2021,152184097,157165176,24,
2021,152184098,157165176,16,
2021,153729089,158691261,3,
2021,155315046,160261849,21,
2021,156339050,161271885,16,
2021,156339051,161271885,16,
2021,156339052,161271885,16,
2021,160215810,165116814,5,
2021,159857569,164765365,5,
2021,159857570,164765365,5,
2021,159857571,164765366,21,
2021,147744871,152729276,21,
2021,150326736,155321169,25,
2021,150326736,155321170,3,
2021,150326737,155321169,3,
2021,150326737,155321170,25,
2021,149949923,154940878,16,
2021,166097675,170936409,3,
2021,151249247,156233733,1,
2021,145913011,150927489,21,
2021,159288313,164200165,3,
2021,150044239,155037373,3,
2021,148435351,153413201,17,
2021,152277491,157258677,21,
2021,148832300,153821269,1,
2021,164823970,169676596,1,
2021,159792773,164703869,3,
2021,157359014,162284579,20,
2021,164823971,169676596,1,
2021,150021831,155014362,1,
2021,151340791,156326744,3,
2021,146877756,151907440,9,
2021,156276802,161211480,16,
2021,150958308,155947924,3,
2021,150195617,155188683,1,
2021,151340793,156326746,1,
2021,150195617,155188684,1,
2021,150195618,155188683,16,
2021,150195618,155188684,25,
2021,150044453,155037576,24,
2021,150044454,155037576,1,
2021,150243232,155236946,16,
2021,147460431,152485347,3,
2021,159288314,164200166,5,
2021,159288314,164200167,4,
2021,164035842,168894376,16,
2021,150478784,155474998,1,
2021,148040824,153022639,3,
2021,150020707,155013160,15,
2021,156243470,161177376,3,
2021,157187479,162112449,5,
2021,149949952,154940905,3,
2021,150044245,155037380,16,
2021,150326738,155321171,3,
2021,148946841,153939039,1,
2021,163950535,168807405,1,
2021,148950185,153934151,18,
2021,159288315,164200168,1,
2021,150115351,155108810,9,
2021,150195273,155188337,1,
2021,150195273,155188338,18,
2021,150579132,155575306,17,
2021,150193978,155186956,3,
2021,159288316,164200169,5,
2021,159675302,164587048,1,
2021,156243514,161177414,24,
2021,156276829,161211502,3,
2021,152553881,157532911,1,
2021,152553881,157532912,25,
2021,152553882,157532911,1,
2021,152553882,157532912,1,
2021,154712511,159665289,3,
2021,165306545,170150297,1,
2021,154665450,159618753,27,
2021,156243515,161177414,24,
2021,156243516,161177414,3,
2021,150192934,155185961,24,
2021,153981753,158943074,3,
2021,150072460,155066033,1,
2021,150327417,155321850,19,
2021,150073632,155067248,21,
2021,160214831,165115865,1,
2021,166097681,170936414,26,
2021,150886452,155876554,17,
2021,150886452,155876555,25,
2021,150886453,155876554,25,
2021,150886453,155876555,5,
2021,161406378,166291740,24,
2021,154817963,159767038,17,
2021,152135694,157117824,17,
2021,156276851,161211528,27,
2021,151357422,156343651,5,
2021,150935590,155925222,15,
2021,151343923,156329923,3,
2021,152122839,157104593,16,
2021,152122840,157104593,16,
2021,152122841,157104593,16,
2021,151467002,156452005,1,
2021,152185170,157166228,17,
2021,151673752,156661592,7,
2021,152122932,157104684,7,
2021,152122842,157104594,3,
2021,150697940,155690988,26,
2021,150886622,155876723,21,
2021,150800118,155791972,20,
2021,153730957,158693020,3,
2021,152173813,157154959,9,
2021,153730957,158693021,1,
2021,150800119,155791973,1,
2021,150800120,155791973,1,
2021,152559549,157538568,3,
2021,150801071,155792957,17,
2021,154099412,159057314,15,
2021,152122934,157104686,3,
2021,152559550,157538569,16,
2021,150926656,155916150,1,
2021,156276877,161211552,25,
2021,156276877,161211553,5,
2021,156276878,161211552,17,
2021,156276878,161211553,25,
2021,162974563,167842974,3,
2021,155995977,160936089,15,
2021,155995978,160936089,14,
2021,155995979,160936089,14,
2021,155995980,160936089,16,
2021,155995981,160936089,14,
2021,157187482,162112453,3,
2021,157187483,162112454,3,
2021,157187484,162112454,5,
2021,152559551,157538570,17,
2021,151722584,156710072,3,
2021,154817772,159766843,17,
2021,151104362,156091450,1,
2021,151957843,156940954,1,
2021,154099444,159057346,16,
2021,156243534,161177432,17,
2021,152414019,157395437,3,
2021,152414019,157395438,25,
2021,152414019,157395439,16,
2021,159288321,164200174,27,
2021,159288322,164200174,5,
2021,152414022,157395440,14,
2021,152414023,157395440,14,
2021,152414024,157395440,14,
2021,155226932,160173640,19,
2021,156276883,161211560,1,
2021,156276884,161211560,1,
2021,156126706,161062774,26,
2021,153790803,158750974,21,
2021,156652883,161586020,3,
2021,156276889,161211565,1,
2021,161406383,166291745,9,
2021,156135137,161071364,1,
2021,157359030,162284597,3,
2021,153426540,158395187,3,
2021,164931463,169779303,3,
2021,153396872,158365143,3,
2021,153729315,158691490,5,
2021,151764168,156749553,1,
2021,153781970,158742431,1,
2021,159288325,164200179,5,
2021,159288326,164200180,10,
2021,159288327,164200180,10,
2021,163125458,167991402,18,
2021,159288328,164200181,1,
2021,152563206,157542331,18,
2021,154489526,159445431,1,
2021,164105410,168964630,3,
2021,164931464,169779304,4,
2021,159288330,164200183,1,
2021,159288331,164200184,25,
2021,159288331,164200185,21,
2021,159288331,164200186,1,
2021,159288331,164200187,1,
2021,159288331,164200188,1,
2021,159288332,164200184,21,
2021,159288332,164200185,25,
2021,159288332,164200186,1,
2021,159288332,164200187,1,
2021,159288332,164200188,1,
2021,159288333,164200184,1,
2021,159288333,164200185,1,
2021,159288333,164200186,25,
2021,159288333,164200187,19,
2021,159288333,164200188,9,
2021,159288334,164200184,1,
2021,159288334,164200185,1,
2021,159288334,164200186,19,
2021,159288334,164200187,25,
2021,159288334,164200188,9,
2021,159288335,164200184,1,
2021,159288335,164200185,1,
2021,159288335,164200186,9,
2021,159288335,164200187,9,
2021,159288335,164200188,25,
2021,155149186,160096453,3,
2021,155149187,160096453,1,
2021,155171053,160118731,3,
2021,155163566,160111071,18,
2021,155163567,160111071,16,
2021,155163568,160111071,1,
2021,155163569,160111071,17,
2021,161630993,166508863,21,
2021,157187528,162112496,9,
2021,155226961,160173674,19,
2021,159288340,164200193,21,
2021,159288340,164200194,25,
2021,159288341,164200193,25,
2021,159288341,164200194,21,
2021,155995985,160936092,3,
2021,160214873,165115907,5,
2021,156126709,161062777,16,
2021,157187972,162112947,14,
2021,157187972,162112948,14,
2021,157187973,162112947,14,
2021,157187973,162112948,14,
2021,157187974,162112949,3,
2021,152196411,157177602,1,
2021,157187976,162112951,17,
2021,157187977,162112951,19,
2021,157187978,162112951,19,
2021,157187979,162112951,16,
2021,155226963,160173678,14,
2021,154401208,159358436,19,
2021,157187542,162112511,1,
2021,154401209,159358436,15,
2021,152196412,157177603,1,
2021,155186283,160134032,1,
2021,152285015,157266313,9,
2021,157187983,162112958,1,
2021,156278192,161212901,3,
2021,164657978,169513262,24,
2021,161406386,166291749,16,
2021,161406387,166291749,16,
2021,161406388,166291749,16,
2021,157819976,162740093,14,
2021,161406390,166291751,1,
2021,159288344,164200199,3,
2021,160967919,165864062,17,
2021,157819980,162740096,3,
2021,157819980,162740097,25,
2021,157819981,162740096,25,
2021,157819981,162740097,3,
2021,155228183,160174919,15,
2021,162265390,167142240,1,
2021,162265391,167142240,1,
2021,161406391,166291752,16,
2021,161406392,166291752,16,
2021,157359168,162284732,16,
2021,159792775,164703871,21,
2021,155228184,160174919,16,
2021,153730994,158693056,16,
2021,164931623,169779460,16,
2021,164931624,169779460,16,
2021,164931625,169779460,16,
2021,152522524,157502360,15,
2021,161406397,166291757,27,
2021,165783171,170623938,9,
2021,152413328,157394714,5,
2021,159377971,164290292,25,
2021,159377971,164290293,3,
2021,159377972,164290292,3,
2021,159377972,164290293,25,
2021,152553545,157532564,1,
2021,159272851,164184961,19,
2021,155228204,160174938,21,
2021,163125459,167991403,24,
2021,164931654,169779499,3,
2021,160214957,165115988,5,
2021,160214957,165115989,25,
2021,160214958,165115988,25,
2021,160214958,165115989,17,
2021,160214977,165116008,1,
2021,161406400,166291761,16,
2021,161406401,166291761,16,
2021,161630184,166508055,3,
2021,161630185,166508055,4,
2021,161406402,166291762,3,
2021,160214997,165116030,3,
2021,159377834,164290164,21,
2021,161406404,166291764,21,
2021,159782100,164693321,5,
2021,161630201,166508072,21,
2021,160215817,165116821,3,
2021,161408161,166293508,3,
2021,161408164,166293511,3,
2021,161406409,166291771,19,
2021,161408166,166293513,3,
2021,161408168,166293515,3,
2021,153398404,158366621,3,
2021,161408169,166293516,3,
2021,153396873,158365144,3,
2021,145996071,151009662,24,
2021,145996067,151009662,24,
2021,145996065,151009662,24,
2021,145996069,151009662,24,
2021,145996070,151009662,24,
2021,145996066,151009662,24,
2021,145996068,151009662,24,
2021,154451019,159406636,14,
2021,155228702,160175449,11,
2021,145996083,151009674,19,
2021,155228704,160175450,15,
2021,145996090,151009680,3,
2021,146952436,151982041,3,
2021,146955235,151986026,1,
2021,146955238,151986026,1,
2021,146955237,151986026,1,
2021,146955242,151986030,1,
2021,146955243,151986031,1,
2021,146955245,151986033,21,
2021,146955247,151986035,1,
2021,153466255,158434153,1,
2021,147451700,152472124,14,
2021,147451701,152472125,17,
2021,155228705,160175451,16,
2021,153842482,158802523,1,
2021,148153339,153136967,1,
2021,148153347,153136973,3,
2021,148949233,153933228,19,
2021,150004433,154996896,21,
2021,148949235,153933230,1,
2021,148949235,153933231,18,
2021,155234369,160181128,17,
2021,148949236,153933230,18,
2021,148949236,153933231,18,
2021,150017185,155009713,5,
2021,150021836,155014367,5,
2021,150021837,155014367,5,
2021,150021838,155014367,21,
2021,150017245,155009764,17,
2021,150197828,155191008,24,
2021,150197840,155191021,16,
2021,150925102,155914579,1,
2021,150925102,155914580,1,
2021,150326853,155321301,21,
2021,150326858,155321306,3,
2021,151250824,156235272,1,
2021,151250824,156235273,1,
2021,151250824,156235274,1,
2021,155234370,160181128,17,
2021,153750582,158712607,15,
2021,151673755,156661595,25,
2021,151673755,156661596,3,
2021,151673756,156661595,3,
2021,151673756,156661596,25,
2021,151673760,156661602,21,
2021,151673764,156661606,1,
2021,154667341,159620677,3,
2021,151957777,156940894,3,
2021,151957779,156940895,5,
2021,151957782,156940898,25,
2021,151957782,156940899,1,
2021,151957782,156940900,1,
2021,151957783,156940898,1,
2021,151957783,156940899,25,
2021,151957783,156940900,24,
2021,151957784,156940898,1,
2021,151957784,156940899,24,
2021,151957784,156940900,25,
2021,152134463,157116574,17,
2021,152134464,157116574,19,
2021,152134465,157116575,24,
2021,152134466,157116575,24,
2021,152134467,157116575,24,
2021,152415512,157396972,25,
2021,152415512,157396973,18,
2021,152415513,157396972,5,
2021,152415513,157396973,9,
2021,152134472,157116579,1,
2021,152415514,157396974,1,
2021,154667344,159620680,24,
2021,154667344,159620681,18,
2021,152415515,157396975,21,
2021,154667346,159620682,21,
2021,154667347,159620683,16,
2021,153983657,158944951,1,
2021,152415527,157396988,5,
2021,153167623,158141952,3,
2021,153167624,158141953,19,
2021,153167625,158141953,18,
2021,155234371,160181129,17,
2021,154101428,159059423,1,
2021,154101429,159059423,19,
2021,154101430,159059424,16,
2021,155309533,160256179,24,
2021,155309534,160256179,24,
2021,163125463,167991406,1,
2021,154101433,159059426,9,
2021,154101434,159059427,3,
2021,154490116,159446012,1,
2021,154490116,159446013,1,
2021,154490117,159446012,1,
2021,154490117,159446013,1,
2021,154667355,159620690,26,
2021,160423571,165321473,25,
2021,160423571,165321474,14,
2021,160423572,165321473,14,
2021,160423572,165321474,25,
2021,155567246,160514595,3,
2021,155567248,160514597,21,
2021,155567252,160514601,1,
2021,155567253,160514601,1,
2021,156744859,161679223,15,
2021,155567288,160514635,18,
2021,155994919,160934993,16,
2021,155994928,160935001,17,
2021,155994929,160935001,19,
2021,156744861,161679225,3,
2021,156744866,161679229,24,
2021,156744867,161679229,24,
2021,156744868,161679229,24,
2021,156744870,161679231,21,
2021,156744871,161679232,19,
2021,156744872,161679232,19,
2021,156744875,161679234,17,
2021,156744878,161679237,17,
2021,156744879,161679238,3,
2021,157265474,162192092,25,
2021,157265474,162192093,15,
2021,157265475,162192092,15,
2021,157265475,162192093,25,
2021,156744880,161679239,17,
2021,154818782,159767914,1,
2021,159871025,164778648,1,
2021,159871026,164778648,19,
2021,157265477,162192095,21,
2021,157265478,162192096,1,
2021,157265482,162192097,24,
2021,158344449,163255891,1,
2021,154489035,159444911,21,
2021,158344457,163255899,21,
2021,158344458,163255900,17,
2021,158344461,163255903,21,
2021,158344471,163255912,21,
2021,158798317,163705906,1,
2021,158798319,163705908,1,
2021,158798319,163705909,19,
2021,158712557,163622017,21,
2021,158799966,163707513,24,
2021,158799967,163707513,24,
2021,158799968,163707514,1,
2021,158799969,163707514,1,
2021,156183272,161118066,1,
2021,159871028,164778650,19,
2021,156183272,161118067,1,
2021,156183272,161118068,25,
2021,156183273,161118066,1,
2021,156183273,161118067,25,
2021,156183273,161118068,1,
2021,156183274,161118066,25,
2021,156183274,161118067,1,
2021,156183274,161118068,1,
2021,155234376,160181134,16,
2021,159871029,164778651,19,
2021,159871030,164778651,17,
2021,159871031,164778651,17,
2021,159871032,164778652,21,
2021,159871156,164778770,1,
2021,155234377,160181135,24,
2021,154650773,159603786,1,
2021,154650773,159603787,1,
2021,154650773,159603788,1,
2021,154665739,159619057,1,
2021,164037989,168896373,16,
2021,159871160,164778774,1,
2021,159871161,164778774,1,
2021,159871162,164778775,21,
2021,159871164,164778777,3,
2021,159871170,164778781,26,
2021,155919320,160859661,24,
2021,155919321,160859661,24,
2021,155165389,160112963,3,
2021,155234379,160181137,3,
2021,160216042,165117042,1,
2021,155228907,160175648,3,
2021,155150373,160097678,13,
2021,155235117,160181885,5,
2021,155919323,160859662,24,
2021,155919324,160859662,24,
2021,155149029,160096318,5,
2021,161020278,165917364,21,
2021,163927541,168784182,25,
2021,163927541,168784183,16,
2021,163927542,168784182,3,
2021,163927542,168784183,19,
2021,163927543,168784182,16,
2021,163927543,168784183,25,
2021,161020345,165917435,1,
2021,161408174,166293523,21,
2021,161408178,166293527,3,
2021,155149030,160096318,5,
2021,155187366,160135066,1,
2021,155221703,160168251,1,
2021,146516640,151547946,3,
2021,155234799,160181558,24,
2021,145772121,150760116,15,
2021,147446761,152475859,19,
2021,156339917,161272872,16,
2021,145996103,151009692,15,
2021,146952441,151982046,17,
2021,146952442,151982046,17,
2021,155590740,160537446,21,
2021,148949238,153933234,1,
2021,148151593,153140097,17,
2021,156184727,161119446,16,
2021,148949240,153933236,3,
2021,148949241,153933237,1,
2021,150021840,155014369,3,
2021,150017325,155009827,17,
2021,150197845,155191026,3,
2021,150197858,155191039,3,
2021,150197897,155191079,18,
2021,151250830,156235280,17,
2021,151250837,156235284,1,
2021,151250837,156235285,1,
2021,151250837,156235286,1,
2021,151250838,156235284,1,
2021,151250838,156235285,25,
2021,151250838,156235286,1,
2021,151673766,156661608,1,
2021,155567292,160514639,5,
2021,156276976,161211640,1,
2021,152415763,157397237,17,
2021,155567295,160514643,15,
2021,155567297,160514645,1,
2021,155567297,160514646,1,
2021,153643580,158607009,3,
2021,155567298,160514647,3,
2021,155567299,160514648,25,
2021,155567299,160514649,21,
2021,155567300,160514648,21,
2021,155567300,160514649,25,
2021,154490303,159446186,21,
2021,154490304,159446187,16,
2021,155567304,160514653,17,
2021,156184727,161119447,16,
2021,157807738,162728274,3,
2021,156184728,161119446,16,
2021,156184728,161119447,16,
2021,155963914,160903307,1,
2021,155567475,160514824,1,
2021,155994934,160935007,19,
2021,155994935,160935008,26,
2021,156744889,161679246,16,
2021,156744896,161679253,1,
2021,156744897,161679254,14,
2021,157807739,162728275,1,
2021,157807740,162728276,1,
2021,157807741,162728277,3,
2021,156183292,161118085,1,
2021,157481106,162406610,1,
2021,157807742,162728278,5,
2021,159871173,164778785,21,
2021,159871177,164778789,1,
2021,162672735,167542372,1,
2021,159871178,164778790,1,
2021,160216053,165117053,1,
2021,156188976,161123532,3,
2021,160423834,165321746,21,
2021,161020396,165917483,21,
2021,161020398,165917485,26,
2021,161020446,165917523,18,
2021,161408183,166293532,1,
2021,161826250,166702763,18,
2021,161408185,166293534,3,
2021,155916709,160857128,17,
2021,156071948,161009976,3,
2021,156189512,161124077,24,
2021,149076739,154068108,1,
2021,149076738,154068108,27,
2021,145850846,150867588,18,
2021,145846603,150863527,17,
2021,147415598,152432631,1,
2021,147415599,152432631,1,
2021,156189513,161124077,24,
2021,156183322,161118115,21,
2021,156181838,161116716,3,
2021,146655444,151689754,23,
2021,146511065,151542621,27,
2021,146510708,151542276,21,
2021,146510707,151542276,5,
2021,161110153,166003562,17,
2021,148818754,153806058,1,
2021,146655445,151689755,25,
2021,146655445,151689756,3,
2021,146655446,151689755,3,
2021,146655446,151689756,25,
2021,146952351,151981954,19,
2021,156340292,161273298,1,
2021,156340295,161273299,3,
2021,147190305,152211676,1,
2021,147445326,152467111,1,
2021,147445326,152467112,1,
2021,148953818,153941527,3,
2021,147450392,152470775,17,
2021,147481058,152510743,3,
2021,156176364,161111251,3,
2021,147745168,152729565,1,
2021,147742666,152734783,21,
2021,156432265,161364580,26,
2021,161110356,166003772,1,
2021,149947386,154938438,1,
2021,149947386,154938439,1,
2021,149947387,154938438,26,
2021,149947387,154938439,1,
2021,149947388,154938438,1,
2021,149947388,154938439,1,
2021,147746438,152735834,3,
2021,147746439,152735834,4,
2021,161110357,166003772,1,
2021,161110358,166003773,1,
2021,149072439,154061039,1,
2021,147856142,152846352,17,
2021,147860267,152843303,25,
2021,147860267,152843304,3,
2021,147860268,152843303,3,
2021,147860268,152843304,25,
2021,156722534,161657375,1,
2021,164822905,169675532,1,
2021,156389530,161321726,1,
2021,148944891,153937126,3,
2021,148944892,153937127,1,
2021,148818291,153805600,5,
2021,148818290,153805600,5,
2021,156431393,161363658,18,
2021,150004447,154996908,21,
2021,150004448,154996908,13,
2021,161110373,166003788,3,
2021,149115246,154107597,1,
2021,149115249,154107600,3,
2021,150004451,154996911,17,
2021,151250839,156235287,17,
2021,150007483,154999946,3,
2021,152335814,157317250,9,
2021,150008870,155001391,3,
2021,150100486,155094281,3,
2021,152415121,157396578,3,
2021,150043560,155036704,25,
2021,150043560,155036705,3,
2021,150043561,155036704,3,
2021,150043561,155036705,25,
2021,150125769,155119723,1,
2021,150126007,155119968,5,
2021,150126008,155119969,15,
2021,150126009,155119969,3,
2021,152335815,157317251,3,
2021,152335816,157317251,4,
2021,156852640,161783252,18,
2021,150241744,155235478,17,
2021,150234542,155228201,3,
2021,150299752,155293593,3,
2021,150299753,155293594,24,
2021,150299753,155293595,24,
2021,150299753,155293596,24,
2021,150299754,155293594,24,
2021,150299754,155293595,24,
2021,150299754,155293596,24,
2021,156852641,161783252,18,
2021,156856069,161786654,16,
2021,150954928,155944539,1,
2021,150929843,155919338,1,
2021,150929843,155919339,1,
2021,152335817,157317252,3,
2021,150929852,155919351,1,
2021,150929852,155919352,1,
2021,150929855,155919356,20,
2021,150959380,155948946,17,
2021,151471121,156456089,13,
2021,156856070,161786654,16,
2021,161127598,166020889,3,
2021,161117271,166010615,17,
2021,150963652,155952972,1,
2021,161117272,166010615,17,
2021,157309968,162236703,3,
2021,151249192,156233673,3,
2021,157309969,162236704,24,
2021,157282067,162208374,16,
2021,151249203,156233686,5,
2021,151344156,156330153,25,
2021,151344156,156330154,21,
2021,151344157,156330153,21,
2021,151344157,156330154,25,
2021,157282788,162209086,16,
2021,151365496,156351684,21,
2021,151957968,156941057,3,
2021,151467024,156452027,25,
2021,151467024,156452028,3,
2021,151467025,156452027,3,
2021,151467025,156452028,25,
2021,152415122,157396579,27,
2021,151722144,156709603,24,
2021,151722145,156709603,24,
2021,152335818,157317253,25,
2021,152335818,157317254,17,
2021,152335818,157317255,21,
2021,151957715,156940829,25,
2021,151957715,156940830,19,
2021,151957716,156940829,19,
2021,151957716,156940830,25,
2021,151722146,156709604,3,
2021,157309970,162236705,5,
2021,151762634,156748029,3,
2021,153066316,158040635,1,
2021,153066316,158040636,1,
2021,153066316,158040637,27,
2021,151956959,156940038,3,
2021,151955795,156938811,1,
2021,157309971,162236705,5,
2021,161109215,166002630,3,
2021,152285900,157267196,1,
2021,158711197,163620654,3,
2021,160306977,165206178,5,
2021,156072724,161010771,17,
2021,157402501,162328773,3,
2021,165272105,170115532,1,
2021,152225286,157206861,17,
2021,152225287,157206861,17,
2021,152252885,157234230,22,
2021,152252886,157234231,3,
2021,153070255,158044691,24,
2021,152252890,157234234,3,
2021,152256012,157237294,25,
2021,152256012,157237295,1,
2021,152256013,157237296,3,
2021,152555343,157534420,21,
2021,152555344,157534421,3,
2021,157775673,162696948,9,
2021,152392541,157374663,21,
2021,153992572,158953918,24,
2021,152555347,157534425,13,
2021,157190087,162116665,5,
2021,154322865,159281152,25,
2021,154322865,159281153,3,
2021,154322866,159281152,3,
2021,154322866,159281153,25,
2021,161123342,166016654,17,
2021,152563620,157542736,3,
2021,155589075,160535719,24,
2021,152977862,157953676,27,
2021,152979662,157955513,1,
2021,153842220,158802273,25,
2021,153842220,158802274,27,
2021,153842221,158802273,27,
2021,153842221,158802274,25,
2021,153842406,158802455,3,
2021,155589393,160536034,15,
2021,154401167,159358393,24,
2021,157190392,162117026,26,
2021,155086983,160035268,1,
2021,155086983,160035269,1,
2021,154397571,159354827,1,
2021,154397572,159354828,3,
2021,156393770,161325751,19,
2021,154650830,159603844,1,
2021,154650831,159603844,1,
2021,154650832,159603844,1,
2021,164822906,169675533,21,
2021,155086262,160034578,1,
2021,155591164,160537930,1,
2021,155151630,160099004,26,
2021,159274495,164186582,18,
2021,155262378,160209201,27,
2021,156879488,161810485,3,
2021,155787383,160729588,3,
2021,161127830,166021114,3,
2021,155261230,160208062,3,
2021,161109218,166002635,21,
2021,155919530,160859894,1,
2021,155919530,160859895,1,
2021,155662440,160607634,1,
2021,155662441,160607634,1,
2021,155919531,160859896,21,
2021,157109867,162036154,1,
2021,160894594,165792456,21,
2021,155919532,160859897,1,
2021,155919532,160859898,1,
2021,155919533,160859897,1,
2021,155919533,160859898,1,
2021,155919534,160859897,1,
2021,155919534,160859898,1,
2021,155919535,160859897,1,
2021,155919535,160859898,1,
2021,155919536,160859897,1,
2021,155919536,160859898,1,
2021,161124564,166017893,24,
2021,161726156,166603962,26,
2021,161109417,166002836,1,
2021,159966297,164872111,21,
2021,166098799,170937618,1,
2021,159123029,164032599,16,
2021,156072980,161011038,1,
2021,156072982,161011040,21,
2021,160205865,165106847,1,
2021,161109418,166002837,1,
2021,156007488,160947631,25,
2021,156007488,160947632,19,
2021,156007489,160947631,19,
2021,156007489,160947632,25,
2021,161109419,166002838,3,
2021,156147500,161083187,25,
2021,156147500,161083188,3,
2021,156147501,161083187,3,
2021,156147501,161083188,25,
2021,159972560,164878427,3,
2021,156187423,161121956,1,
2021,159856041,164763819,22,
2021,156189706,161124273,21,
2021,157265797,162192412,1,
2021,157265798,162192412,1,
2021,161407454,166292792,3,
2021,156182946,161117753,24,
2021,161127832,166021116,19,
2021,161127834,166021120,17,
2021,156189709,161124275,3,
2021,161127835,166021120,17,
2021,161109219,166002636,1,
2021,161109421,166002840,21,
2021,156189710,161124276,24,
2021,161127836,166021121,6,
2021,160016137,164920634,22,
2021,161127977,166021273,21,
2021,161010548,165907734,1,
2021,156861840,161792551,21,
2021,161127978,166021273,15,
2021,160006837,164911427,16,
2021,161109556,166002987,1,
2021,160346707,165244961,3,
2021,160303633,165202817,21,
2021,163242834,168103367,24,
2021,156817589,161748763,19,
2021,156880086,161811098,3,
2021,157415854,162342068,24,
2021,157415854,162342069,24,
2021,157165937,162090793,17,
2021,157401694,162327942,3,
2021,157264988,162191592,1,
2021,160512972,165410279,18,
2021,160341400,165239577,17,
2021,157284339,162210663,5,
2021,160341401,165239577,17,
2021,160341716,165239923,17,
2021,157284340,162210664,21,
2021,157284342,162210667,1,
2021,157474879,162400107,21,
2021,157319629,162246323,3,
2021,161127981,166021276,3,
2021,157474155,162399414,21,
2021,157474156,162399414,20,
2021,161127982,166021276,3,
2021,161127983,166021277,16,
2021,161127984,166021277,16,
2021,161127985,166021277,16,
2021,161724885,166602691,21,
2021,157461855,162387090,3,
2021,157821026,162741175,3,
2021,161724886,166602691,15,
2021,161127162,166020447,16,
2021,162962795,167831053,3,
2021,159204816,164115809,17,
2021,157993015,162910102,1,
2021,157992150,162909217,27,
2021,158042000,162959135,27,
2021,158104565,163019310,3,
2021,158602537,163513313,1,
2021,161666212,166544692,3,
2021,162802655,167671155,1,
2021,162802655,167671156,3,
2021,158710667,163620121,19,
2021,158710667,163620122,19,
2021,158799971,163707516,17,
2021,158799972,163707516,1,
2021,159121107,164030585,17,
