data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,45509872,,51
2021,45092633,,51
2021,44902645,,51
2021,46042048,,51
2021,45723243,,51
2021,44958090,,51
2021,41302613,,51
2021,43671662,,3
2021,41010861,,51
2021,41010862,,51
2021,41054169,,51
2021,41031938,,51
2021,42418308,,51
2021,41465167,,51
2021,43649135,,51
2021,41184280,,51
2021,41017523,,51
2021,41212303,,51
2021,41090623,,51
2021,44177481,,51
2021,41090625,,52
2021,41186905,,3
2021,41445731,,51
2021,44177482,,51
2021,44177483,,51
2021,44177484,,51
2021,44177485,,51
2021,44177486,,51
2021,44177487,,51
2021,44177488,,51
2021,44177489,,51
2021,44177490,,51
2021,44177491,,51
2021,44177492,,51
2021,44177493,,51
2021,44177494,,51
2021,41465146,,51
2021,41306479,,51
2021,41306565,,51
2021,41302693,,51
2021,41442652,,51
2021,44177495,,51
2021,44177496,,51
2021,42914236,,51
2021,41302694,,51
2021,41302695,,51
2021,42914237,,51
2021,41064479,,51
2021,41445732,,51
2021,42449675,,51
2021,41287732,,51
2021,41637051,,51
2021,41839786,,51
2021,42136924,,51
2021,41606406,,51
2021,41606407,,51
2021,41306481,,51
2021,41837326,,51
2021,41837325,,3
2021,41442653,,51
2021,41677878,,51
2021,41302524,,51
2021,42140137,,52
2021,43671663,,51
2021,41302525,,51
2021,42141547,,51
2021,42140155,,51
2021,42184193,,51
2021,42184194,,51
2021,42184195,,51
2021,44831180,,51
2021,42217966,,51
2021,42368042,,51
2021,42217967,,51
2021,42217968,,51
2021,42217969,,51
2021,44693140,,51
2021,43649136,,51
2021,41302530,,51
2021,42450178,,51
2021,41302531,,51
2021,41385166,,51
2021,42450179,,51
2021,42546074,,51
2021,41465147,,51
2021,41930860,,51
2021,43296564,,51
2021,41462648,,51
2021,42625195,,51
2021,42677672,,3
2021,42677673,,51
2021,45496650,,51
2021,43292027,,51
2021,43296565,,51
2021,43296566,,51
2021,43296350,,51
2021,41541822,,51
2021,42754718,,51
2021,42754719,,51
2021,43296567,,51
2021,42754720,,51
2021,43296568,,51
2021,43680626,,51
2021,42754721,,51
2021,43052993,,51
2021,43052994,,51
2021,43052995,,51
2021,43052996,,51
2021,43156619,,51
2021,43156620,,51
2021,43156621,,52
2021,43253868,,51
2021,43296569,,51
2021,43296570,,51
2021,43501279,,51
2021,43501280,,51
2021,41462675,,51
2021,43501281,,51
2021,41462676,,51
2021,41350169,,51
2021,43613698,,51
2021,43613699,,51
2021,41384358,,51
2021,43613700,,51
2021,44902647,,51
2021,44902648,,51
2021,43613701,,51
2021,43794480,,51
2021,43794339,,51
2021,43794481,,51
2021,43794340,,51
2021,43794482,,51
2021,42140491,,51
2021,44833206,,51
2021,44833207,,51
2021,41465169,,51
2021,43825537,,51
2021,43794483,,51
2021,41465168,,51
2021,43825538,,5
2021,41763569,,51
2021,43794484,,51
2021,43794485,,51
2021,43825539,,3
2021,43927958,,51
2021,41640518,,51
2021,44175318,,51
2021,44175319,,51
2021,44175320,,51
2021,43671667,,51
2021,44175321,,51
2021,44175322,,51
2021,44175323,,51
2021,44300566,,51
2021,44300567,,51
2021,44175324,,51
2021,44175325,,51
2021,44175326,,51
2021,41384418,,51
2021,41763464,,51
2021,44276994,,51
2021,44300978,,51
2021,41454738,,51
2021,44300979,,51
2021,44541902,,51
2021,44541938,,3
2021,41449875,,51
2021,41904760,,51
2021,41541893,,51
2021,42147730,,51
2021,44542005,,51
2021,44541939,,51
2021,44541940,,51
2021,42150269,,51
2021,41464325,,51
2021,44627838,,51
2021,41541823,,51
2021,41470770,,51
2021,41810989,,51
2021,42720850,,51
2021,44813711,,51
2021,44813714,,51
2021,42720851,,51
2021,43424657,,51
2021,44813717,,51
2021,44813720,,3
2021,45490831,,51
2021,45490832,,51
2021,41519961,,51
2021,44813725,,51
2021,41606337,,51
2021,44902649,,51
2021,44902650,,51
2021,41545864,,51
2021,41519848,,51
2021,41603329,,51
2021,43671674,,51
2021,42154011,,51
2021,41606316,,51
2021,42155695,,51
2021,41766919,,51
2021,42217930,,51
2021,42217931,,51
2021,41636818,,51
2021,41636816,,51
2021,41636817,,51
2021,42123830,,51
2021,42449933,,51
2021,41719645,,51
2021,42141345,,51
2021,41837594,,51
2021,42151846,,51
2021,41186985,,51
2021,41090630,,51
2021,42153841,,51
2021,41801697,,51
2021,42141552,,51
2021,43680628,,51
2021,42147734,,51
2021,41306566,,51
2021,42472367,,51
2021,41640450,,52
2021,41837327,,3
2021,42141548,,51
2021,45700561,,51
2021,42140186,,51
2021,42136925,,52
2021,42184196,,51
2021,42184197,,51
2021,42184200,,51
2021,42184201,,51
2021,42450180,,51
2021,42546075,,51
2021,42625196,,51
2021,42370790,,51
2021,43680631,,51
2021,42382188,,51
2021,42754790,,5
2021,43501294,,51
2021,42754791,,7
2021,42939577,,51
2021,42939578,,51
2021,43156741,,51
2021,43671677,,51
2021,43253909,,51
2021,43253910,,51
2021,43501295,,51
2021,41899758,,51
2021,44177497,,51
2021,44177498,,51
2021,42370792,,51
2021,42378491,,51
2021,44052487,,51
2021,43501342,,51
2021,43613702,,52
2021,43613703,,51
2021,43794486,,51
2021,43794487,,51
2021,43794488,,51
2021,44052488,,51
2021,41955440,,51
2021,43411781,,51
2021,43928108,,51
2021,42183772,,51
2021,44052489,,51
2021,44052490,,53
2021,43928109,,51
2021,43975290,,51
2021,43975291,,51
2021,44541941,,3
2021,44541942,,51
2021,44541943,,51
2021,44541944,,51
2021,44627839,,51
2021,42153842,,51
2021,44813743,,51
2021,44902651,,51
2021,42150374,,51
2021,42123831,,51
2021,42123832,,51
2021,42141236,,51
2021,42141237,,51
2021,42183851,,51
2021,42147784,,51
2021,42617622,,51
2021,42197092,,51
2021,42123837,,51
2021,42483384,,51
2021,44832888,,51
2021,42141156,,51
2021,42141184,,51
2021,43671683,,51
2021,42147738,,51
2021,42495491,,51
2021,43671686,,51
2021,42124554,,51
2021,42468026,,51
2021,42138016,,51
2021,42183852,,51
2021,42183853,,51
2021,42217932,,51
2021,45496651,,51
2021,42167265,,51
2021,42153975,,51
2021,42151738,,51
2021,42167053,,51
2021,42155609,,51
2021,42163516,,51
2021,44831254,,51
2021,43671694,,51
2021,41008328,,51
2021,43671696,,51
2021,42183592,,51
2021,41021801,,51
2021,41021802,,51
2021,42176900,,51
2021,41020331,,51
2021,43671697,,51
2021,42382255,,51
2021,42196743,,51
2021,42196744,,51
2021,42194454,,51
2021,41090631,,51
2021,42689060,,51
2021,42674675,,51
2021,41186369,,51
2021,44831255,,51
2021,41190964,,51
2021,41190868,,51
2021,42210611,,51
2021,41223389,,3
2021,43333145,,51
2021,41256781,,51
2021,42691680,,51
2021,42249248,,51
2021,41359041,,51
2021,42310069,,51
2021,41449893,,51
2021,41449892,,51
2021,42358574,,51
2021,43073155,,51
2021,41445733,,51
2021,43073156,,51
2021,42335696,,51
2021,42310239,,51
2021,41445262,,51
2021,42643590,,51
2021,41462659,,51
2021,41465133,,51
2021,43671698,,51
2021,42792150,,51
2021,41519471,,51
2021,42792151,,51
2021,41520019,,51
2021,43333094,,51
2021,42376530,,51
2021,42368488,,51
2021,42792152,,51
2021,42376238,,51
2021,43671699,,51
2021,42561747,,51
2021,43333095,,51
2021,41837328,,51
2021,41801524,,51
2021,43671700,,51
2021,41907892,,51
2021,42468645,,51
2021,41907893,,51
2021,42790538,,51
2021,41907894,,51
2021,42136926,,51
2021,42136927,,51
2021,42473736,,51
2021,43671701,,51
2021,42163604,,52
2021,43424658,,51
2021,42147588,,51
2021,42147590,,51
2021,42147705,,5
2021,44181730,,51
2021,44181731,,51
2021,42170110,,51
2021,42170174,,51
2021,42170175,,1
2021,43671702,,51
2021,43671703,,51
2021,42731672,,51
2021,43086249,,51
2021,42183446,,51
2021,42194061,,51
2021,42210693,,51
2021,42538135,,51
2021,44832721,,51
2021,42367996,,51
2021,42368043,,51
2021,42368044,,51
2021,42368045,,51
2021,42376298,,51
2021,42731673,,51
2021,43424659,,51
2021,42999950,,51
2021,42992332,,51
2021,42379466,,51
2021,43011254,,51
2021,42418104,,51
2021,42418168,,51
2021,42449925,,51
2021,42468546,,51
2021,42468547,,51
2021,42474448,,51
2021,42793423,,51
2021,42474449,,51
2021,42538181,,51
2021,42538182,,51
2021,42499553,,51
2021,42537715,,51
2021,42621419,,51
2021,43156697,,51
2021,42570516,,51
2021,42731674,,51
2021,42561590,,51
2021,42643484,,51
2021,42569443,,51
2021,42625242,,51
2021,42913334,,51
2021,42790269,,51
2021,42624696,,51
2021,42624963,,51
2021,42625197,,3
2021,42720040,,51
2021,43671710,,51
2021,46157758,,51
2021,45535629,,51
2021,42790247,,51
2021,43632747,,51
2021,42790248,,51
2021,43424660,,51
2021,43671712,,51
2021,42694889,,51
2021,42708999,,51
2021,43229941,,51
2021,42719834,,51
2021,42709000,,51
2021,45659059,,51
2021,42731445,,51
2021,42731446,,51
2021,42731447,,51
2021,43671713,,51
2021,42708813,,51
2021,42709965,,51
2021,43065710,,51
2021,42914072,,51
2021,42914073,,51
2021,44834728,,51
2021,43296374,,51
2021,42747306,,51
2021,43296375,,51
2021,43187802,,51
2021,43074466,,53
2021,42731185,,51
2021,43333146,,51
2021,42793542,,51
2021,42891872,,51
2021,42892315,,51
2021,42913858,,51
2021,43073166,,51
2021,43097006,,51
2021,42781487,,51
2021,43230202,,51
2021,43072330,,51
2021,43229930,,4
2021,43408211,,51
2021,43073173,,51
2021,43073174,,51
2021,43073175,,51
2021,43073176,,51
2021,43073177,,51
2021,42781488,,51
2021,42754002,,51
2021,43309642,,51
2021,43309643,,51
2021,42790307,,51
2021,43229061,,51
2021,43229062,,51
2021,43424750,,51
2021,43695937,,3
2021,43695938,,3
2021,43229983,,51
2021,42791934,,51
2021,43292168,,51
2021,42792048,,51
2021,43291993,,1
2021,43501365,,51
2021,43501366,,51
2021,43054080,,51
2021,43096659,,51
2021,43310134,,51
2021,45298589,,51
2021,43333357,,51
2021,44836071,,51
2021,43433295,,51
2021,44836072,,51
2021,43411782,,51
2021,43821240,,51
2021,42992333,,51
2021,43556562,,51
2021,43424804,,51
2021,43432893,,51
2021,43427466,,51
2021,43556617,,51
2021,43821521,,51
2021,43433729,,51
2021,42995216,,51
2021,43526053,,51
2021,43880442,,51
2021,43424805,,51
2021,43508066,,51
2021,42992951,,51
2021,43525625,,51
2021,43507969,,51
2021,43507970,,51
2021,43507971,,51
2021,43589290,,5
2021,43903487,,51
2021,43632828,,51
2021,43407595,,51
2021,43065518,,51
2021,43652832,,51
2021,43652833,,51
2021,43660252,,51
2021,43096960,,51
2021,43660491,,51
2021,43333407,,51
2021,43556737,,51
2021,43928040,,51
2021,43556738,,51
2021,43556739,,51
2021,43680856,,51
2021,43660493,,51
2021,43392916,,51
2021,43392917,,51
2021,45298590,,51
2021,43333358,,51
2021,43426320,,51
2021,43660494,,51
2021,43086086,,51
2021,43073496,,51
2021,43816931,,51
2021,43526151,,51
2021,44812366,,51
2021,43526152,,51
2021,43076065,,51
2021,43816932,,51
2021,43392918,,51
2021,43129912,,51
2021,43806472,,51
2021,43156905,,51
2021,43806550,,51
2021,43963094,,51
2021,43895055,,51
2021,43895059,,51
2021,43649067,,51
2021,44055673,,51
2021,43959253,,51
2021,43927812,,51
2021,43432701,,51
2021,43931908,,51
2021,43447334,,51
2021,43931909,,51
2021,43446486,,51
2021,43411652,,51
2021,45298591,,51
2021,43971043,,51
2021,43973407,,51
2021,43973408,,52
2021,43717005,,51
2021,44052491,,3
2021,44394854,,51
2021,43333408,,51
2021,43417431,,51
2021,43417432,,51
2021,43211026,,51
2021,44112521,,51
2021,43253576,,51
2021,44090367,,51
2021,44090181,,51
2021,43659782,,51
2021,44246900,,51
2021,44276496,,51
2021,44276497,,51
2021,43659783,,51
2021,43659784,,51
2021,44300980,,51
2021,43333359,,51
2021,43407523,,51
2021,43333361,,51
2021,44371799,,51
2021,43288631,,51
2021,43411732,,51
2021,45490552,,51
2021,44417339,,51
2021,45519456,,51
2021,43589229,,51
2021,43333229,,51
2021,43424862,,51
2021,44656425,,51
2021,43426417,,51
2021,44697524,,51
2021,43426418,,51
2021,43589230,,51
2021,43407406,,51
2021,44728191,,51
2021,44563786,,51
2021,43427469,,51
2021,44698470,,4
2021,43424183,,3
2021,43696193,,51
2021,44717332,,51
2021,43445797,,51
2021,44717333,,51
2021,44717459,,51
2021,44717460,,51
2021,43508491,,51
2021,44695377,,51
2021,44728192,,51
2021,44728193,,51
2021,44728194,,51
2021,43447428,,51
2021,43501265,,51
2021,45491250,,51
2021,44727568,,51
2021,43659954,,51
2021,44801929,,51
2021,44801930,,51
2021,43659955,,51
2021,43545121,,51
2021,43556817,,51
2021,44831301,,51
2021,43601453,,51
2021,44957011,,51
2021,44957012,,51
2021,44834923,,51
2021,44177007,,51
2021,44956879,,53
2021,44177008,,51
2021,43601441,,51
2021,45228980,,51
2021,43659788,,51
2021,43660397,,51
2021,43588668,,51
2021,43659789,,51
2021,45103853,,51
2021,43681756,,51
2021,43681757,,51
2021,43660447,,51
2021,44177009,,51
2021,43659790,,51
2021,43659792,,51
2021,44831256,,51
2021,43696396,,51
2021,43675422,,51
2021,43696397,,51
2021,43658098,,51
2021,43681762,,51
2021,43660205,,51
2021,43660206,,51
2021,43660207,,51
2021,43659469,,51
2021,43659477,,51
2021,44831316,,51
2021,44831317,,51
2021,43675166,,51
2021,43708120,,51
2021,44831311,,51
2021,45700261,,51
2021,43788088,,51
2021,43716756,,51
2021,43788089,,51
2021,44831318,,51
2021,43794639,,51
2021,43793992,,51
2021,43928066,,51
2021,44834801,,51
2021,44834802,,51
2021,43806230,,51
2021,43806231,,51
2021,45228545,,51
2021,41640310,,51
2021,43447381,,51
2021,45453402,,51
2021,43815527,,51
2021,44046878,,51
2021,44717216,,51
2021,43156528,,51
2021,43156529,,51
2021,44833208,,51
2021,43937436,,51
2021,43937437,,52
2021,44900631,,51
2021,44834803,,51
2021,44833241,,51
2021,43932627,,51
2021,43432927,,52
2021,43156531,,51
2021,43931587,,51
2021,42689261,,52
2021,44834804,,51
2021,43949279,,51
2021,43937438,,51
2021,45228944,,3
2021,45228944,,7
2021,44831011,,51
2021,45228945,,51
2021,44833242,,51
2021,43959485,,51
2021,43680842,,51
2021,44599188,,51
2021,45228946,,51
2021,45228947,,51
2021,45812723,,51
2021,43806689,,51
2021,43927847,,51
2021,44112335,,51
2021,44174771,,51
2021,44423354,,51
2021,44834805,,51
2021,44834806,,51
2021,44420191,,51
2021,45219446,,51
2021,44717388,,51
2021,45228875,,51
2021,44813748,,51
2021,44111814,,51
2021,45233222,,51
2021,44090283,,51
2021,45231369,,51
2021,44954936,,51
2021,45219447,,51
2021,45219448,,51
2021,44834830,,51
2021,45219449,,51
2021,44110774,,51
2021,45700262,,51
2021,41464386,,51
2021,41057744,,51
2021,45090807,,51
2021,42570179,,51
2021,41350333,,51
2021,41152143,,51
2021,44397892,,51
2021,41256728,,51
2021,44398208,,51
2021,41636771,,51
2021,44836150,,51
2021,41256782,,51
2021,44831013,,51
2021,41524513,,51
2021,42163605,,51
2021,42163606,,51
2021,42163607,,51
2021,41606344,,51
2021,44780964,,51
2021,42163329,,51
2021,43680845,,51
2021,44835202,,51
2021,42249359,,51
2021,42136934,,51
2021,43680846,,51
2021,42790421,,51
2021,42151835,,52
2021,42218100,,51
2021,42151836,,51
2021,42154045,,51
2021,44563552,,51
2021,42177009,,51
2021,42382022,,51
2021,43680847,,51
2021,42249300,,51
2021,42299518,,51
2021,44624916,,51
2021,42279742,,51
2021,42382230,,51
2021,44717346,,51
2021,42379074,,51
2021,44831064,,51
2021,42702096,,51
2021,42702097,,51
2021,43053326,,51
2021,42474450,,51
2021,44563553,,51
2021,44523026,,51
2021,45457469,,51
2021,44836151,,51
2021,42675004,,51
2021,44831065,,51
2021,44090356,,51
2021,44902456,,51
2021,42561949,,51
2021,42625336,,51
2021,42625337,,51
2021,42625338,,51
2021,42644122,,51
2021,42644173,,51
2021,42939400,,51
2021,44423904,,51
2021,44423905,,51
2021,44598179,,51
2021,44497890,,51
2021,43815721,,51
2021,42709966,,53
2021,42720042,,51
2021,45844584,,51
2021,43680848,,51
2021,43680849,,51
2021,42939375,,51
2021,45844585,,51
2021,44836154,,51
2021,44831014,,51
2021,44831067,,51
2021,44836155,,51
2021,44694938,,51
2021,43680850,,51
2021,44836167,,51
2021,43393311,,51
2021,44574308,,51
2021,43649559,,51
2021,45959292,,51
2021,43211469,,51
2021,43680853,,51
2021,44831098,,51
2021,45659060,,51
2021,43788419,,51
2021,43310135,,51
2021,45659061,,51
2021,44656102,,51
2021,43501522,,51
2021,43501523,,51
2021,44646712,,51
2021,45331423,,51
2021,44423915,,51
2021,43424342,,51
2021,44654671,,51
2021,44427029,,51
2021,44654727,,51
2021,44676754,,51
2021,45092311,,51
2021,44090651,,51
2021,43680855,,51
2021,43616759,,51
2021,44717446,,51
2021,44836168,,51
2021,44836169,,51
2021,44715058,,51
2021,43565959,,51
2021,43565960,,51
2021,44836170,,51
2021,44980058,,51
2021,43565989,,51
2021,43566098,,51
2021,43616894,,51
2021,44831044,,51
2021,43660495,,51
2021,44812756,,51
2021,43682222,,51
2021,43660496,,51
2021,44831099,,51
2021,44836172,,51
2021,44836173,,51
2021,44966511,,51
2021,44576792,,51
2021,46050284,,51
2021,43806661,,51
2021,44834818,,51
2021,44834819,,51
2021,45958894,,51
2021,43912400,,51
2021,43912401,,51
2021,43880374,,51
2021,44835946,,51
2021,46157775,,51
2021,43940574,,51
2021,44047488,,51
2021,43975293,,51
2021,44836246,,51
2021,44966271,,51
2021,44423071,,51
2021,44957236,,51
2021,44625711,,51
2021,44389951,,51
2021,44957237,,51
2021,44904417,,51
2021,44394106,,51
2021,44398038,,51
2021,44414025,,51
2021,44413811,,51
2021,44904430,,51
2021,41465148,,51
2021,44599456,,51
2021,44599457,,51
2021,44576793,,51
2021,44565539,,51
2021,44576332,,51
2021,44591698,,51
2021,45331541,,51
2021,44662708,,51
2021,45092641,,51
2021,44695903,,51
2021,44780982,,51
2021,44801931,,51
2021,41020334,,51
2021,41021818,,51
2021,41215696,,51
2021,41054243,,51
2021,41719698,,51
2021,41225513,,51
2021,41149238,,51
2021,41719651,,51
2021,41224713,,51
2021,41385040,,51
2021,42123104,,51
2021,42123105,,51
2021,41719804,,51
2021,41470790,,51
2021,41470791,,51
2021,41640457,,51
2021,41584822,,51
2021,41606345,,51
2021,41681021,,51
2021,41719820,,51
2021,42145020,,51
2021,42170264,,51
2021,42145021,,51
2021,42136944,,51
2021,42147938,,51
2021,42537692,,51
2021,42298177,,51
2021,42210694,,51
2021,42336030,,51
2021,42310058,,51
2021,42335922,,51
2021,42310184,,51
2021,42371451,,51
2021,42336035,,51
2021,42731675,,51
2021,42371210,,51
2021,42379467,,51
2021,42500750,,51
2021,42617741,,51
2021,42537716,,51
2021,42625339,,51
2021,42644252,,51
2021,42689225,,51
2021,42689226,,51
2021,42689227,,51
2021,42702113,,51
2021,42709001,,51
2021,42722182,,51
2021,42781499,,51
2021,42754369,,51
2021,42928064,,51
2021,43009200,,51
2021,43085933,,51
2021,43501346,,51
2021,43129747,,51
2021,43253912,,51
2021,43271357,,51
2021,45133782,,51
2021,43408212,,51
2021,43418436,,51
2021,43508626,,51
2021,43424343,,51
2021,43716617,,51
2021,43716618,,51
2021,43508627,,51
2021,43565990,,51
2021,43565991,,51
2021,43545161,,51
2021,43632702,,51
2021,43680974,,51
2021,43680975,,51
2021,43894104,,51
2021,43895389,,51
2021,43912402,,51
2021,43974221,,51
2021,44055396,,51
2021,44099073,,51
2021,44239974,,51
2021,44246901,,51
2021,44279689,,51
2021,44371800,,51
2021,45007611,,51
2021,44541945,,51
2021,44599285,,51
2021,44647574,,51
2021,45009247,,51
2021,44813750,,51
2021,44727640,,51
2021,44727641,,51
2021,44981998,,51
2021,44727869,,51
2021,44888294,,51
2021,44888295,,51
2021,44832879,,51
2021,44969015,,5
2021,41584649,,51
2021,42617548,,51
2021,42170299,,51
2021,42617551,,51
2021,42674932,,51
2021,42170233,,51
2021,42197503,,51
2021,42617464,,51
2021,42367662,,51
2021,42417797,,51
2021,42417798,,51
2021,42368911,,51
2021,42500597,,51
2021,45331442,,51
2021,43671781,,51
2021,45091465,,51
2021,43288724,,51
2021,41008330,,51
2021,41224722,,51
2021,43680979,,51
2021,43211425,,51
2021,42625296,,51
2021,42913243,,51
2021,41057646,,51
2021,41224742,,51
2021,42625148,,51
2021,41222355,,51
2021,42708993,,51
2021,41222356,,51
2021,41460707,,51
2021,41547862,,51
2021,44394729,,51
2021,42722125,,51
2021,45957769,,51
2021,42781575,,51
2021,41424978,,51
2021,41384352,,51
2021,42790790,,51
2021,41442729,,51
2021,43680980,,51
2021,43228493,,51
2021,41902613,,51
2021,41460430,,51
2021,44177010,,51
2021,41524533,,51
2021,43156828,,51
2021,41519805,,51
2021,41828051,,51
2021,41584823,,51
2021,45510726,,51
2021,41843456,,51
2021,41681022,,51
2021,41801525,,51
2021,41902615,,51
2021,42155794,,51
2021,41902294,,51
2021,42145022,,51
2021,42145023,,51
2021,41900309,,51
2021,44300710,,51
2021,42151962,,51
2021,43407596,,51
2021,42136945,,51
2021,42136946,,51
2021,42155795,,51
2021,42151174,,51
2021,42170592,,51
2021,42210695,,51
2021,42298262,,51
2021,42298263,,51
2021,42309916,,51
2021,42309917,,51
2021,42371211,,51
2021,42379468,,51
2021,43417490,,51
2021,42418313,,51
2021,42546303,,51
2021,42546348,,51
2021,43411384,,51
2021,43074068,,51
2021,42546349,,51
2021,42483382,,51
